#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  2367   0.108271E+03  -0.817957E+01   0.511478E-06  -0.817957E+01   0.317634E+01   0.977158E-08   0.511478E-06   0.977158E-08   0.139076E-08
  2368   0.108197E+03  -0.810881E+01   0.516734E-06  -0.810881E+01   0.314682E+01   0.952476E-08   0.516734E-06   0.952476E-08   0.138965E-08
  2369   0.108120E+03  -0.803731E+01   0.521737E-06  -0.803731E+01   0.311771E+01   0.928214E-08   0.521737E-06   0.928214E-08   0.138853E-08
  2370   0.108038E+03  -0.796491E+01   0.526473E-06  -0.796491E+01   0.308900E+01   0.904427E-08   0.526473E-06   0.904427E-08   0.138742E-08
  2371   0.107952E+03  -0.789177E+01   0.530927E-06  -0.789177E+01   0.306071E+01   0.881171E-08   0.530927E-06   0.881171E-08   0.138630E-08
  2372   0.107861E+03  -0.781788E+01   0.535088E-06  -0.781788E+01   0.303283E+01   0.858503E-08   0.535088E-06   0.858503E-08   0.138519E-08
  2373   0.107767E+03  -0.774333E+01   0.538940E-06  -0.774333E+01   0.300538E+01   0.836480E-08   0.538940E-06   0.836480E-08   0.138408E-08
  2374   0.107667E+03  -0.766811E+01   0.542470E-06  -0.766811E+01   0.297836E+01   0.815156E-08   0.542470E-06   0.815156E-08   0.138297E-08
  2375   0.107564E+03  -0.759222E+01   0.545664E-06  -0.759222E+01   0.295177E+01   0.794589E-08   0.545664E-06   0.794589E-08   0.138186E-08
  2376   0.107457E+03  -0.751573E+01   0.548510E-06  -0.751573E+01   0.292562E+01   0.774834E-08   0.548510E-06   0.774834E-08   0.138075E-08
  2377   0.107344E+03  -0.743865E+01   0.550992E-06  -0.743865E+01   0.289992E+01   0.755948E-08   0.550992E-06   0.755948E-08   0.137965E-08
  2378   0.107227E+03  -0.736101E+01   0.553098E-06  -0.736101E+01   0.287467E+01   0.737987E-08   0.553098E-06   0.737987E-08   0.137854E-08
  2379   0.107106E+03  -0.728287E+01   0.554813E-06  -0.728287E+01   0.284987E+01   0.721007E-08   0.554813E-06   0.721007E-08   0.137744E-08
  2380   0.106982E+03  -0.720426E+01   0.556124E-06  -0.720426E+01   0.282553E+01   0.705064E-08   0.556124E-06   0.705064E-08   0.137633E-08
  2381   0.106852E+03  -0.712519E+01   0.557018E-06  -0.712519E+01   0.280164E+01   0.690215E-08   0.557018E-06   0.690215E-08   0.137523E-08
  2382   0.106717E+03  -0.704569E+01   0.557480E-06  -0.704569E+01   0.277822E+01   0.676516E-08   0.557480E-06   0.676516E-08   0.137413E-08
  2383   0.106579E+03  -0.696581E+01   0.557497E-06  -0.696581E+01   0.275526E+01   0.664022E-08   0.557497E-06   0.664022E-08   0.137303E-08
  2384   0.106435E+03  -0.688556E+01   0.557055E-06  -0.688556E+01   0.273279E+01   0.652791E-08   0.557055E-06   0.652791E-08   0.137194E-08
  2385   0.106288E+03  -0.680499E+01   0.556140E-06  -0.680499E+01   0.271078E+01   0.642878E-08   0.556140E-06   0.642878E-08   0.137084E-08
  2386   0.106136E+03  -0.672412E+01   0.554740E-06  -0.672412E+01   0.268924E+01   0.634339E-08   0.554740E-06   0.634339E-08   0.136975E-08
  2387   0.105980E+03  -0.664299E+01   0.552839E-06  -0.664299E+01   0.266819E+01   0.627231E-08   0.552839E-06   0.627231E-08   0.136865E-08
  2388   0.105819E+03  -0.656164E+01   0.550425E-06  -0.656164E+01   0.264762E+01   0.621610E-08   0.550425E-06   0.621610E-08   0.136756E-08
  2389   0.105654E+03  -0.648010E+01   0.547484E-06  -0.648010E+01   0.262754E+01   0.617532E-08   0.547484E-06   0.617532E-08   0.136647E-08
  2390   0.105484E+03  -0.639839E+01   0.544002E-06  -0.639839E+01   0.260795E+01   0.615053E-08   0.544002E-06   0.615053E-08   0.136538E-08
  2391   0.105311E+03  -0.631656E+01   0.539965E-06  -0.631656E+01   0.258884E+01   0.614230E-08   0.539965E-06   0.614230E-08   0.136429E-08
  2392   0.105133E+03  -0.623465E+01   0.535359E-06  -0.623465E+01   0.257024E+01   0.615118E-08   0.535359E-06   0.615118E-08   0.136320E-08
  2393   0.104951E+03  -0.615266E+01   0.530172E-06  -0.615266E+01   0.255212E+01   0.617775E-08   0.530172E-06   0.617775E-08   0.136212E-08
  2394   0.104764E+03  -0.607064E+01   0.524389E-06  -0.607064E+01   0.253450E+01   0.622255E-08   0.524389E-06   0.622255E-08   0.136103E-08
  2395   0.104574E+03  -0.598861E+01   0.517996E-06  -0.598861E+01   0.251737E+01   0.628615E-08   0.517996E-06   0.628615E-08   0.135995E-08
  2396   0.104379E+03  -0.590662E+01   0.510981E-06  -0.590662E+01   0.250074E+01   0.636912E-08   0.510981E-06   0.636912E-08   0.135886E-08
  2397   0.104180E+03  -0.582467E+01   0.503328E-06  -0.582467E+01   0.248461E+01   0.647202E-08   0.503328E-06   0.647202E-08   0.135778E-08
  2398   0.103977E+03  -0.574281E+01   0.495025E-06  -0.574281E+01   0.246898E+01   0.659541E-08   0.495025E-06   0.659541E-08   0.135670E-08
  2399   0.103770E+03  -0.566107E+01   0.486058E-06  -0.566107E+01   0.245385E+01   0.673984E-08   0.486058E-06   0.673984E-08   0.135562E-08
  2400   0.103558E+03  -0.557947E+01   0.476413E-06  -0.557947E+01   0.243922E+01   0.690589E-08   0.476413E-06   0.690589E-08   0.135454E-08
  2401   0.103342E+03  -0.549804E+01   0.466085E-06  -0.549804E+01   0.242508E+01   0.709375E-08   0.466085E-06   0.709375E-08   0.135347E-08
  2402   0.103123E+03  -0.541682E+01   0.455105E-06  -0.541682E+01   0.241144E+01   0.730219E-08   0.455105E-06   0.730219E-08   0.135239E-08
  2403   0.102899E+03  -0.533584E+01   0.443511E-06  -0.533584E+01   0.239830E+01   0.752960E-08   0.443511E-06   0.752960E-08   0.135132E-08
  2404   0.102672E+03  -0.525512E+01   0.431341E-06  -0.525512E+01   0.238566E+01   0.777440E-08   0.431341E-06   0.777440E-08   0.135025E-08
  2405   0.102440E+03  -0.517470E+01   0.418636E-06  -0.517470E+01   0.237352E+01   0.803498E-08   0.418636E-06   0.803498E-08   0.134917E-08
  2406   0.102205E+03  -0.509460E+01   0.405434E-06  -0.509460E+01   0.236187E+01   0.830975E-08   0.405434E-06   0.830975E-08   0.134810E-08
  2407   0.101966E+03  -0.501485E+01   0.391773E-06  -0.501485E+01   0.235072E+01   0.859711E-08   0.391773E-06   0.859711E-08   0.134703E-08
  2408   0.101723E+03  -0.493547E+01   0.377693E-06  -0.493547E+01   0.234006E+01   0.889545E-08   0.377693E-06   0.889545E-08   0.134597E-08
  2409   0.101476E+03  -0.485649E+01   0.363233E-06  -0.485649E+01   0.232989E+01   0.920319E-08   0.363233E-06   0.920319E-08   0.134490E-08
  2410   0.101225E+03  -0.477795E+01   0.348431E-06  -0.477795E+01   0.232021E+01   0.951873E-08   0.348431E-06   0.951873E-08   0.134383E-08
  2411   0.100971E+03  -0.469986E+01   0.333326E-06  -0.469986E+01   0.231102E+01   0.984046E-08   0.333326E-06   0.984046E-08   0.134277E-08
  2412   0.100713E+03  -0.462225E+01   0.317958E-06  -0.462225E+01   0.230232E+01   0.101668E-07   0.317958E-06   0.101668E-07   0.134171E-08
  2413   0.100452E+03  -0.454516E+01   0.302365E-06  -0.454516E+01   0.229410E+01   0.104961E-07   0.302365E-06   0.104961E-07   0.134064E-08
  2414   0.100187E+03  -0.446859E+01   0.286585E-06  -0.446859E+01   0.228636E+01   0.108269E-07   0.286585E-06   0.108269E-07   0.133958E-08
  2415   0.999182E+02  -0.439260E+01   0.270659E-06  -0.439260E+01   0.227910E+01   0.111574E-07   0.270659E-06   0.111574E-07   0.133852E-08
  2416   0.996465E+02  -0.431718E+01   0.254624E-06  -0.431718E+01   0.227232E+01   0.114862E-07   0.254624E-06   0.114862E-07   0.133746E-08
  2417   0.993711E+02  -0.424239E+01   0.238520E-06  -0.424239E+01   0.226601E+01   0.118115E-07   0.238520E-06   0.118115E-07   0.133641E-08
  2418   0.990928E+02  -0.416824E+01   0.222386E-06  -0.416824E+01   0.226017E+01   0.121319E-07   0.222386E-06   0.121319E-07   0.133535E-08
  2419   0.988107E+02  -0.409475E+01   0.206260E-06  -0.409475E+01   0.225480E+01   0.124457E-07   0.206260E-06   0.124457E-07   0.133429E-08
  2420   0.985264E+02  -0.402194E+01   0.190181E-06  -0.402194E+01   0.224989E+01   0.127513E-07   0.190181E-06   0.127513E-07   0.133324E-08
  2421   0.982384E+02  -0.394985E+01   0.174189E-06  -0.394985E+01   0.224545E+01   0.130472E-07   0.174189E-06   0.130472E-07   0.133219E-08
  2422   0.979474E+02  -0.387850E+01   0.158322E-06  -0.387850E+01   0.224146E+01   0.133316E-07   0.158322E-06   0.133316E-07   0.133114E-08
  2423   0.976542E+02  -0.380789E+01   0.142619E-06  -0.380789E+01   0.223792E+01   0.136031E-07   0.142619E-06   0.136031E-07   0.133009E-08
  2424   0.973573E+02  -0.373807E+01   0.127118E-06  -0.373807E+01   0.223483E+01   0.138600E-07   0.127118E-06   0.138600E-07   0.132904E-08
  2425   0.970581E+02  -0.366904E+01   0.111860E-06  -0.366904E+01   0.223220E+01   0.141008E-07   0.111860E-06   0.141008E-07   0.132799E-08
  2426   0.967560E+02  -0.360083E+01   0.968818E-07  -0.360083E+01   0.222999E+01   0.143238E-07   0.968818E-07   0.143238E-07   0.132694E-08
  2427   0.964508E+02  -0.353346E+01   0.822236E-07  -0.353346E+01   0.222822E+01   0.145274E-07   0.822236E-07   0.145274E-07   0.132590E-08
  2428   0.961435E+02  -0.346696E+01   0.679238E-07  -0.346696E+01   0.222688E+01   0.147100E-07   0.679238E-07   0.147100E-07   0.132485E-08
  2429   0.958339E+02  -0.340133E+01   0.540213E-07  -0.340133E+01   0.222598E+01   0.148701E-07   0.540213E-07   0.148701E-07   0.132381E-08
  2430   0.955214E+02  -0.333660E+01   0.405551E-07  -0.333660E+01   0.222549E+01   0.150060E-07   0.405551E-07   0.150060E-07   0.132276E-08
  2431   0.952066E+02  -0.327279E+01   0.275640E-07  -0.327279E+01   0.222541E+01   0.151162E-07   0.275640E-07   0.151162E-07   0.132172E-08
  2432   0.948896E+02  -0.320992E+01   0.150870E-07  -0.320992E+01   0.222575E+01   0.151991E-07   0.150870E-07   0.151991E-07   0.132068E-08
  2433   0.945703E+02  -0.314801E+01   0.316289E-08  -0.314801E+01   0.222650E+01   0.152529E-07   0.316289E-08   0.152529E-07   0.131964E-08
  2434   0.942496E+02  -0.308706E+01  -0.816941E-08  -0.308706E+01   0.222764E+01   0.152763E-07  -0.816941E-08   0.152763E-07   0.131861E-08
  2435   0.939259E+02  -0.302711E+01  -0.188710E-07  -0.302711E+01   0.222919E+01   0.152674E-07  -0.188710E-07   0.152674E-07   0.131757E-08
  2436   0.936007E+02  -0.296817E+01  -0.289030E-07  -0.296817E+01   0.223112E+01   0.152249E-07  -0.289030E-07   0.152249E-07   0.131653E-08
  2437   0.932732E+02  -0.291025E+01  -0.382266E-07  -0.291025E+01   0.223343E+01   0.151470E-07  -0.382266E-07   0.151470E-07   0.131550E-08
  2438   0.929443E+02  -0.285336E+01  -0.468027E-07  -0.285336E+01   0.223613E+01   0.150321E-07  -0.468027E-07   0.150321E-07   0.131447E-08
  2439   0.926131E+02  -0.279752E+01  -0.545926E-07  -0.279752E+01   0.223919E+01   0.148787E-07  -0.545926E-07   0.148787E-07   0.131343E-08
  2440   0.922805E+02  -0.274276E+01  -0.615574E-07  -0.274276E+01   0.224262E+01   0.146852E-07  -0.615574E-07   0.146852E-07   0.131240E-08
  2441   0.919463E+02  -0.268908E+01  -0.676581E-07  -0.268908E+01   0.224641E+01   0.144500E-07  -0.676581E-07   0.144500E-07   0.131137E-08
  2442   0.916107E+02  -0.263649E+01  -0.728559E-07  -0.263649E+01   0.225056E+01   0.141714E-07  -0.728559E-07   0.141714E-07   0.131034E-08
  2443   0.912728E+02  -0.258500E+01  -0.771118E-07  -0.258500E+01   0.225505E+01   0.138479E-07  -0.771118E-07   0.138479E-07   0.130932E-08
  2444   0.909342E+02  -0.253464E+01  -0.803870E-07  -0.253464E+01   0.225988E+01   0.134779E-07  -0.803870E-07   0.134779E-07   0.130829E-08
  2445   0.905948E+02  -0.248542E+01  -0.826427E-07  -0.248542E+01   0.226505E+01   0.130597E-07  -0.826427E-07   0.130597E-07   0.130726E-08
  2446   0.902532E+02  -0.243733E+01  -0.838398E-07  -0.243733E+01   0.227054E+01   0.125918E-07  -0.838398E-07   0.125918E-07   0.130624E-08
  2447   0.899115E+02  -0.239040E+01  -0.839395E-07  -0.239040E+01   0.227636E+01   0.120726E-07  -0.839395E-07   0.120726E-07   0.130522E-08
  2448   0.895684E+02  -0.234463E+01  -0.829030E-07  -0.234463E+01   0.228249E+01   0.115005E-07  -0.829030E-07   0.115005E-07   0.130419E-08
  2449   0.892238E+02  -0.230005E+01  -0.806913E-07  -0.230005E+01   0.228893E+01   0.108739E-07  -0.806913E-07   0.108739E-07   0.130317E-08
  2450   0.888792E+02  -0.225664E+01  -0.772655E-07  -0.225664E+01   0.229567E+01   0.101912E-07  -0.772655E-07   0.101912E-07   0.130215E-08
  2451   0.885330E+02  -0.221443E+01  -0.726010E-07  -0.221443E+01   0.230270E+01   0.945148E-08  -0.726010E-07   0.945148E-08   0.130113E-08
  2452   0.881869E+02  -0.217342E+01  -0.667299E-07  -0.217342E+01   0.231001E+01   0.865687E-08  -0.667299E-07   0.865687E-08   0.130012E-08
  2453   0.878393E+02  -0.213362E+01  -0.596986E-07  -0.213362E+01   0.231760E+01   0.781013E-08  -0.596986E-07   0.781013E-08   0.129910E-08
  2454   0.874916E+02  -0.209505E+01  -0.515533E-07  -0.209505E+01   0.232548E+01   0.691409E-08  -0.515533E-07   0.691409E-08   0.129808E-08
  2455   0.871433E+02  -0.205769E+01  -0.423404E-07  -0.205769E+01   0.233361E+01   0.597152E-08  -0.423404E-07   0.597152E-08   0.129707E-08
  2456   0.867949E+02  -0.202157E+01  -0.321064E-07  -0.202157E+01   0.234199E+01   0.498522E-08  -0.321064E-07   0.498522E-08   0.129606E-08
  2457   0.864465E+02  -0.198668E+01  -0.208974E-07  -0.198668E+01   0.235063E+01   0.395800E-08  -0.208974E-07   0.395800E-08   0.129504E-08
  2458   0.860973E+02  -0.195304E+01  -0.875992E-08  -0.195304E+01   0.235950E+01   0.289265E-08  -0.875992E-08   0.289265E-08   0.129403E-08
  2459   0.857474E+02  -0.192065E+01   0.425977E-08  -0.192065E+01   0.236861E+01   0.179197E-08   0.425977E-08   0.179197E-08   0.129302E-08
  2460   0.853982E+02  -0.188950E+01   0.181153E-07  -0.188950E+01   0.237795E+01   0.658754E-09   0.181153E-07   0.658754E-09   0.129201E-08
  2461   0.850491E+02  -0.185961E+01   0.327603E-07  -0.185961E+01   0.238751E+01  -0.504201E-09   0.327603E-07  -0.504201E-09   0.129100E-08
  2462   0.846991E+02  -0.183098E+01   0.481485E-07  -0.183098E+01   0.239727E+01  -0.169410E-08   0.481485E-07  -0.169410E-08   0.129000E-08
  2463   0.843507E+02  -0.180361E+01   0.642335E-07  -0.180361E+01   0.240724E+01  -0.290814E-08   0.642335E-07  -0.290814E-08   0.128899E-08
  2464   0.840015E+02  -0.177750E+01   0.809690E-07  -0.177750E+01   0.241741E+01  -0.414353E-08   0.809690E-07  -0.414353E-08   0.128799E-08
  2465   0.836530E+02  -0.175265E+01   0.983086E-07  -0.175265E+01   0.242776E+01  -0.539746E-08   0.983086E-07  -0.539746E-08   0.128698E-08
  2466   0.833046E+02  -0.172907E+01   0.116206E-06  -0.172907E+01   0.243830E+01  -0.666715E-08   0.116206E-06  -0.666715E-08   0.128598E-08
  2467   0.829568E+02  -0.170674E+01   0.134615E-06  -0.170674E+01   0.244900E+01  -0.794980E-08   0.134615E-06  -0.794980E-08   0.128498E-08
  2468   0.826098E+02  -0.168568E+01   0.153489E-06  -0.168568E+01   0.245988E+01  -0.924261E-08   0.153489E-06  -0.924261E-08   0.128398E-08
  2469   0.822636E+02  -0.166588E+01   0.172781E-06  -0.166588E+01   0.247090E+01  -0.105428E-07   0.172781E-06  -0.105428E-07   0.128298E-08
  2470   0.819173E+02  -0.164735E+01   0.192446E-06  -0.164735E+01   0.248208E+01  -0.118475E-07   0.192446E-06  -0.118475E-07   0.128198E-08
  2471   0.815725E+02  -0.163007E+01   0.212437E-06  -0.163007E+01   0.249339E+01  -0.131540E-07   0.212437E-06  -0.131540E-07   0.128098E-08
  2472   0.812285E+02  -0.161405E+01   0.232708E-06  -0.161405E+01   0.250484E+01  -0.144595E-07   0.232708E-06  -0.144595E-07   0.127999E-08
  2473   0.808852E+02  -0.159928E+01   0.253212E-06  -0.159928E+01   0.251642E+01  -0.157611E-07   0.253212E-06  -0.157611E-07   0.127899E-08
  2474   0.805426E+02  -0.158575E+01   0.273904E-06  -0.158575E+01   0.252810E+01  -0.170562E-07   0.273904E-06  -0.170562E-07   0.127800E-08
  2475   0.802015E+02  -0.157349E+01   0.294735E-06  -0.157349E+01   0.253990E+01  -0.183418E-07   0.294735E-06  -0.183418E-07   0.127700E-08
  2476   0.798612E+02  -0.156246E+01   0.315662E-06  -0.156246E+01   0.255180E+01  -0.196151E-07   0.315662E-06  -0.196151E-07   0.127601E-08
  2477   0.795223E+02  -0.155267E+01   0.336636E-06  -0.155267E+01   0.256380E+01  -0.208735E-07   0.336636E-06  -0.208735E-07   0.127502E-08
  2478   0.791850E+02  -0.154411E+01   0.357612E-06  -0.154411E+01   0.257587E+01  -0.221141E-07   0.357612E-06  -0.221141E-07   0.127403E-08
  2479   0.788491E+02  -0.153677E+01   0.378543E-06  -0.153677E+01   0.258803E+01  -0.233340E-07   0.378543E-06  -0.233340E-07   0.127304E-08
  2480   0.785139E+02  -0.153066E+01   0.399383E-06  -0.153066E+01   0.260025E+01  -0.245306E-07   0.399383E-06  -0.245306E-07   0.127205E-08
  2481   0.781810E+02  -0.152574E+01   0.420085E-06  -0.152574E+01   0.261254E+01  -0.257009E-07   0.420085E-06  -0.257009E-07   0.127107E-08
  2482   0.778495E+02  -0.152203E+01   0.440604E-06  -0.152203E+01   0.262488E+01  -0.268423E-07   0.440604E-06  -0.268423E-07   0.127008E-08
  2483   0.775195E+02  -0.151952E+01   0.460893E-06  -0.151952E+01   0.263728E+01  -0.279518E-07   0.460893E-06  -0.279518E-07   0.126910E-08
  2484   0.771911E+02  -0.151819E+01   0.480906E-06  -0.151819E+01   0.264971E+01  -0.290268E-07   0.480906E-06  -0.290268E-07   0.126811E-08
  2485   0.768648E+02  -0.151804E+01   0.500595E-06  -0.151804E+01   0.266217E+01  -0.300643E-07   0.500595E-06  -0.300643E-07   0.126713E-08
  2486   0.765408E+02  -0.151905E+01   0.519916E-06  -0.151905E+01   0.267466E+01  -0.310617E-07   0.519916E-06  -0.310617E-07   0.126615E-08
  2487   0.762182E+02  -0.152123E+01   0.538821E-06  -0.152123E+01   0.268716E+01  -0.320161E-07   0.538821E-06  -0.320161E-07   0.126517E-08
  2488   0.758979E+02  -0.152456E+01   0.557264E-06  -0.152456E+01   0.269968E+01  -0.329247E-07   0.557264E-06  -0.329247E-07   0.126419E-08
  2489   0.755791E+02  -0.152903E+01   0.575199E-06  -0.152903E+01   0.271219E+01  -0.337847E-07   0.575199E-06  -0.337847E-07   0.126321E-08
  2490   0.752625E+02  -0.153464E+01   0.592580E-06  -0.153464E+01   0.272469E+01  -0.345934E-07   0.592580E-06  -0.345934E-07   0.126223E-08
  2491   0.749489E+02  -0.154136E+01   0.609360E-06  -0.154136E+01   0.273719E+01  -0.353479E-07   0.609360E-06  -0.353479E-07   0.126126E-08
  2492   0.746367E+02  -0.154919E+01   0.625492E-06  -0.154919E+01   0.274966E+01  -0.360454E-07   0.625492E-06  -0.360454E-07   0.126028E-08
  2493   0.743268E+02  -0.155812E+01   0.640931E-06  -0.155812E+01   0.276210E+01  -0.366831E-07   0.640931E-06  -0.366831E-07   0.125931E-08
  2494   0.740195E+02  -0.156813E+01   0.655631E-06  -0.156813E+01   0.277451E+01  -0.372583E-07   0.655631E-06  -0.372583E-07   0.125834E-08
  2495   0.737145E+02  -0.157920E+01   0.669544E-06  -0.157920E+01   0.278688E+01  -0.377682E-07   0.669544E-06  -0.377682E-07   0.125736E-08
  2496   0.734120E+02  -0.159134E+01   0.682624E-06  -0.159134E+01   0.279919E+01  -0.382098E-07   0.682624E-06  -0.382098E-07   0.125639E-08
  2497   0.731119E+02  -0.160452E+01   0.694826E-06  -0.160452E+01   0.281145E+01  -0.385805E-07   0.694826E-06  -0.385805E-07   0.125542E-08
  2498   0.728145E+02  -0.161874E+01   0.706102E-06  -0.161874E+01   0.282365E+01  -0.388775E-07   0.706102E-06  -0.388775E-07   0.125445E-08
  2499   0.725196E+02  -0.163397E+01   0.716407E-06  -0.163397E+01   0.283577E+01  -0.390979E-07   0.716407E-06  -0.390979E-07   0.125349E-08
  2500   0.722274E+02  -0.165020E+01   0.725693E-06  -0.165020E+01   0.284781E+01  -0.392390E-07   0.725693E-06  -0.392390E-07   0.125252E-08
  2501   0.719378E+02  -0.166743E+01   0.733929E-06  -0.166743E+01   0.285977E+01  -0.392989E-07   0.733929E-06  -0.392989E-07   0.125155E-08
  2502   0.716510E+02  -0.168562E+01   0.741130E-06  -0.168562E+01   0.287162E+01  -0.392797E-07   0.741130E-06  -0.392797E-07   0.125059E-08
  2503   0.713670E+02  -0.170479E+01   0.747329E-06  -0.170479E+01   0.288338E+01  -0.391845E-07   0.747329E-06  -0.391845E-07   0.124962E-08
  2504   0.710857E+02  -0.172489E+01   0.752556E-06  -0.172489E+01   0.289503E+01  -0.390164E-07   0.752556E-06  -0.390164E-07   0.124866E-08
  2505   0.708074E+02  -0.174592E+01   0.756841E-06  -0.174592E+01   0.290657E+01  -0.387785E-07   0.756841E-06  -0.387785E-07   0.124770E-08
  2506   0.705319E+02  -0.176787E+01   0.760216E-06  -0.176787E+01   0.291798E+01  -0.384737E-07   0.760216E-06  -0.384737E-07   0.124674E-08
  2507   0.702594E+02  -0.179071E+01   0.762710E-06  -0.179071E+01   0.292927E+01  -0.381053E-07   0.762710E-06  -0.381053E-07   0.124578E-08
  2508   0.699900E+02  -0.181443E+01   0.764355E-06  -0.181443E+01   0.294043E+01  -0.376762E-07   0.764355E-06  -0.376762E-07   0.124482E-08
  2509   0.697234E+02  -0.183901E+01   0.765182E-06  -0.183901E+01   0.295146E+01  -0.371895E-07   0.765182E-06  -0.371895E-07   0.124386E-08
  2510   0.694601E+02  -0.186443E+01   0.765221E-06  -0.186443E+01   0.296233E+01  -0.366483E-07   0.765221E-06  -0.366483E-07   0.124291E-08
  2511   0.691998E+02  -0.189069E+01   0.764502E-06  -0.189069E+01   0.297306E+01  -0.360557E-07   0.764502E-06  -0.360557E-07   0.124195E-08
  2512   0.689427E+02  -0.191774E+01   0.763058E-06  -0.191774E+01   0.298363E+01  -0.354148E-07   0.763058E-06  -0.354148E-07   0.124100E-08
  2513   0.686887E+02  -0.194559E+01   0.760917E-06  -0.194559E+01   0.299404E+01  -0.347285E-07   0.760917E-06  -0.347285E-07   0.124004E-08
  2514   0.684379E+02  -0.197422E+01   0.758111E-06  -0.197422E+01   0.300428E+01  -0.340001E-07   0.758111E-06  -0.340001E-07   0.123909E-08
  2515   0.681904E+02  -0.200360E+01   0.754671E-06  -0.200360E+01   0.301435E+01  -0.332325E-07   0.754671E-06  -0.332325E-07   0.123814E-08
  2516   0.679462E+02  -0.203371E+01   0.750628E-06  -0.203371E+01   0.302424E+01  -0.324288E-07   0.750628E-06  -0.324288E-07   0.123719E-08
  2517   0.677051E+02  -0.206454E+01   0.746011E-06  -0.206454E+01   0.303394E+01  -0.315921E-07   0.746011E-06  -0.315921E-07   0.123624E-08
  2518   0.674674E+02  -0.209608E+01   0.740853E-06  -0.209608E+01   0.304345E+01  -0.307255E-07   0.740853E-06  -0.307255E-07   0.123529E-08
  2519   0.672330E+02  -0.212829E+01   0.735183E-06  -0.212829E+01   0.305278E+01  -0.298321E-07   0.735183E-06  -0.298321E-07   0.123434E-08
  2520   0.670019E+02  -0.216116E+01   0.729032E-06  -0.216116E+01   0.306189E+01  -0.289148E-07   0.729032E-06  -0.289148E-07   0.123340E-08
  2521   0.667742E+02  -0.219467E+01   0.722431E-06  -0.219467E+01   0.307081E+01  -0.279769E-07   0.722431E-06  -0.279769E-07   0.123245E-08
  2522   0.665499E+02  -0.222880E+01   0.715411E-06  -0.222880E+01   0.307951E+01  -0.270213E-07   0.715411E-06  -0.270213E-07   0.123151E-08
  2523   0.663289E+02  -0.226353E+01   0.708002E-06  -0.226353E+01   0.308801E+01  -0.260511E-07   0.708002E-06  -0.260511E-07   0.123056E-08
  2524   0.661114E+02  -0.229884E+01   0.700235E-06  -0.229884E+01   0.309629E+01  -0.250695E-07   0.700235E-06  -0.250695E-07   0.122962E-08
  2525   0.658973E+02  -0.233471E+01   0.692141E-06  -0.233471E+01   0.310434E+01  -0.240794E-07   0.692141E-06  -0.240794E-07   0.122868E-08
  2526   0.656867E+02  -0.237111E+01   0.683751E-06  -0.237111E+01   0.311217E+01  -0.230839E-07   0.683751E-06  -0.230839E-07   0.122774E-08
  2527   0.654795E+02  -0.240804E+01   0.675094E-06  -0.240804E+01   0.311977E+01  -0.220862E-07   0.675094E-06  -0.220862E-07   0.122680E-08
  2528   0.652758E+02  -0.244546E+01   0.666203E-06  -0.244546E+01   0.312713E+01  -0.210892E-07   0.666203E-06  -0.210892E-07   0.122586E-08
  2529   0.650756E+02  -0.248335E+01   0.657107E-06  -0.248335E+01   0.313426E+01  -0.200962E-07   0.657107E-06  -0.200962E-07   0.122492E-08
  2530   0.648789E+02  -0.252171E+01   0.647838E-06  -0.252171E+01   0.314114E+01  -0.191100E-07   0.647838E-06  -0.191100E-07   0.122399E-08
  2531   0.646856E+02  -0.256049E+01   0.638426E-06  -0.256049E+01   0.314779E+01  -0.181338E-07   0.638426E-06  -0.181338E-07   0.122305E-08
  2532   0.644959E+02  -0.259968E+01   0.628902E-06  -0.259968E+01   0.315418E+01  -0.171708E-07   0.628902E-06  -0.171708E-07   0.122212E-08
  2533   0.643096E+02  -0.263927E+01   0.619296E-06  -0.263927E+01   0.316032E+01  -0.162238E-07   0.619296E-06  -0.162238E-07   0.122118E-08
  2534   0.641269E+02  -0.267923E+01   0.609639E-06  -0.267923E+01   0.316620E+01  -0.152961E-07   0.609639E-06  -0.152961E-07   0.122025E-08
  2535   0.639476E+02  -0.271954E+01   0.599962E-06  -0.271954E+01   0.317182E+01  -0.143906E-07   0.599962E-06  -0.143906E-07   0.121932E-08
  2536   0.637718E+02  -0.276017E+01   0.590296E-06  -0.276017E+01   0.317718E+01  -0.135106E-07   0.590296E-06  -0.135106E-07   0.121839E-08
  2537   0.635996E+02  -0.280111E+01   0.580671E-06  -0.280111E+01   0.318227E+01  -0.126589E-07   0.580671E-06  -0.126589E-07   0.121746E-08
  2538   0.634308E+02  -0.284234E+01   0.571119E-06  -0.284234E+01   0.318709E+01  -0.118387E-07   0.571119E-06  -0.118387E-07   0.121653E-08
  2539   0.632655E+02  -0.288383E+01   0.561669E-06  -0.288383E+01   0.319164E+01  -0.110532E-07   0.561669E-06  -0.110532E-07   0.121560E-08
  2540   0.631036E+02  -0.292556E+01   0.552352E-06  -0.292556E+01   0.319591E+01  -0.103052E-07   0.552352E-06  -0.103052E-07   0.121468E-08
  2541   0.629453E+02  -0.296752E+01   0.543200E-06  -0.296752E+01   0.319991E+01  -0.959801E-08   0.543200E-06  -0.959801E-08   0.121375E-08
  2542   0.627904E+02  -0.300968E+01   0.534243E-06  -0.300968E+01   0.320362E+01  -0.893458E-08   0.534243E-06  -0.893458E-08   0.121283E-08
