#    L    TT             EE             TE             PP             TP          
  2100   0.206571E+03   0.607792E+01  -0.174372E+02   0.699534E+05   0.104127E+01
  2101   0.206615E+03   0.601951E+01  -0.173246E+02   0.698922E+05   0.121646E+01
  2102   0.206652E+03   0.596151E+01  -0.172091E+02   0.698312E+05   0.141191E+01
  2103   0.206680E+03   0.590396E+01  -0.170910E+02   0.697702E+05   0.162674E+01
  2104   0.206700E+03   0.584687E+01  -0.169701E+02   0.697093E+05   0.186005E+01
  2105   0.206712E+03   0.579024E+01  -0.168467E+02   0.696484E+05   0.211095E+01
  2106   0.206716E+03   0.573410E+01  -0.167207E+02   0.695877E+05   0.237854E+01
  2107   0.206712E+03   0.567846E+01  -0.165924E+02   0.695270E+05   0.266194E+01
  2108   0.206699E+03   0.562334E+01  -0.164617E+02   0.694664E+05   0.296024E+01
  2109   0.206679E+03   0.556874E+01  -0.163287E+02   0.694059E+05   0.327256E+01
  2110   0.206649E+03   0.551469E+01  -0.161935E+02   0.693454E+05   0.359801E+01
  2111   0.206613E+03   0.546120E+01  -0.160563E+02   0.692850E+05   0.393569E+01
  2112   0.206567E+03   0.540828E+01  -0.159170E+02   0.692247E+05   0.428470E+01
  2113   0.206513E+03   0.535595E+01  -0.157757E+02   0.691645E+05   0.464416E+01
  2114   0.206450E+03   0.530422E+01  -0.156326E+02   0.691043E+05   0.501316E+01
  2115   0.206379E+03   0.525310E+01  -0.154876E+02   0.690442E+05   0.539083E+01
  2116   0.206299E+03   0.520259E+01  -0.153408E+02   0.689842E+05   0.577626E+01
  2117   0.206211E+03   0.515273E+01  -0.151924E+02   0.689243E+05   0.616857E+01
  2118   0.206113E+03   0.510351E+01  -0.150424E+02   0.688644E+05   0.656685E+01
  2119   0.206007E+03   0.505495E+01  -0.148908E+02   0.688046E+05   0.697022E+01
  2120   0.205891E+03   0.500706E+01  -0.147377E+02   0.687449E+05   0.737778E+01
  2121   0.205767E+03   0.495985E+01  -0.145832E+02   0.686853E+05   0.778864E+01
  2122   0.205634E+03   0.491332E+01  -0.144274E+02   0.686257E+05   0.820191E+01
  2123   0.205491E+03   0.486751E+01  -0.142702E+02   0.685662E+05   0.861670E+01
  2124   0.205340E+03   0.482241E+01  -0.141118E+02   0.685068E+05   0.903210E+01
  2125   0.205180E+03   0.477802E+01  -0.139523E+02   0.684474E+05   0.944724E+01
  2126   0.205010E+03   0.473437E+01  -0.137916E+02   0.683881E+05   0.986121E+01
  2127   0.204831E+03   0.469147E+01  -0.136298E+02   0.683289E+05   0.102731E+02
  2128   0.204644E+03   0.464931E+01  -0.134671E+02   0.682698E+05   0.106821E+02
  2129   0.204447E+03   0.460791E+01  -0.133034E+02   0.682107E+05   0.110872E+02
  2130   0.204240E+03   0.456728E+01  -0.131389E+02   0.681518E+05   0.114876E+02
  2131   0.204025E+03   0.452743E+01  -0.129735E+02   0.680928E+05   0.118823E+02
  2132   0.203799E+03   0.448837E+01  -0.128073E+02   0.680340E+05   0.122705E+02
  2133   0.203564E+03   0.445010E+01  -0.126404E+02   0.679752E+05   0.126514E+02
  2134   0.203319E+03   0.441265E+01  -0.124728E+02   0.679165E+05   0.130239E+02
  2135   0.203066E+03   0.437600E+01  -0.123046E+02   0.678579E+05   0.133872E+02
  2136   0.202803E+03   0.434017E+01  -0.121358E+02   0.677994E+05   0.137404E+02
  2137   0.202529E+03   0.430517E+01  -0.119664E+02   0.677409E+05   0.140826E+02
  2138   0.202247E+03   0.427101E+01  -0.117966E+02   0.676825E+05   0.144129E+02
  2139   0.201955E+03   0.423769E+01  -0.116263E+02   0.676242E+05   0.147305E+02
  2140   0.201654E+03   0.420523E+01  -0.114556E+02   0.675659E+05   0.150344E+02
  2141   0.201343E+03   0.417363E+01  -0.112845E+02   0.675077E+05   0.153237E+02
  2142   0.201022E+03   0.414290E+01  -0.111131E+02   0.674496E+05   0.155976E+02
  2143   0.200691E+03   0.411304E+01  -0.109413E+02   0.673915E+05   0.158551E+02
  2144   0.200351E+03   0.408407E+01  -0.107694E+02   0.673336E+05   0.160954E+02
  2145   0.200001E+03   0.405598E+01  -0.105972E+02   0.672757E+05   0.163176E+02
  2146   0.199641E+03   0.402878E+01  -0.104248E+02   0.672178E+05   0.165207E+02
  2147   0.199271E+03   0.400249E+01  -0.102523E+02   0.671601E+05   0.167039E+02
  2148   0.198891E+03   0.397711E+01  -0.100797E+02   0.671024E+05   0.168664E+02
  2149   0.198501E+03   0.395264E+01  -0.990704E+01   0.670448E+05   0.170071E+02
  2150   0.198101E+03   0.392910E+01  -0.973430E+01   0.669872E+05   0.171252E+02
  2151   0.197691E+03   0.390648E+01  -0.956156E+01   0.669297E+05   0.172201E+02
  2152   0.197270E+03   0.388478E+01  -0.938888E+01   0.668723E+05   0.172922E+02
  2153   0.196841E+03   0.386400E+01  -0.921633E+01   0.668150E+05   0.173424E+02
  2154   0.196401E+03   0.384411E+01  -0.904398E+01   0.667577E+05   0.173714E+02
  2155   0.195953E+03   0.382513E+01  -0.887190E+01   0.667005E+05   0.173799E+02
  2156   0.195494E+03   0.380703E+01  -0.870015E+01   0.666434E+05   0.173687E+02
  2157   0.195027E+03   0.378982E+01  -0.852881E+01   0.665863E+05   0.173385E+02
  2158   0.194551E+03   0.377348E+01  -0.835792E+01   0.665293E+05   0.172902E+02
  2159   0.194065E+03   0.375802E+01  -0.818757E+01   0.664724E+05   0.172244E+02
  2160   0.193572E+03   0.374340E+01  -0.801781E+01   0.664156E+05   0.171419E+02
  2161   0.193069E+03   0.372964E+01  -0.784871E+01   0.663588E+05   0.170435E+02
  2162   0.192559E+03   0.371673E+01  -0.768032E+01   0.663021E+05   0.169299E+02
  2163   0.192040E+03   0.370465E+01  -0.751271E+01   0.662455E+05   0.168019E+02
  2164   0.191514E+03   0.369340E+01  -0.734594E+01   0.661889E+05   0.166603E+02
  2165   0.190979E+03   0.368296E+01  -0.718006E+01   0.661324E+05   0.165058E+02
  2166   0.190436E+03   0.367334E+01  -0.701513E+01   0.660760E+05   0.163391E+02
  2167   0.189887E+03   0.366452E+01  -0.685121E+01   0.660196E+05   0.161610E+02
  2168   0.189329E+03   0.365650E+01  -0.668836E+01   0.659633E+05   0.159723E+02
  2169   0.188764E+03   0.364927E+01  -0.652661E+01   0.659071E+05   0.157738E+02
  2170   0.188193E+03   0.364282E+01  -0.636602E+01   0.658509E+05   0.155661E+02
  2171   0.187613E+03   0.363715E+01  -0.620663E+01   0.657948E+05   0.153500E+02
  2172   0.187028E+03   0.363227E+01  -0.604848E+01   0.657388E+05   0.151264E+02
  2173   0.186436E+03   0.362814E+01  -0.589162E+01   0.656828E+05   0.148959E+02
  2174   0.185837E+03   0.362478E+01  -0.573610E+01   0.656270E+05   0.146593E+02
  2175   0.185232E+03   0.362218E+01  -0.558196E+01   0.655711E+05   0.144174E+02
  2176   0.184621E+03   0.362032E+01  -0.542925E+01   0.655154E+05   0.141709E+02
  2177   0.184004E+03   0.361921E+01  -0.527802E+01   0.654597E+05   0.139206E+02
  2178   0.183381E+03   0.361883E+01  -0.512832E+01   0.654041E+05   0.136672E+02
  2179   0.182752E+03   0.361919E+01  -0.498018E+01   0.653485E+05   0.134115E+02
  2180   0.182117E+03   0.362026E+01  -0.483365E+01   0.652931E+05   0.131543E+02
  2181   0.181476E+03   0.362205E+01  -0.468879E+01   0.652376E+05   0.128963E+02
  2182   0.180830E+03   0.362454E+01  -0.454562E+01   0.651823E+05   0.126382E+02
  2183   0.180178E+03   0.362775E+01  -0.440419E+01   0.651270E+05   0.123808E+02
  2184   0.179522E+03   0.363166E+01  -0.426453E+01   0.650718E+05   0.121250E+02
  2185   0.178859E+03   0.363627E+01  -0.412668E+01   0.650166E+05   0.118713E+02
  2186   0.178192E+03   0.364157E+01  -0.399067E+01   0.649616E+05   0.116206E+02
  2187   0.177520E+03   0.364756E+01  -0.385654E+01   0.649065E+05   0.113737E+02
  2188   0.176843E+03   0.365423E+01  -0.372434E+01   0.648516E+05   0.111313E+02
  2189   0.176161E+03   0.366157E+01  -0.359409E+01   0.647967E+05   0.108942E+02
  2190   0.175475E+03   0.366960E+01  -0.346583E+01   0.647419E+05   0.106630E+02
  2191   0.174784E+03   0.367829E+01  -0.333960E+01   0.646871E+05   0.104386E+02
  2192   0.174088E+03   0.368765E+01  -0.321542E+01   0.646325E+05   0.102218E+02
  2193   0.173388E+03   0.369767E+01  -0.309335E+01   0.645778E+05   0.100132E+02
  2194   0.172682E+03   0.370834E+01  -0.297341E+01   0.645233E+05   0.981370E+01
  2195   0.171973E+03   0.371966E+01  -0.285564E+01   0.644688E+05   0.962397E+01
  2196   0.171260E+03   0.373163E+01  -0.274007E+01   0.644144E+05   0.944479E+01
  2197   0.170542E+03   0.374425E+01  -0.262672E+01   0.643600E+05   0.927693E+01
  2198   0.169820E+03   0.375751E+01  -0.251561E+01   0.643057E+05   0.912112E+01
  2199   0.169094E+03   0.377142E+01  -0.240679E+01   0.642515E+05   0.897815E+01
  2200   0.168365E+03   0.378596E+01  -0.230027E+01   0.641973E+05   0.884874E+01
  2201   0.167631E+03   0.380115E+01  -0.219609E+01   0.641432E+05   0.873350E+01
  2202   0.166893E+03   0.381696E+01  -0.209423E+01   0.640892E+05   0.863225E+01
  2203   0.166152E+03   0.383336E+01  -0.199472E+01   0.640352E+05   0.854466E+01
  2204   0.165408E+03   0.385035E+01  -0.189756E+01   0.639813E+05   0.847039E+01
  2205   0.164661E+03   0.386789E+01  -0.180275E+01   0.639274E+05   0.840911E+01
  2206   0.163911E+03   0.388597E+01  -0.171030E+01   0.638737E+05   0.836047E+01
  2207   0.163159E+03   0.390457E+01  -0.162023E+01   0.638199E+05   0.832414E+01
  2208   0.162404E+03   0.392365E+01  -0.153253E+01   0.637663E+05   0.829979E+01
  2209   0.161647E+03   0.394321E+01  -0.144721E+01   0.637127E+05   0.828707E+01
  2210   0.160889E+03   0.396322E+01  -0.136427E+01   0.636592E+05   0.828564E+01
  2211   0.160128E+03   0.398368E+01  -0.128371E+01   0.636057E+05   0.829518E+01
  2212   0.159366E+03   0.400456E+01  -0.120555E+01   0.635523E+05   0.831533E+01
  2213   0.158603E+03   0.402583E+01  -0.112975E+01   0.634990E+05   0.834577E+01
  2214   0.157839E+03   0.404749E+01  -0.105635E+01   0.634457E+05   0.838616E+01
  2215   0.157073E+03   0.406952E+01  -0.985335E+00   0.633925E+05   0.843615E+01
  2216   0.156307E+03   0.409189E+01  -0.916697E+00   0.633393E+05   0.849542E+01
  2217   0.155541E+03   0.411460E+01  -0.850449E+00   0.632863E+05   0.856361E+01
  2218   0.154775E+03   0.413762E+01  -0.786582E+00   0.632332E+05   0.864041E+01
  2219   0.154008E+03   0.416095E+01  -0.725100E+00   0.631803E+05   0.872546E+01
  2220   0.153241E+03   0.418456E+01  -0.666009E+00   0.631274E+05   0.881843E+01
  2221   0.152475E+03   0.420845E+01  -0.609307E+00   0.630745E+05   0.891898E+01
  2222   0.151709E+03   0.423259E+01  -0.554983E+00   0.630218E+05   0.902678E+01
  2223   0.150945E+03   0.425697E+01  -0.503050E+00   0.629691E+05   0.914148E+01
  2224   0.150180E+03   0.428158E+01  -0.453499E+00   0.629164E+05   0.926276E+01
  2225   0.149417E+03   0.430639E+01  -0.406342E+00   0.628638E+05   0.939027E+01
  2226   0.148655E+03   0.433140E+01  -0.361570E+00   0.628113E+05   0.952367E+01
  2227   0.147894E+03   0.435659E+01  -0.319187E+00   0.627589E+05   0.966262E+01
  2228   0.147135E+03   0.438194E+01  -0.279198E+00   0.627065E+05   0.980680E+01
  2229   0.146376E+03   0.440743E+01  -0.241595E+00   0.626541E+05   0.995586E+01
  2230   0.145620E+03   0.443307E+01  -0.206382E+00   0.626019E+05   0.101095E+02
  2231   0.144866E+03   0.445882E+01  -0.173557E+00   0.625496E+05   0.102673E+02
  2232   0.144115E+03   0.448468E+01  -0.143125E+00   0.624975E+05   0.104289E+02
  2233   0.143364E+03   0.451064E+01  -0.115083E+00   0.624454E+05   0.105942E+02
  2234   0.142617E+03   0.453670E+01  -0.894299E-01   0.623934E+05   0.107626E+02
  2235   0.141871E+03   0.456284E+01  -0.661628E-01   0.623414E+05   0.109338E+02
  2236   0.141129E+03   0.458905E+01  -0.452797E-01   0.622895E+05   0.111076E+02
  2237   0.140390E+03   0.461532E+01  -0.267929E-01   0.622377E+05   0.112835E+02
  2238   0.139653E+03   0.464165E+01  -0.106928E-01   0.621859E+05   0.114613E+02
  2239   0.138919E+03   0.466801E+01   0.301541E-02   0.621342E+05   0.116406E+02
  2240   0.138189E+03   0.469440E+01   0.143192E-01   0.620825E+05   0.118211E+02
  2241   0.137461E+03   0.472081E+01   0.232284E-01   0.620309E+05   0.120024E+02
  2242   0.136737E+03   0.474722E+01   0.297302E-01   0.619794E+05   0.121842E+02
  2243   0.136017E+03   0.477363E+01   0.338345E-01   0.619279E+05   0.123662E+02
  2244   0.135300E+03   0.480003E+01   0.355213E-01   0.618765E+05   0.125479E+02
  2245   0.134587E+03   0.482639E+01   0.348002E-01   0.618251E+05   0.127292E+02
  2246   0.133877E+03   0.485272E+01   0.316513E-01   0.617738E+05   0.129095E+02
  2247   0.133171E+03   0.487902E+01   0.260843E-01   0.617226E+05   0.130887E+02
  2248   0.132470E+03   0.490526E+01   0.180940E-01   0.616714E+05   0.132664E+02
  2249   0.131772E+03   0.493144E+01   0.766045E-02   0.616203E+05   0.134422E+02
  2250   0.131079E+03   0.495756E+01  -0.520664E-02   0.615693E+05   0.136157E+02
  2251   0.130391E+03   0.498361E+01  -0.205102E-01   0.615183E+05   0.137868E+02
  2252   0.129706E+03   0.500956E+01  -0.382071E-01   0.614673E+05   0.139551E+02
  2253   0.129026E+03   0.503541E+01  -0.582447E-01   0.614165E+05   0.141206E+02
  2254   0.128351E+03   0.506114E+01  -0.805850E-01   0.613657E+05   0.142829E+02
  2255   0.127680E+03   0.508673E+01  -0.105168E+00   0.613149E+05   0.144421E+02
  2256   0.127014E+03   0.511216E+01  -0.131955E+00   0.612642E+05   0.145978E+02
  2257   0.126353E+03   0.513742E+01  -0.160888E+00   0.612136E+05   0.147499E+02
  2258   0.125697E+03   0.516249E+01  -0.191926E+00   0.611630E+05   0.148983E+02
  2259   0.125046E+03   0.518736E+01  -0.225019E+00   0.611125E+05   0.150427E+02
  2260   0.124400E+03   0.521203E+01  -0.260120E+00   0.610620E+05   0.151830E+02
  2261   0.123760E+03   0.523646E+01  -0.297184E+00   0.610116E+05   0.153190E+02
  2262   0.123126E+03   0.526068E+01  -0.336174E+00   0.609613E+05   0.154506E+02
  2263   0.122495E+03   0.528466E+01  -0.377037E+00   0.609110E+05   0.155776E+02
  2264   0.121872E+03   0.530838E+01  -0.419727E+00   0.608608E+05   0.156997E+02
  2265   0.121253E+03   0.533184E+01  -0.464198E+00   0.608106E+05   0.158168E+02
  2266   0.120641E+03   0.535502E+01  -0.510451E+00   0.607605E+05   0.159288E+02
  2267   0.120034E+03   0.537793E+01  -0.558351E+00   0.607105E+05   0.160355E+02
  2268   0.119433E+03   0.540053E+01  -0.607927E+00   0.606605E+05   0.161367E+02
  2269   0.118838E+03   0.542283E+01  -0.659096E+00   0.606105E+05   0.162322E+02
  2270   0.118249E+03   0.544482E+01  -0.711924E+00   0.605607E+05   0.163218E+02
  2271   0.117666E+03   0.546646E+01  -0.766255E+00   0.605109E+05   0.164054E+02
  2272   0.117089E+03   0.548775E+01  -0.822081E+00   0.604611E+05   0.164829E+02
  2273   0.116519E+03   0.550870E+01  -0.879393E+00   0.604114E+05   0.165539E+02
  2274   0.115955E+03   0.552928E+01  -0.938109E+00   0.603618E+05   0.166184E+02
  2275   0.115397E+03   0.554949E+01  -0.998220E+00   0.603122E+05   0.166762E+02
  2276   0.114846E+03   0.556933E+01  -0.105972E+01   0.602626E+05   0.167271E+02
  2277   0.114301E+03   0.558876E+01  -0.112252E+01   0.602132E+05   0.167710E+02
  2278   0.113762E+03   0.560781E+01  -0.118662E+01   0.601638E+05   0.168076E+02
  2279   0.113231E+03   0.562645E+01  -0.125201E+01   0.601144E+05   0.168368E+02
  2280   0.112706E+03   0.564467E+01  -0.131861E+01   0.600651E+05   0.168583E+02
  2281   0.112188E+03   0.566246E+01  -0.138633E+01   0.600159E+05   0.168722E+02
  2282   0.111677E+03   0.567982E+01  -0.145524E+01   0.599667E+05   0.168781E+02
  2283   0.111172E+03   0.569674E+01  -0.152533E+01   0.599176E+05   0.168759E+02
  2284   0.110675E+03   0.571320E+01  -0.159645E+01   0.598685E+05   0.168654E+02
  2285   0.110184E+03   0.572918E+01  -0.166866E+01   0.598195E+05   0.168464E+02
  2286   0.109700E+03   0.574470E+01  -0.174187E+01   0.597705E+05   0.168189E+02
  2287   0.109224E+03   0.575974E+01  -0.181617E+01   0.597216E+05   0.167825E+02
  2288   0.108755E+03   0.577428E+01  -0.189138E+01   0.596728E+05   0.167371E+02
  2289   0.108293E+03   0.578835E+01  -0.196757E+01   0.596240E+05   0.166826E+02
  2290   0.107838E+03   0.580190E+01  -0.204466E+01   0.595752E+05   0.166188E+02
  2291   0.107391E+03   0.581495E+01  -0.212273E+01   0.595265E+05   0.165454E+02
  2292   0.106951E+03   0.582749E+01  -0.220168E+01   0.594779E+05   0.164624E+02
  2293   0.106518E+03   0.583952E+01  -0.228143E+01   0.594293E+05   0.163696E+02
  2294   0.106093E+03   0.585102E+01  -0.236212E+01   0.593808E+05   0.162667E+02
  2295   0.105676E+03   0.586199E+01  -0.244353E+01   0.593324E+05   0.161536E+02
  2296   0.105266E+03   0.587242E+01  -0.252579E+01   0.592840E+05   0.160302E+02
  2297   0.104864E+03   0.588230E+01  -0.260882E+01   0.592356E+05   0.158962E+02
  2298   0.104469E+03   0.589163E+01  -0.269269E+01   0.591873E+05   0.157515E+02
  2299   0.104083E+03   0.590039E+01  -0.277723E+01   0.591391E+05   0.155959E+02
  2300   0.103704E+03   0.590858E+01  -0.286245E+01   0.590909E+05   0.154293E+02
  2301   0.103333E+03   0.591619E+01  -0.294847E+01   0.590428E+05   0.152515E+02
  2302   0.102971E+03   0.592323E+01  -0.303504E+01   0.589947E+05   0.150629E+02
  2303   0.102615E+03   0.592969E+01  -0.312232E+01   0.589467E+05   0.148638E+02
  2304   0.102268E+03   0.593557E+01  -0.321004E+01   0.588987E+05   0.146547E+02
  2305   0.101927E+03   0.594089E+01  -0.329831E+01   0.588508E+05   0.144360E+02
  2306   0.101595E+03   0.594562E+01  -0.338701E+01   0.588029E+05   0.142080E+02
  2307   0.101270E+03   0.594979E+01  -0.347608E+01   0.587551E+05   0.139712E+02
  2308   0.100952E+03   0.595340E+01  -0.356548E+01   0.587074E+05   0.137260E+02
  2309   0.100640E+03   0.595643E+01  -0.365516E+01   0.586597E+05   0.134727E+02
  2310   0.100337E+03   0.595890E+01  -0.374515E+01   0.586121E+05   0.132118E+02
  2311   0.100041E+03   0.596080E+01  -0.383532E+01   0.585645E+05   0.129437E+02
  2312   0.997516E+02   0.596215E+01  -0.392555E+01   0.585169E+05   0.126688E+02
  2313   0.994692E+02   0.596293E+01  -0.401595E+01   0.584695E+05   0.123874E+02
  2314   0.991940E+02   0.596316E+01  -0.410646E+01   0.584220E+05   0.121000E+02
  2315   0.989255E+02   0.596282E+01  -0.419690E+01   0.583747E+05   0.118069E+02
  2316   0.986637E+02   0.596193E+01  -0.428735E+01   0.583273E+05   0.115086E+02
  2317   0.984085E+02   0.596049E+01  -0.437770E+01   0.582801E+05   0.112055E+02
  2318   0.981601E+02   0.595850E+01  -0.446789E+01   0.582329E+05   0.108980E+02
  2319   0.979178E+02   0.595594E+01  -0.455797E+01   0.581857E+05   0.105865E+02
  2320   0.976824E+02   0.595284E+01  -0.464787E+01   0.581386E+05   0.102713E+02
  2321   0.974531E+02   0.594919E+01  -0.473748E+01   0.580916E+05   0.995288E+01
  2322   0.972301E+02   0.594499E+01  -0.482682E+01   0.580446E+05   0.963165E+01
  2323   0.970140E+02   0.594025E+01  -0.491585E+01   0.579976E+05   0.930800E+01
  2324   0.968036E+02   0.593497E+01  -0.500451E+01   0.579507E+05   0.898233E+01
  2325   0.965996E+02   0.592914E+01  -0.509284E+01   0.579039E+05   0.865503E+01
  2326   0.964013E+02   0.592279E+01  -0.518071E+01   0.578571E+05   0.832651E+01
  2327   0.962095E+02   0.591590E+01  -0.526807E+01   0.578104E+05   0.799717E+01
  2328   0.960235E+02   0.590848E+01  -0.535502E+01   0.577637E+05   0.766742E+01
  2329   0.958441E+02   0.590053E+01  -0.544145E+01   0.577171E+05   0.733764E+01
  2330   0.956699E+02   0.589207E+01  -0.552730E+01   0.576705E+05   0.700824E+01
  2331   0.955016E+02   0.588306E+01  -0.561260E+01   0.576240E+05   0.667962E+01
  2332   0.953394E+02   0.587354E+01  -0.569723E+01   0.575775E+05   0.635219E+01
  2333   0.951833E+02   0.586348E+01  -0.578122E+01   0.575311E+05   0.602634E+01
  2334   0.950325E+02   0.585290E+01  -0.586451E+01   0.574848E+05   0.570247E+01
  2335   0.948872E+02   0.584179E+01  -0.594706E+01   0.574384E+05   0.538099E+01
  2336   0.947474E+02   0.583015E+01  -0.602889E+01   0.573922E+05   0.506229E+01
  2337   0.946139E+02   0.581800E+01  -0.610996E+01   0.573460E+05   0.474677E+01
  2338   0.944852E+02   0.580531E+01  -0.619015E+01   0.572998E+05   0.443485E+01
  2339   0.943622E+02   0.579211E+01  -0.626956E+01   0.572537E+05   0.412690E+01
  2340   0.942450E+02   0.577838E+01  -0.634813E+01   0.572077E+05   0.382335E+01
  2341   0.941327E+02   0.576414E+01  -0.642575E+01   0.571617E+05   0.352458E+01
  2342   0.940262E+02   0.574937E+01  -0.650244E+01   0.571158E+05   0.323100E+01
  2343   0.939249E+02   0.573408E+01  -0.657823E+01   0.570699E+05   0.294301E+01
  2344   0.938288E+02   0.571827E+01  -0.665307E+01   0.570240E+05   0.266101E+01
  2345   0.937379E+02   0.570194E+01  -0.672684E+01   0.569782E+05   0.238540E+01
  2346   0.936530E+02   0.568508E+01  -0.679964E+01   0.569325E+05   0.211658E+01
  2347   0.935728E+02   0.566771E+01  -0.687134E+01   0.568868E+05   0.185495E+01
  2348   0.934979E+02   0.564980E+01  -0.694198E+01   0.568412E+05   0.160092E+01
  2349   0.934278E+02   0.563136E+01  -0.701151E+01   0.567956E+05   0.135487E+01
  2350   0.933631E+02   0.561241E+01  -0.707995E+01   0.567501E+05   0.111722E+01
  2351   0.933040E+02   0.559292E+01  -0.714718E+01   0.567046E+05   0.888254E+00
  2352   0.932496E+02   0.557292E+01  -0.721331E+01   0.566592E+05   0.667805E+00
  2353   0.931998E+02   0.555242E+01  -0.727822E+01   0.566138E+05   0.455603E+00
  2354   0.931546E+02   0.553144E+01  -0.734202E+01   0.565685E+05   0.251373E+00
  2355   0.931145E+02   0.550998E+01  -0.740453E+01   0.565232E+05   0.548410E-01
  2356   0.930781E+02   0.548807E+01  -0.746584E+01   0.564780E+05  -0.134266E+00
  2357   0.930466E+02   0.546570E+01  -0.752599E+01   0.564328E+05  -0.316222E+00
  2358   0.930185E+02   0.544291E+01  -0.758487E+01   0.563877E+05  -0.491300E+00
  2359   0.929952E+02   0.541969E+01  -0.764251E+01   0.563427E+05  -0.659776E+00
  2360   0.929751E+02   0.539606E+01  -0.769879E+01   0.562976E+05  -0.821922E+00
  2361   0.929589E+02   0.537202E+01  -0.775390E+01   0.562527E+05  -0.978013E+00
  2362   0.929457E+02   0.534761E+01  -0.780764E+01   0.562078E+05  -0.112832E+01
  2363   0.929362E+02   0.532281E+01  -0.786013E+01   0.561629E+05  -0.127312E+01
  2364   0.929295E+02   0.529764E+01  -0.791125E+01   0.561181E+05  -0.141269E+01
  2365   0.929263E+02   0.527211E+01  -0.796111E+01   0.560733E+05  -0.154729E+01
  2366   0.929265E+02   0.524625E+01  -0.800958E+01   0.560286E+05  -0.167721E+01
  2367   0.929284E+02   0.522004E+01  -0.805672E+01   0.559840E+05  -0.180272E+01
  2368   0.929336E+02   0.519352E+01  -0.810246E+01   0.559394E+05  -0.192409E+01
  2369   0.929419E+02   0.516668E+01  -0.814693E+01   0.558948E+05  -0.204159E+01
  2370   0.929516E+02   0.513954E+01  -0.818992E+01   0.558503E+05  -0.215551E+01
  2371   0.929643E+02   0.511212E+01  -0.823156E+01   0.558058E+05  -0.226610E+01
  2372   0.929791E+02   0.508441E+01  -0.827179E+01   0.557614E+05  -0.237365E+01
  2373   0.929966E+02   0.505642E+01  -0.831066E+01   0.557171E+05  -0.247843E+01
  2374   0.930152E+02   0.502818E+01  -0.834812E+01   0.556728E+05  -0.258072E+01
  2375   0.930363E+02   0.499968E+01  -0.838412E+01   0.556285E+05  -0.268078E+01
  2376   0.930591E+02   0.497094E+01  -0.841871E+01   0.555843E+05  -0.277890E+01
  2377   0.930828E+02   0.494197E+01  -0.845184E+01   0.555402E+05  -0.287534E+01
  2378   0.931087E+02   0.491276E+01  -0.848352E+01   0.554960E+05  -0.297038E+01
  2379   0.931360E+02   0.488334E+01  -0.851374E+01   0.554520E+05  -0.306430E+01
  2380   0.931653E+02   0.485372E+01  -0.854251E+01   0.554080E+05  -0.315736E+01
  2381   0.931951E+02   0.482388E+01  -0.856979E+01   0.553640E+05  -0.324984E+01
  2382   0.932260E+02   0.479385E+01  -0.859558E+01   0.553201E+05  -0.334202E+01
  2383   0.932580E+02   0.476364E+01  -0.861987E+01   0.552762E+05  -0.343416E+01
  2384   0.932908E+02   0.473326E+01  -0.864265E+01   0.552324E+05  -0.352655E+01
  2385   0.933253E+02   0.470270E+01  -0.866391E+01   0.551887E+05  -0.361945E+01
  2386   0.933597E+02   0.467197E+01  -0.868364E+01   0.551450E+05  -0.371315E+01
  2387   0.933948E+02   0.464109E+01  -0.870184E+01   0.551013E+05  -0.380791E+01
  2388   0.934311E+02   0.461006E+01  -0.871851E+01   0.550577E+05  -0.390400E+01
  2389   0.934679E+02   0.457889E+01  -0.873363E+01   0.550141E+05  -0.400171E+01
  2390   0.935043E+02   0.454758E+01  -0.874718E+01   0.549706E+05  -0.410130E+01
  2391   0.935417E+02   0.451615E+01  -0.875918E+01   0.549271E+05  -0.420306E+01
  2392   0.935800E+02   0.448459E+01  -0.876962E+01   0.548837E+05  -0.430724E+01
  2393   0.936176E+02   0.445292E+01  -0.877846E+01   0.548404E+05  -0.441413E+01
  2394   0.936559E+02   0.442114E+01  -0.878571E+01   0.547970E+05  -0.452401E+01
  2395   0.936941E+02   0.438925E+01  -0.879136E+01   0.547538E+05  -0.463714E+01
  2396   0.937328E+02   0.435725E+01  -0.879539E+01   0.547105E+05  -0.475379E+01
  2397   0.937712E+02   0.432517E+01  -0.879779E+01   0.546674E+05  -0.487425E+01
  2398   0.938092E+02   0.429300E+01  -0.879856E+01   0.546242E+05  -0.499878E+01
  2399   0.938474E+02   0.426074E+01  -0.879767E+01   0.545812E+05  -0.512767E+01
  2400   0.938850E+02   0.422839E+01  -0.879512E+01   0.545381E+05  -0.526118E+01
  2401   0.939219E+02   0.419597E+01  -0.879092E+01   0.544951E+05  -0.539946E+01
  2402   0.939595E+02   0.416348E+01  -0.878506E+01   0.544522E+05  -0.554215E+01
  2403   0.939953E+02   0.413094E+01  -0.877759E+01   0.544093E+05  -0.568879E+01
  2404   0.940315E+02   0.409836E+01  -0.876853E+01   0.543665E+05  -0.583888E+01
  2405   0.940665E+02   0.406576E+01  -0.875791E+01   0.543237E+05  -0.599194E+01
  2406   0.941009E+02   0.403313E+01  -0.874574E+01   0.542810E+05  -0.614751E+01
  2407   0.941345E+02   0.400050E+01  -0.873207E+01   0.542383E+05  -0.630508E+01
  2408   0.941664E+02   0.396787E+01  -0.871691E+01   0.541956E+05  -0.646420E+01
