#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1955   0.218404E+03  -0.444259E+01  -0.119323E-06  -0.444259E+01   0.104587E+02  -0.604700E-07  -0.119323E-06  -0.604700E-07   0.170949E-08
  1956   0.217592E+03  -0.460394E+01  -0.106793E-06  -0.460394E+01   0.104959E+02  -0.609513E-07  -0.106793E-06  -0.609513E-07   0.170790E-08
  1957   0.216794E+03  -0.476782E+01  -0.931502E-07  -0.476782E+01   0.105324E+02  -0.614414E-07  -0.931502E-07  -0.614414E-07   0.170632E-08
  1958   0.216010E+03  -0.493394E+01  -0.784457E-07  -0.493394E+01   0.105679E+02  -0.619397E-07  -0.784457E-07  -0.619397E-07   0.170474E-08
  1959   0.215241E+03  -0.510240E+01  -0.627291E-07  -0.510240E+01   0.106025E+02  -0.624452E-07  -0.627291E-07  -0.624452E-07   0.170316E-08
  1960   0.214485E+03  -0.527292E+01  -0.460504E-07  -0.527292E+01   0.106360E+02  -0.629574E-07  -0.460504E-07  -0.629574E-07   0.170158E-08
  1961   0.213743E+03  -0.544551E+01  -0.284595E-07  -0.544551E+01   0.106687E+02  -0.634754E-07  -0.284595E-07  -0.634754E-07   0.170001E-08
  1962   0.213015E+03  -0.561997E+01  -0.100066E-07  -0.561997E+01   0.107004E+02  -0.639985E-07  -0.100066E-07  -0.639985E-07   0.169844E-08
  1963   0.212301E+03  -0.579625E+01   0.925846E-08  -0.579625E+01   0.107311E+02  -0.645259E-07   0.925846E-08  -0.645259E-07   0.169687E-08
  1964   0.211601E+03  -0.597421E+01   0.292856E-07  -0.597421E+01   0.107607E+02  -0.650570E-07   0.292856E-07  -0.650570E-07   0.169530E-08
  1965   0.210914E+03  -0.615373E+01   0.500248E-07  -0.615373E+01   0.107894E+02  -0.655909E-07   0.500248E-07  -0.655909E-07   0.169373E-08
  1966   0.210243E+03  -0.633475E+01   0.714260E-07  -0.633475E+01   0.108170E+02  -0.661270E-07   0.714260E-07  -0.661270E-07   0.169217E-08
  1967   0.209585E+03  -0.651714E+01   0.934393E-07  -0.651714E+01   0.108435E+02  -0.666644E-07   0.934393E-07  -0.666644E-07   0.169060E-08
  1968   0.208940E+03  -0.670085E+01   0.116015E-06  -0.670085E+01   0.108691E+02  -0.672025E-07   0.116015E-06  -0.672025E-07   0.168904E-08
  1969   0.208311E+03  -0.688573E+01   0.139102E-06  -0.688573E+01   0.108935E+02  -0.677405E-07   0.139102E-06  -0.677405E-07   0.168749E-08
  1970   0.207695E+03  -0.707175E+01   0.162651E-06  -0.707175E+01   0.109170E+02  -0.682776E-07   0.162651E-06  -0.682776E-07   0.168593E-08
  1971   0.207093E+03  -0.725869E+01   0.186613E-06  -0.725869E+01   0.109393E+02  -0.688132E-07   0.186613E-06  -0.688132E-07   0.168438E-08
  1972   0.206505E+03  -0.744664E+01   0.210936E-06  -0.744664E+01   0.109606E+02  -0.693464E-07   0.210936E-06  -0.693464E-07   0.168282E-08
  1973   0.205931E+03  -0.763533E+01   0.235571E-06  -0.763533E+01   0.109808E+02  -0.698765E-07   0.235571E-06  -0.698765E-07   0.168128E-08
  1974   0.205371E+03  -0.782471E+01   0.260469E-06  -0.782471E+01   0.109998E+02  -0.704028E-07   0.260469E-06  -0.704028E-07   0.167973E-08
  1975   0.204826E+03  -0.801478E+01   0.285578E-06  -0.801478E+01   0.110178E+02  -0.709245E-07   0.285578E-06  -0.709245E-07   0.167818E-08
  1976   0.204294E+03  -0.820535E+01   0.310849E-06  -0.820535E+01   0.110346E+02  -0.714409E-07   0.310849E-06  -0.714409E-07   0.167664E-08
  1977   0.203776E+03  -0.839636E+01   0.336232E-06  -0.839636E+01   0.110503E+02  -0.719512E-07   0.336232E-06  -0.719512E-07   0.167510E-08
  1978   0.203272E+03  -0.858776E+01   0.361677E-06  -0.858776E+01   0.110648E+02  -0.724547E-07   0.361677E-06  -0.724547E-07   0.167356E-08
  1979   0.202782E+03  -0.877940E+01   0.387134E-06  -0.877940E+01   0.110783E+02  -0.729507E-07   0.387134E-06  -0.729507E-07   0.167202E-08
  1980   0.202306E+03  -0.897125E+01   0.412553E-06  -0.897125E+01   0.110905E+02  -0.734384E-07   0.412553E-06  -0.734384E-07   0.167049E-08
  1981   0.201844E+03  -0.916324E+01   0.437884E-06  -0.916324E+01   0.111017E+02  -0.739170E-07   0.437884E-06  -0.739170E-07   0.166895E-08
  1982   0.201396E+03  -0.935531E+01   0.463077E-06  -0.935531E+01   0.111116E+02  -0.743859E-07   0.463077E-06  -0.743859E-07   0.166742E-08
  1983   0.200962E+03  -0.954742E+01   0.488081E-06  -0.954742E+01   0.111203E+02  -0.748442E-07   0.488081E-06  -0.748442E-07   0.166589E-08
  1984   0.200541E+03  -0.973942E+01   0.512848E-06  -0.973942E+01   0.111280E+02  -0.752913E-07   0.512848E-06  -0.752913E-07   0.166437E-08
  1985   0.200135E+03  -0.993128E+01   0.537326E-06  -0.993128E+01   0.111344E+02  -0.757263E-07   0.537326E-06  -0.757263E-07   0.166284E-08
  1986   0.199743E+03  -0.101229E+02   0.561466E-06  -0.101229E+02   0.111397E+02  -0.761486E-07   0.561466E-06  -0.761486E-07   0.166132E-08
  1987   0.199365E+03  -0.103143E+02   0.585218E-06  -0.103143E+02   0.111438E+02  -0.765574E-07   0.585218E-06  -0.765574E-07   0.165980E-08
  1988   0.199001E+03  -0.105053E+02   0.608532E-06  -0.105053E+02   0.111467E+02  -0.769519E-07   0.608532E-06  -0.769519E-07   0.165828E-08
  1989   0.198650E+03  -0.106959E+02   0.631357E-06  -0.106959E+02   0.111484E+02  -0.773315E-07   0.631357E-06  -0.773315E-07   0.165676E-08
  1990   0.198314E+03  -0.108861E+02   0.653645E-06  -0.108861E+02   0.111489E+02  -0.776953E-07   0.653645E-06  -0.776953E-07   0.165525E-08
  1991   0.197992E+03  -0.110757E+02   0.675344E-06  -0.110757E+02   0.111482E+02  -0.780426E-07   0.675344E-06  -0.780426E-07   0.165374E-08
  1992   0.197683E+03  -0.112647E+02   0.696404E-06  -0.112647E+02   0.111462E+02  -0.783727E-07   0.696404E-06  -0.783727E-07   0.165223E-08
  1993   0.197388E+03  -0.114530E+02   0.716777E-06  -0.114530E+02   0.111430E+02  -0.786848E-07   0.716777E-06  -0.786848E-07   0.165072E-08
  1994   0.197108E+03  -0.116406E+02   0.736411E-06  -0.116406E+02   0.111387E+02  -0.789782E-07   0.736411E-06  -0.789782E-07   0.164921E-08
  1995   0.196840E+03  -0.118275E+02   0.755258E-06  -0.118275E+02   0.111330E+02  -0.792522E-07   0.755258E-06  -0.792522E-07   0.164771E-08
  1996   0.196588E+03  -0.120135E+02   0.773265E-06  -0.120135E+02   0.111261E+02  -0.795059E-07   0.773265E-06  -0.795059E-07   0.164620E-08
  1997   0.196349E+03  -0.121986E+02   0.790385E-06  -0.121986E+02   0.111180E+02  -0.797387E-07   0.790385E-06  -0.797387E-07   0.164470E-08
  1998   0.196123E+03  -0.123828E+02   0.806566E-06  -0.123828E+02   0.111086E+02  -0.799499E-07   0.806566E-06  -0.799499E-07   0.164320E-08
  1999   0.195912E+03  -0.125660E+02   0.821759E-06  -0.125660E+02   0.110979E+02  -0.801385E-07   0.821759E-06  -0.801385E-07   0.164171E-08
  2000   0.195714E+03  -0.127483E+02   0.835914E-06  -0.127483E+02   0.110859E+02  -0.803040E-07   0.835914E-06  -0.803040E-07   0.164021E-08
  2001   0.195530E+03  -0.129294E+02   0.848991E-06  -0.129294E+02   0.110727E+02  -0.804458E-07   0.848991E-06  -0.804458E-07   0.163872E-08
  2002   0.195360E+03  -0.131094E+02   0.860999E-06  -0.131094E+02   0.110583E+02  -0.805637E-07   0.860999E-06  -0.805637E-07   0.163723E-08
  2003   0.195203E+03  -0.132882E+02   0.871957E-06  -0.132882E+02   0.110426E+02  -0.806582E-07   0.871957E-06  -0.806582E-07   0.163574E-08
  2004   0.195060E+03  -0.134656E+02   0.881881E-06  -0.134656E+02   0.110256E+02  -0.807292E-07   0.881881E-06  -0.807292E-07   0.163425E-08
  2005   0.194929E+03  -0.136417E+02   0.890793E-06  -0.136417E+02   0.110076E+02  -0.807771E-07   0.890793E-06  -0.807771E-07   0.163277E-08
  2006   0.194811E+03  -0.138162E+02   0.898709E-06  -0.138162E+02   0.109882E+02  -0.808019E-07   0.898709E-06  -0.808019E-07   0.163129E-08
  2007   0.194704E+03  -0.139893E+02   0.905649E-06  -0.139893E+02   0.109677E+02  -0.808039E-07   0.905649E-06  -0.808039E-07   0.162981E-08
  2008   0.194610E+03  -0.141608E+02   0.911632E-06  -0.141608E+02   0.109461E+02  -0.807833E-07   0.911632E-06  -0.807833E-07   0.162833E-08
  2009   0.194527E+03  -0.143305E+02   0.916676E-06  -0.143305E+02   0.109233E+02  -0.807402E-07   0.916676E-06  -0.807402E-07   0.162685E-08
  2010   0.194456E+03  -0.144984E+02   0.920800E-06  -0.144984E+02   0.108994E+02  -0.806748E-07   0.920800E-06  -0.806748E-07   0.162538E-08
  2011   0.194395E+03  -0.146644E+02   0.924022E-06  -0.146644E+02   0.108744E+02  -0.805873E-07   0.924022E-06  -0.805873E-07   0.162390E-08
  2012   0.194345E+03  -0.148286E+02   0.926361E-06  -0.148286E+02   0.108483E+02  -0.804779E-07   0.926361E-06  -0.804779E-07   0.162243E-08
  2013   0.194305E+03  -0.149907E+02   0.927837E-06  -0.149907E+02   0.108210E+02  -0.803467E-07   0.927837E-06  -0.803467E-07   0.162096E-08
  2014   0.194276E+03  -0.151507E+02   0.928467E-06  -0.151507E+02   0.107928E+02  -0.801940E-07   0.928467E-06  -0.801940E-07   0.161950E-08
  2015   0.194256E+03  -0.153086E+02   0.928270E-06  -0.153086E+02   0.107634E+02  -0.800199E-07   0.928270E-06  -0.800199E-07   0.161803E-08
  2016   0.194246E+03  -0.154644E+02   0.927266E-06  -0.154644E+02   0.107331E+02  -0.798246E-07   0.927266E-06  -0.798246E-07   0.161657E-08
  2017   0.194246E+03  -0.156179E+02   0.925472E-06  -0.156179E+02   0.107018E+02  -0.796083E-07   0.925472E-06  -0.796083E-07   0.161511E-08
  2018   0.194255E+03  -0.157692E+02   0.922907E-06  -0.157692E+02   0.106694E+02  -0.793712E-07   0.922907E-06  -0.793712E-07   0.161365E-08
  2019   0.194273E+03  -0.159181E+02   0.919590E-06  -0.159181E+02   0.106361E+02  -0.791134E-07   0.919590E-06  -0.791134E-07   0.161219E-08
  2020   0.194300E+03  -0.160647E+02   0.915541E-06  -0.160647E+02   0.106018E+02  -0.788352E-07   0.915541E-06  -0.788352E-07   0.161073E-08
  2021   0.194335E+03  -0.162088E+02   0.910776E-06  -0.162088E+02   0.105667E+02  -0.785367E-07   0.910776E-06  -0.785367E-07   0.160928E-08
  2022   0.194380E+03  -0.163504E+02   0.905316E-06  -0.163504E+02   0.105305E+02  -0.782180E-07   0.905316E-06  -0.782180E-07   0.160783E-08
  2023   0.194432E+03  -0.164895E+02   0.899179E-06  -0.164895E+02   0.104935E+02  -0.778795E-07   0.899179E-06  -0.778795E-07   0.160638E-08
  2024   0.194492E+03  -0.166259E+02   0.892383E-06  -0.166259E+02   0.104556E+02  -0.775212E-07   0.892383E-06  -0.775212E-07   0.160493E-08
  2025   0.194560E+03  -0.167597E+02   0.884947E-06  -0.167597E+02   0.104167E+02  -0.771434E-07   0.884947E-06  -0.771434E-07   0.160348E-08
  2026   0.194634E+03  -0.168908E+02   0.876890E-06  -0.168908E+02   0.103771E+02  -0.767462E-07   0.876890E-06  -0.767462E-07   0.160204E-08
  2027   0.194716E+03  -0.170191E+02   0.868231E-06  -0.170191E+02   0.103365E+02  -0.763298E-07   0.868231E-06  -0.763298E-07   0.160060E-08
  2028   0.194806E+03  -0.171445E+02   0.858988E-06  -0.171445E+02   0.102951E+02  -0.758944E-07   0.858988E-06  -0.758944E-07   0.159916E-08
  2029   0.194901E+03  -0.172671E+02   0.849179E-06  -0.172671E+02   0.102529E+02  -0.754402E-07   0.849179E-06  -0.754402E-07   0.159772E-08
  2030   0.195004E+03  -0.173868E+02   0.838825E-06  -0.173868E+02   0.102098E+02  -0.749673E-07   0.838825E-06  -0.749673E-07   0.159628E-08
  2031   0.195113E+03  -0.175035E+02   0.827943E-06  -0.175035E+02   0.101660E+02  -0.744760E-07   0.827943E-06  -0.744760E-07   0.159485E-08
  2032   0.195228E+03  -0.176173E+02   0.816551E-06  -0.176173E+02   0.101213E+02  -0.739664E-07   0.816551E-06  -0.739664E-07   0.159342E-08
  2033   0.195349E+03  -0.177280E+02   0.804670E-06  -0.177280E+02   0.100759E+02  -0.734387E-07   0.804670E-06  -0.734387E-07   0.159198E-08
  2034   0.195476E+03  -0.178357E+02   0.792317E-06  -0.178357E+02   0.100297E+02  -0.728931E-07   0.792317E-06  -0.728931E-07   0.159056E-08
  2035   0.195609E+03  -0.179401E+02   0.779511E-06  -0.179401E+02   0.998274E+01  -0.723297E-07   0.779511E-06  -0.723297E-07   0.158913E-08
  2036   0.195747E+03  -0.180415E+02   0.766270E-06  -0.180415E+02   0.993504E+01  -0.717488E-07   0.766270E-06  -0.717488E-07   0.158770E-08
  2037   0.195890E+03  -0.181396E+02   0.752615E-06  -0.181396E+02   0.988660E+01  -0.711505E-07   0.752615E-06  -0.711505E-07   0.158628E-08
  2038   0.196038E+03  -0.182345E+02   0.738562E-06  -0.182345E+02   0.983744E+01  -0.705350E-07   0.738562E-06  -0.705350E-07   0.158486E-08
  2039   0.196192E+03  -0.183261E+02   0.724131E-06  -0.183261E+02   0.978756E+01  -0.699026E-07   0.724131E-06  -0.699026E-07   0.158344E-08
  2040   0.196350E+03  -0.184144E+02   0.709340E-06  -0.184144E+02   0.973698E+01  -0.692533E-07   0.709340E-06  -0.692533E-07   0.158202E-08
  2041   0.196512E+03  -0.184992E+02   0.694209E-06  -0.184992E+02   0.968568E+01  -0.685873E-07   0.694209E-06  -0.685873E-07   0.158060E-08
  2042   0.196678E+03  -0.185807E+02   0.678756E-06  -0.185807E+02   0.963370E+01  -0.679050E-07   0.678756E-06  -0.679050E-07   0.157919E-08
  2043   0.196849E+03  -0.186587E+02   0.662999E-06  -0.186587E+02   0.958104E+01  -0.672063E-07   0.662999E-06  -0.672063E-07   0.157778E-08
  2044   0.197024E+03  -0.187333E+02   0.646958E-06  -0.187333E+02   0.952771E+01  -0.664915E-07   0.646958E-06  -0.664915E-07   0.157637E-08
  2045   0.197204E+03  -0.188044E+02   0.630650E-06  -0.188044E+02   0.947372E+01  -0.657608E-07   0.630650E-06  -0.657608E-07   0.157496E-08
  2046   0.197387E+03  -0.188718E+02   0.614095E-06  -0.188718E+02   0.941907E+01  -0.650144E-07   0.614095E-06  -0.650144E-07   0.157355E-08
  2047   0.197573E+03  -0.189359E+02   0.597312E-06  -0.189359E+02   0.936378E+01  -0.642525E-07   0.597312E-06  -0.642525E-07   0.157215E-08
  2048   0.197764E+03  -0.189963E+02   0.580318E-06  -0.189963E+02   0.930786E+01  -0.634752E-07   0.580318E-06  -0.634752E-07   0.157074E-08
  2049   0.197958E+03  -0.190532E+02   0.563133E-06  -0.190532E+02   0.925131E+01  -0.626826E-07   0.563133E-06  -0.626826E-07   0.156934E-08
  2050   0.198157E+03  -0.191063E+02   0.545776E-06  -0.191063E+02   0.919414E+01  -0.618751E-07   0.545776E-06  -0.618751E-07   0.156794E-08
  2051   0.198358E+03  -0.191558E+02   0.528266E-06  -0.191558E+02   0.913635E+01  -0.610529E-07   0.528266E-06  -0.610529E-07   0.156655E-08
  2052   0.198562E+03  -0.192017E+02   0.510630E-06  -0.192017E+02   0.907797E+01  -0.602168E-07   0.510630E-06  -0.602168E-07   0.156515E-08
  2053   0.198769E+03  -0.192438E+02   0.492896E-06  -0.192438E+02   0.901904E+01  -0.593676E-07   0.492896E-06  -0.593676E-07   0.156376E-08
  2054   0.198978E+03  -0.192824E+02   0.475091E-06  -0.192824E+02   0.895957E+01  -0.585062E-07   0.475091E-06  -0.585062E-07   0.156236E-08
  2055   0.199188E+03  -0.193172E+02   0.457243E-06  -0.193172E+02   0.889960E+01  -0.576335E-07   0.457243E-06  -0.576335E-07   0.156097E-08
  2056   0.199401E+03  -0.193486E+02   0.439381E-06  -0.193486E+02   0.883915E+01  -0.567504E-07   0.439381E-06  -0.567504E-07   0.155958E-08
  2057   0.199615E+03  -0.193762E+02   0.421532E-06  -0.193762E+02   0.877827E+01  -0.558577E-07   0.421532E-06  -0.558577E-07   0.155820E-08
  2058   0.199830E+03  -0.194004E+02   0.403723E-06  -0.194004E+02   0.871696E+01  -0.549565E-07   0.403723E-06  -0.549565E-07   0.155681E-08
  2059   0.200045E+03  -0.194210E+02   0.385983E-06  -0.194210E+02   0.865527E+01  -0.540474E-07   0.385983E-06  -0.540474E-07   0.155543E-08
  2060   0.200262E+03  -0.194380E+02   0.368339E-06  -0.194380E+02   0.859321E+01  -0.531314E-07   0.368339E-06  -0.531314E-07   0.155405E-08
  2061   0.200478E+03  -0.194515E+02   0.350819E-06  -0.194515E+02   0.853083E+01  -0.522095E-07   0.350819E-06  -0.522095E-07   0.155267E-08
  2062   0.200694E+03  -0.194615E+02   0.333452E-06  -0.194615E+02   0.846813E+01  -0.512824E-07   0.333452E-06  -0.512824E-07   0.155129E-08
  2063   0.200910E+03  -0.194681E+02   0.316264E-06  -0.194681E+02   0.840516E+01  -0.503510E-07   0.316264E-06  -0.503510E-07   0.154991E-08
  2064   0.201125E+03  -0.194712E+02   0.299284E-06  -0.194712E+02   0.834193E+01  -0.494163E-07   0.299284E-06  -0.494163E-07   0.154854E-08
  2065   0.201340E+03  -0.194709E+02   0.282539E-06  -0.194709E+02   0.827847E+01  -0.484791E-07   0.282539E-06  -0.484791E-07   0.154717E-08
  2066   0.201553E+03  -0.194672E+02   0.266057E-06  -0.194672E+02   0.821481E+01  -0.475403E-07   0.266057E-06  -0.475403E-07   0.154580E-08
  2067   0.201765E+03  -0.194600E+02   0.249866E-06  -0.194600E+02   0.815097E+01  -0.466007E-07   0.249866E-06  -0.466007E-07   0.154443E-08
  2068   0.201975E+03  -0.194496E+02   0.233995E-06  -0.194496E+02   0.808697E+01  -0.456613E-07   0.233995E-06  -0.456613E-07   0.154306E-08
  2069   0.202184E+03  -0.194357E+02   0.218469E-06  -0.194357E+02   0.802283E+01  -0.447230E-07   0.218469E-06  -0.447230E-07   0.154169E-08
  2070   0.202390E+03  -0.194185E+02   0.203319E-06  -0.194185E+02   0.795859E+01  -0.437865E-07   0.203319E-06  -0.437865E-07   0.154033E-08
  2071   0.202594E+03  -0.193980E+02   0.188570E-06  -0.193980E+02   0.789426E+01  -0.428529E-07   0.188570E-06  -0.428529E-07   0.153897E-08
  2072   0.202795E+03  -0.193742E+02   0.174252E-06  -0.193742E+02   0.782986E+01  -0.419229E-07   0.174252E-06  -0.419229E-07   0.153761E-08
  2073   0.202994E+03  -0.193472E+02   0.160391E-06  -0.193472E+02   0.776541E+01  -0.409975E-07   0.160391E-06  -0.409975E-07   0.153625E-08
  2074   0.203189E+03  -0.193168E+02   0.147017E-06  -0.193168E+02   0.770095E+01  -0.400776E-07   0.147017E-06  -0.400776E-07   0.153489E-08
  2075   0.203381E+03  -0.192832E+02   0.134155E-06  -0.192832E+02   0.763648E+01  -0.391639E-07   0.134155E-06  -0.391639E-07   0.153354E-08
  2076   0.203569E+03  -0.192463E+02   0.121835E-06  -0.192463E+02   0.757203E+01  -0.382575E-07   0.121835E-06  -0.382575E-07   0.153218E-08
  2077   0.203754E+03  -0.192063E+02   0.110084E-06  -0.192063E+02   0.750762E+01  -0.373591E-07   0.110084E-06  -0.373591E-07   0.153083E-08
  2078   0.203934E+03  -0.191631E+02   0.989303E-07  -0.191631E+02   0.744326E+01  -0.364697E-07   0.989303E-07  -0.364697E-07   0.152948E-08
  2079   0.204111E+03  -0.191166E+02   0.884010E-07  -0.191166E+02   0.737899E+01  -0.355902E-07   0.884010E-07  -0.355902E-07   0.152813E-08
  2080   0.204283E+03  -0.190671E+02   0.785243E-07  -0.190671E+02   0.731481E+01  -0.347213E-07   0.785243E-07  -0.347213E-07   0.152678E-08
  2081   0.204451E+03  -0.190143E+02   0.693279E-07  -0.190143E+02   0.725076E+01  -0.338641E-07   0.693279E-07  -0.338641E-07   0.152544E-08
  2082   0.204614E+03  -0.189585E+02   0.608397E-07  -0.189585E+02   0.718684E+01  -0.330193E-07   0.608397E-07  -0.330193E-07   0.152410E-08
  2083   0.204772E+03  -0.188996E+02   0.530874E-07  -0.188996E+02   0.712307E+01  -0.321880E-07   0.530874E-07  -0.321880E-07   0.152275E-08
  2084   0.204926E+03  -0.188377E+02   0.460989E-07  -0.188377E+02   0.705948E+01  -0.313708E-07   0.460989E-07  -0.313708E-07   0.152141E-08
  2085   0.205075E+03  -0.187727E+02   0.399020E-07  -0.187727E+02   0.699608E+01  -0.305688E-07   0.399020E-07  -0.305688E-07   0.152008E-08
  2086   0.205218E+03  -0.187046E+02   0.345245E-07  -0.187046E+02   0.693288E+01  -0.297828E-07   0.345245E-07  -0.297828E-07   0.151874E-08
  2087   0.205355E+03  -0.186335E+02   0.299941E-07  -0.186335E+02   0.686990E+01  -0.290137E-07   0.299941E-07  -0.290137E-07   0.151741E-08
  2088   0.205488E+03  -0.185593E+02   0.263388E-07  -0.185593E+02   0.680716E+01  -0.282624E-07   0.263388E-07  -0.282624E-07   0.151607E-08
  2089   0.205614E+03  -0.184821E+02   0.235863E-07  -0.184821E+02   0.674467E+01  -0.275297E-07   0.235863E-07  -0.275297E-07   0.151474E-08
  2090   0.205734E+03  -0.184020E+02   0.217644E-07  -0.184020E+02   0.668245E+01  -0.268166E-07   0.217644E-07  -0.268166E-07   0.151341E-08
  2091   0.205848E+03  -0.183188E+02   0.209010E-07  -0.183188E+02   0.662051E+01  -0.261239E-07   0.209010E-07  -0.261239E-07   0.151208E-08
  2092   0.205955E+03  -0.182326E+02   0.210238E-07  -0.182326E+02   0.655887E+01  -0.254524E-07   0.210238E-07  -0.254524E-07   0.151076E-08
  2093   0.206056E+03  -0.181435E+02   0.221606E-07  -0.181435E+02   0.649753E+01  -0.248032E-07   0.221606E-07  -0.248032E-07   0.150943E-08
  2094   0.206151E+03  -0.180514E+02   0.243394E-07  -0.180514E+02   0.643652E+01  -0.241770E-07   0.243394E-07  -0.241770E-07   0.150811E-08
  2095   0.206238E+03  -0.179564E+02   0.275878E-07  -0.179564E+02   0.637584E+01  -0.235747E-07   0.275878E-07  -0.235747E-07   0.150679E-08
  2096   0.206319E+03  -0.178584E+02   0.319336E-07  -0.178584E+02   0.631551E+01  -0.229972E-07   0.319336E-07  -0.229972E-07   0.150547E-08
  2097   0.206393E+03  -0.177575E+02   0.374048E-07  -0.177575E+02   0.625554E+01  -0.224455E-07   0.374048E-07  -0.224455E-07   0.150415E-08
  2098   0.206460E+03  -0.176536E+02   0.440290E-07  -0.176536E+02   0.619595E+01  -0.219203E-07   0.440290E-07  -0.219203E-07   0.150283E-08
  2099   0.206520E+03  -0.175469E+02   0.518342E-07  -0.175469E+02   0.613673E+01  -0.214226E-07   0.518342E-07  -0.214226E-07   0.150152E-08
  2100   0.206571E+03  -0.174372E+02   0.608481E-07  -0.174372E+02   0.607792E+01  -0.209532E-07   0.608481E-07  -0.209532E-07   0.150020E-08
  2101   0.206615E+03  -0.173246E+02   0.710852E-07  -0.173246E+02   0.601951E+01  -0.205127E-07   0.710852E-07  -0.205127E-07   0.149889E-08
  2102   0.206652E+03  -0.172091E+02   0.825066E-07  -0.172091E+02   0.596151E+01  -0.201005E-07   0.825066E-07  -0.201005E-07   0.149758E-08
  2103   0.206680E+03  -0.170910E+02   0.950602E-07  -0.170910E+02   0.590396E+01  -0.197154E-07   0.950602E-07  -0.197154E-07   0.149627E-08
  2104   0.206700E+03  -0.169701E+02   0.108694E-06  -0.169701E+02   0.584687E+01  -0.193564E-07   0.108694E-06  -0.193564E-07   0.149497E-08
  2105   0.206712E+03  -0.168467E+02   0.123355E-06  -0.168467E+02   0.579024E+01  -0.190225E-07   0.123355E-06  -0.190225E-07   0.149366E-08
  2106   0.206716E+03  -0.167207E+02   0.138992E-06  -0.167207E+02   0.573410E+01  -0.187128E-07   0.138992E-06  -0.187128E-07   0.149236E-08
  2107   0.206712E+03  -0.165924E+02   0.155552E-06  -0.165924E+02   0.567846E+01  -0.184261E-07   0.155552E-06  -0.184261E-07   0.149105E-08
  2108   0.206699E+03  -0.164617E+02   0.172984E-06  -0.164617E+02   0.562334E+01  -0.181614E-07   0.172984E-06  -0.181614E-07   0.148975E-08
  2109   0.206679E+03  -0.163287E+02   0.191235E-06  -0.163287E+02   0.556874E+01  -0.179177E-07   0.191235E-06  -0.179177E-07   0.148845E-08
  2110   0.206649E+03  -0.161935E+02   0.210252E-06  -0.161935E+02   0.551469E+01  -0.176940E-07   0.210252E-06  -0.176940E-07   0.148716E-08
  2111   0.206613E+03  -0.160563E+02   0.229984E-06  -0.160563E+02   0.546120E+01  -0.174893E-07   0.229984E-06  -0.174893E-07   0.148586E-08
  2112   0.206567E+03  -0.159170E+02   0.250379E-06  -0.159170E+02   0.540828E+01  -0.173025E-07   0.250379E-06  -0.173025E-07   0.148457E-08
  2113   0.206513E+03  -0.157757E+02   0.271384E-06  -0.157757E+02   0.535595E+01  -0.171326E-07   0.271384E-06  -0.171326E-07   0.148328E-08
  2114   0.206450E+03  -0.156326E+02   0.292947E-06  -0.156326E+02   0.530422E+01  -0.169785E-07   0.292947E-06  -0.169785E-07   0.148198E-08
  2115   0.206379E+03  -0.154876E+02   0.315016E-06  -0.154876E+02   0.525310E+01  -0.168393E-07   0.315016E-06  -0.168393E-07   0.148070E-08
  2116   0.206299E+03  -0.153408E+02   0.337539E-06  -0.153408E+02   0.520259E+01  -0.167139E-07   0.337539E-06  -0.167139E-07   0.147941E-08
  2117   0.206211E+03  -0.151924E+02   0.360464E-06  -0.151924E+02   0.515273E+01  -0.166013E-07   0.360464E-06  -0.166013E-07   0.147812E-08
  2118   0.206113E+03  -0.150424E+02   0.383738E-06  -0.150424E+02   0.510351E+01  -0.165004E-07   0.383738E-06  -0.165004E-07   0.147684E-08
  2119   0.206007E+03  -0.148908E+02   0.407309E-06  -0.148908E+02   0.505495E+01  -0.164103E-07   0.407309E-06  -0.164103E-07   0.147555E-08
  2120   0.205891E+03  -0.147377E+02   0.431125E-06  -0.147377E+02   0.500706E+01  -0.163299E-07   0.431125E-06  -0.163299E-07   0.147427E-08
  2121   0.205767E+03  -0.145832E+02   0.455134E-06  -0.145832E+02   0.495985E+01  -0.162582E-07   0.455134E-06  -0.162582E-07   0.147299E-08
  2122   0.205634E+03  -0.144274E+02   0.479284E-06  -0.144274E+02   0.491332E+01  -0.161941E-07   0.479284E-06  -0.161941E-07   0.147171E-08
  2123   0.205491E+03  -0.142702E+02   0.503522E-06  -0.142702E+02   0.486751E+01  -0.161367E-07   0.503522E-06  -0.161367E-07   0.147044E-08
  2124   0.205340E+03  -0.141118E+02   0.527796E-06  -0.141118E+02   0.482241E+01  -0.160848E-07   0.527796E-06  -0.160848E-07   0.146916E-08
  2125   0.205180E+03  -0.139523E+02   0.552055E-06  -0.139523E+02   0.477802E+01  -0.160375E-07   0.552055E-06  -0.160375E-07   0.146789E-08
  2126   0.205010E+03  -0.137916E+02   0.576245E-06  -0.137916E+02   0.473437E+01  -0.159938E-07   0.576245E-06  -0.159938E-07   0.146662E-08
  2127   0.204831E+03  -0.136298E+02   0.600315E-06  -0.136298E+02   0.469147E+01  -0.159526E-07   0.600315E-06  -0.159526E-07   0.146535E-08
  2128   0.204644E+03  -0.134671E+02   0.624213E-06  -0.134671E+02   0.464931E+01  -0.159128E-07   0.624213E-06  -0.159128E-07   0.146408E-08
