#    L    TT             EE             BB             TE             PP             TP             EP          
  2139   0.182197E+03   0.455033E+01   0.000000E+00  -0.115260E+01   0.168053E-08   0.786204E-06   0.124953E-07
  2140   0.181303E+03   0.457583E+01   0.000000E+00  -0.106242E+01   0.167908E-08   0.788541E-06   0.124927E-07
  2141   0.180407E+03   0.460180E+01   0.000000E+00  -0.975222E+00   0.167763E-08   0.790526E-06   0.125058E-07
  2142   0.179511E+03   0.462822E+01   0.000000E+00  -0.891020E+00   0.167618E-08   0.792150E-06   0.125359E-07
  2143   0.178613E+03   0.465508E+01   0.000000E+00  -0.809833E+00   0.167474E-08   0.793401E-06   0.125838E-07
  2144   0.177715E+03   0.468237E+01   0.000000E+00  -0.731664E+00   0.167330E-08   0.794270E-06   0.126509E-07
  2145   0.176816E+03   0.471007E+01   0.000000E+00  -0.656532E+00   0.167185E-08   0.794744E-06   0.127381E-07
  2146   0.175917E+03   0.473814E+01   0.000000E+00  -0.584444E+00   0.167041E-08   0.794813E-06   0.128467E-07
  2147   0.175017E+03   0.476659E+01   0.000000E+00  -0.515406E+00   0.166898E-08   0.794467E-06   0.129776E-07
  2148   0.174118E+03   0.479539E+01   0.000000E+00  -0.449422E+00   0.166754E-08   0.793695E-06   0.131321E-07
  2149   0.173219E+03   0.482453E+01   0.000000E+00  -0.386496E+00   0.166611E-08   0.792485E-06   0.133111E-07
  2150   0.172320E+03   0.485398E+01   0.000000E+00  -0.326631E+00   0.166468E-08   0.790828E-06   0.135160E-07
  2151   0.171422E+03   0.488374E+01   0.000000E+00  -0.269832E+00   0.166324E-08   0.788716E-06   0.137472E-07
  2152   0.170525E+03   0.491377E+01   0.000000E+00  -0.216101E+00   0.166182E-08   0.786163E-06   0.140043E-07
  2153   0.169629E+03   0.494407E+01   0.000000E+00  -0.165441E+00   0.166039E-08   0.783186E-06   0.142860E-07
  2154   0.168734E+03   0.497461E+01   0.000000E+00  -0.117848E+00   0.165896E-08   0.779802E-06   0.145914E-07
  2155   0.167841E+03   0.500540E+01   0.000000E+00  -0.733157E-01   0.165754E-08   0.776029E-06   0.149192E-07
  2156   0.166949E+03   0.503638E+01   0.000000E+00  -0.318375E-01   0.165612E-08   0.771885E-06   0.152686E-07
  2157   0.166059E+03   0.506756E+01   0.000000E+00   0.659264E-02   0.165470E-08   0.767386E-06   0.156383E-07
  2158   0.165172E+03   0.509892E+01   0.000000E+00   0.419808E-01   0.165328E-08   0.762551E-06   0.160274E-07
  2159   0.164285E+03   0.513045E+01   0.000000E+00   0.743331E-01   0.165186E-08   0.757396E-06   0.164347E-07
  2160   0.163402E+03   0.516211E+01   0.000000E+00   0.103657E+00   0.165045E-08   0.751939E-06   0.168591E-07
  2161   0.162521E+03   0.519390E+01   0.000000E+00   0.129963E+00   0.164904E-08   0.746198E-06   0.172996E-07
  2162   0.161643E+03   0.522580E+01   0.000000E+00   0.153265E+00   0.164762E-08   0.740189E-06   0.177552E-07
  2163   0.160768E+03   0.525779E+01   0.000000E+00   0.173573E+00   0.164621E-08   0.733931E-06   0.182247E-07
  2164   0.159896E+03   0.528984E+01   0.000000E+00   0.190900E+00   0.164481E-08   0.727440E-06   0.187071E-07
  2165   0.159027E+03   0.532195E+01   0.000000E+00   0.205259E+00   0.164340E-08   0.720734E-06   0.192012E-07
  2166   0.158161E+03   0.535410E+01   0.000000E+00   0.216661E+00   0.164200E-08   0.713831E-06   0.197061E-07
  2167   0.157299E+03   0.538626E+01   0.000000E+00   0.225121E+00   0.164059E-08   0.706748E-06   0.202206E-07
  2168   0.156441E+03   0.541843E+01   0.000000E+00   0.230663E+00   0.163919E-08   0.699502E-06   0.207436E-07
  2169   0.155587E+03   0.545058E+01   0.000000E+00   0.233313E+00   0.163779E-08   0.692111E-06   0.212742E-07
  2170   0.154737E+03   0.548270E+01   0.000000E+00   0.233096E+00   0.163639E-08   0.684592E-06   0.218111E-07
  2171   0.153891E+03   0.551478E+01   0.000000E+00   0.230037E+00   0.163500E-08   0.676963E-06   0.223534E-07
  2172   0.153050E+03   0.554680E+01   0.000000E+00   0.224163E+00   0.163360E-08   0.669241E-06   0.229000E-07
  2173   0.152213E+03   0.557874E+01   0.000000E+00   0.215499E+00   0.163221E-08   0.661443E-06   0.234498E-07
  2174   0.151382E+03   0.561060E+01   0.000000E+00   0.204072E+00   0.163082E-08   0.653587E-06   0.240017E-07
  2175   0.150555E+03   0.564234E+01   0.000000E+00   0.189907E+00   0.162943E-08   0.645690E-06   0.245546E-07
  2176   0.149734E+03   0.567396E+01   0.000000E+00   0.173029E+00   0.162804E-08   0.637770E-06   0.251074E-07
  2177   0.148918E+03   0.570544E+01   0.000000E+00   0.153465E+00   0.162666E-08   0.629844E-06   0.256592E-07
  2178   0.148108E+03   0.573676E+01   0.000000E+00   0.131240E+00   0.162527E-08   0.621930E-06   0.262088E-07
  2179   0.147303E+03   0.576791E+01   0.000000E+00   0.106379E+00   0.162389E-08   0.614045E-06   0.267551E-07
  2180   0.146504E+03   0.579887E+01   0.000000E+00   0.789102E-01   0.162251E-08   0.606206E-06   0.272971E-07
  2181   0.145711E+03   0.582962E+01   0.000000E+00   0.488588E-01   0.162113E-08   0.598430E-06   0.278337E-07
  2182   0.144924E+03   0.586015E+01   0.000000E+00   0.162589E-01   0.161975E-08   0.590736E-06   0.283638E-07
  2183   0.144143E+03   0.589044E+01   0.000000E+00  -0.188544E-01   0.161838E-08   0.583141E-06   0.288863E-07
  2184   0.143369E+03   0.592049E+01   0.000000E+00  -0.564460E-01   0.161700E-08   0.575662E-06   0.294002E-07
  2185   0.142600E+03   0.595027E+01   0.000000E+00  -0.964812E-01   0.161563E-08   0.568316E-06   0.299044E-07
  2186   0.141839E+03   0.597977E+01   0.000000E+00  -0.138924E+00   0.161426E-08   0.561121E-06   0.303978E-07
  2187   0.141084E+03   0.600898E+01   0.000000E+00  -0.183740E+00   0.161289E-08   0.554094E-06   0.308793E-07
  2188   0.140336E+03   0.603788E+01   0.000000E+00  -0.230895E+00   0.161152E-08   0.547253E-06   0.313479E-07
  2189   0.139595E+03   0.606646E+01   0.000000E+00  -0.280351E+00   0.161016E-08   0.540616E-06   0.318025E-07
  2190   0.138862E+03   0.609471E+01   0.000000E+00  -0.332072E+00   0.160879E-08   0.534198E-06   0.322421E-07
  2191   0.138135E+03   0.612260E+01   0.000000E+00  -0.386024E+00   0.160743E-08   0.528019E-06   0.326654E-07
  2192   0.137416E+03   0.615013E+01   0.000000E+00  -0.442169E+00   0.160607E-08   0.522095E-06   0.330715E-07
  2193   0.136704E+03   0.617728E+01   0.000000E+00  -0.500471E+00   0.160471E-08   0.516444E-06   0.334593E-07
  2194   0.135999E+03   0.620403E+01   0.000000E+00  -0.560895E+00   0.160335E-08   0.511084E-06   0.338278E-07
  2195   0.135302E+03   0.623037E+01   0.000000E+00  -0.623402E+00   0.160200E-08   0.506031E-06   0.341757E-07
  2196   0.134613E+03   0.625629E+01   0.000000E+00  -0.687949E+00   0.160064E-08   0.501302E-06   0.345022E-07
  2197   0.133931E+03   0.628178E+01   0.000000E+00  -0.754492E+00   0.159929E-08   0.496917E-06   0.348060E-07
  2198   0.133257E+03   0.630683E+01   0.000000E+00  -0.822980E+00   0.159794E-08   0.492891E-06   0.350861E-07
  2199   0.132591E+03   0.633142E+01   0.000000E+00  -0.893378E+00   0.159659E-08   0.489243E-06   0.353415E-07
  2200   0.131934E+03   0.635555E+01   0.000000E+00  -0.965634E+00   0.159524E-08   0.485989E-06   0.355711E-07
  2201   0.131284E+03   0.637920E+01   0.000000E+00  -0.103971E+01   0.159390E-08   0.483142E-06   0.357740E-07
  2202   0.130643E+03   0.640236E+01   0.000000E+00  -0.111555E+01   0.159255E-08   0.480691E-06   0.359507E-07
  2203   0.130010E+03   0.642502E+01   0.000000E+00  -0.119312E+01   0.159121E-08   0.478619E-06   0.361019E-07
  2204   0.129385E+03   0.644717E+01   0.000000E+00  -0.127237E+01   0.158987E-08   0.476910E-06   0.362283E-07
  2205   0.128769E+03   0.646880E+01   0.000000E+00  -0.135326E+01   0.158853E-08   0.475548E-06   0.363306E-07
  2206   0.128161E+03   0.648991E+01   0.000000E+00  -0.143575E+01   0.158719E-08   0.474515E-06   0.364094E-07
  2207   0.127562E+03   0.651046E+01   0.000000E+00  -0.151980E+01   0.158586E-08   0.473796E-06   0.364654E-07
  2208   0.126972E+03   0.653046E+01   0.000000E+00  -0.160535E+01   0.158452E-08   0.473374E-06   0.364994E-07
  2209   0.126390E+03   0.654990E+01   0.000000E+00  -0.169237E+01   0.158319E-08   0.473233E-06   0.365120E-07
  2210   0.125817E+03   0.656876E+01   0.000000E+00  -0.178081E+01   0.158186E-08   0.473357E-06   0.365040E-07
  2211   0.125252E+03   0.658704E+01   0.000000E+00  -0.187062E+01   0.158053E-08   0.473728E-06   0.364760E-07
  2212   0.124696E+03   0.660474E+01   0.000000E+00  -0.196176E+01   0.157920E-08   0.474331E-06   0.364288E-07
  2213   0.124149E+03   0.662183E+01   0.000000E+00  -0.205415E+01   0.157787E-08   0.475149E-06   0.363629E-07
  2214   0.123611E+03   0.663832E+01   0.000000E+00  -0.214778E+01   0.157655E-08   0.476165E-06   0.362792E-07
  2215   0.123081E+03   0.665420E+01   0.000000E+00  -0.224257E+01   0.157523E-08   0.477364E-06   0.361782E-07
  2216   0.122561E+03   0.666945E+01   0.000000E+00  -0.233849E+01   0.157390E-08   0.478728E-06   0.360608E-07
  2217   0.122049E+03   0.668408E+01   0.000000E+00  -0.243548E+01   0.157258E-08   0.480242E-06   0.359275E-07
  2218   0.121547E+03   0.669808E+01   0.000000E+00  -0.253349E+01   0.157127E-08   0.481889E-06   0.357792E-07
  2219   0.121053E+03   0.671144E+01   0.000000E+00  -0.263248E+01   0.156995E-08   0.483653E-06   0.356164E-07
  2220   0.120568E+03   0.672417E+01   0.000000E+00  -0.273240E+01   0.156863E-08   0.485516E-06   0.354399E-07
  2221   0.120092E+03   0.673624E+01   0.000000E+00  -0.283319E+01   0.156732E-08   0.487463E-06   0.352503E-07
  2222   0.119626E+03   0.674765E+01   0.000000E+00  -0.293481E+01   0.156601E-08   0.489478E-06   0.350484E-07
  2223   0.119169E+03   0.675841E+01   0.000000E+00  -0.303720E+01   0.156470E-08   0.491543E-06   0.348349E-07
  2224   0.118720E+03   0.676851E+01   0.000000E+00  -0.314032E+01   0.156339E-08   0.493642E-06   0.346104E-07
  2225   0.118280E+03   0.677793E+01   0.000000E+00  -0.324412E+01   0.156208E-08   0.495760E-06   0.343757E-07
  2226   0.117849E+03   0.678668E+01   0.000000E+00  -0.334855E+01   0.156077E-08   0.497879E-06   0.341313E-07
  2227   0.117428E+03   0.679474E+01   0.000000E+00  -0.345355E+01   0.155947E-08   0.499983E-06   0.338782E-07
  2228   0.117015E+03   0.680211E+01   0.000000E+00  -0.355910E+01   0.155817E-08   0.502056E-06   0.336168E-07
  2229   0.116611E+03   0.680880E+01   0.000000E+00  -0.366512E+01   0.155687E-08   0.504081E-06   0.333479E-07
  2230   0.116216E+03   0.681478E+01   0.000000E+00  -0.377157E+01   0.155557E-08   0.506043E-06   0.330723E-07
  2231   0.115830E+03   0.682007E+01   0.000000E+00  -0.387841E+01   0.155427E-08   0.507923E-06   0.327906E-07
  2232   0.115454E+03   0.682467E+01   0.000000E+00  -0.398558E+01   0.155297E-08   0.509707E-06   0.325034E-07
  2233   0.115085E+03   0.682855E+01   0.000000E+00  -0.409303E+01   0.155168E-08   0.511377E-06   0.322116E-07
  2234   0.114726E+03   0.683175E+01   0.000000E+00  -0.420072E+01   0.155038E-08   0.512917E-06   0.319157E-07
  2235   0.114375E+03   0.683424E+01   0.000000E+00  -0.430859E+01   0.154909E-08   0.514311E-06   0.316165E-07
  2236   0.114034E+03   0.683604E+01   0.000000E+00  -0.441658E+01   0.154780E-08   0.515542E-06   0.313147E-07
  2237   0.113701E+03   0.683713E+01   0.000000E+00  -0.452466E+01   0.154651E-08   0.516594E-06   0.310110E-07
  2238   0.113377E+03   0.683753E+01   0.000000E+00  -0.463278E+01   0.154522E-08   0.517451E-06   0.307060E-07
  2239   0.113061E+03   0.683722E+01   0.000000E+00  -0.474088E+01   0.154394E-08   0.518096E-06   0.304004E-07
  2240   0.112754E+03   0.683622E+01   0.000000E+00  -0.484894E+01   0.154265E-08   0.518512E-06   0.300951E-07
  2241   0.112456E+03   0.683451E+01   0.000000E+00  -0.495688E+01   0.154137E-08   0.518683E-06   0.297905E-07
  2242   0.112166E+03   0.683209E+01   0.000000E+00  -0.506468E+01   0.154009E-08   0.518593E-06   0.294875E-07
  2243   0.111885E+03   0.682897E+01   0.000000E+00  -0.517227E+01   0.153881E-08   0.518226E-06   0.291867E-07
  2244   0.111612E+03   0.682514E+01   0.000000E+00  -0.527962E+01   0.153753E-08   0.517564E-06   0.288888E-07
  2245   0.111347E+03   0.682060E+01   0.000000E+00  -0.538668E+01   0.153626E-08   0.516592E-06   0.285946E-07
  2246   0.111090E+03   0.681536E+01   0.000000E+00  -0.549341E+01   0.153498E-08   0.515293E-06   0.283046E-07
  2247   0.110842E+03   0.680942E+01   0.000000E+00  -0.559976E+01   0.153371E-08   0.513651E-06   0.280197E-07
  2248   0.110602E+03   0.680277E+01   0.000000E+00  -0.570568E+01   0.153244E-08   0.511649E-06   0.277404E-07
  2249   0.110370E+03   0.679543E+01   0.000000E+00  -0.581114E+01   0.153116E-08   0.509270E-06   0.274676E-07
  2250   0.110146E+03   0.678739E+01   0.000000E+00  -0.591608E+01   0.152990E-08   0.506499E-06   0.272018E-07
  2251   0.109930E+03   0.677866E+01   0.000000E+00  -0.602047E+01   0.152863E-08   0.503325E-06   0.269437E-07
  2252   0.109722E+03   0.676923E+01   0.000000E+00  -0.612426E+01   0.152736E-08   0.499758E-06   0.266931E-07
  2253   0.109521E+03   0.675911E+01   0.000000E+00  -0.622740E+01   0.152610E-08   0.495815E-06   0.264501E-07
  2254   0.109329E+03   0.674830E+01   0.000000E+00  -0.632987E+01   0.152483E-08   0.491512E-06   0.262143E-07
  2255   0.109143E+03   0.673680E+01   0.000000E+00  -0.643161E+01   0.152357E-08   0.486866E-06   0.259857E-07
  2256   0.108965E+03   0.672461E+01   0.000000E+00  -0.653260E+01   0.152231E-08   0.481894E-06   0.257640E-07
  2257   0.108795E+03   0.671174E+01   0.000000E+00  -0.663278E+01   0.152105E-08   0.476613E-06   0.255491E-07
  2258   0.108632E+03   0.669819E+01   0.000000E+00  -0.673212E+01   0.151980E-08   0.471037E-06   0.253409E-07
  2259   0.108476E+03   0.668396E+01   0.000000E+00  -0.683058E+01   0.151854E-08   0.465185E-06   0.251392E-07
  2260   0.108327E+03   0.666906E+01   0.000000E+00  -0.692811E+01   0.151729E-08   0.459072E-06   0.249438E-07
  2261   0.108186E+03   0.665350E+01   0.000000E+00  -0.702470E+01   0.151603E-08   0.452716E-06   0.247546E-07
  2262   0.108051E+03   0.663729E+01   0.000000E+00  -0.712029E+01   0.151478E-08   0.446132E-06   0.245714E-07
  2263   0.107922E+03   0.662044E+01   0.000000E+00  -0.721486E+01   0.151353E-08   0.439338E-06   0.243940E-07
  2264   0.107801E+03   0.660294E+01   0.000000E+00  -0.730835E+01   0.151228E-08   0.432349E-06   0.242223E-07
  2265   0.107686E+03   0.658482E+01   0.000000E+00  -0.740074E+01   0.151104E-08   0.425183E-06   0.240562E-07
  2266   0.107578E+03   0.656606E+01   0.000000E+00  -0.749203E+01   0.150979E-08   0.417855E-06   0.238954E-07
  2267   0.107476E+03   0.654670E+01   0.000000E+00  -0.758210E+01   0.150855E-08   0.410382E-06   0.237398E-07
  2268   0.107380E+03   0.652672E+01   0.000000E+00  -0.767098E+01   0.150730E-08   0.402782E-06   0.235893E-07
  2269   0.107291E+03   0.650614E+01   0.000000E+00  -0.775860E+01   0.150606E-08   0.395069E-06   0.234436E-07
  2270   0.107208E+03   0.648496E+01   0.000000E+00  -0.784503E+01   0.150482E-08   0.387262E-06   0.233026E-07
  2271   0.107130E+03   0.646319E+01   0.000000E+00  -0.793013E+01   0.150359E-08   0.379376E-06   0.231663E-07
  2272   0.107059E+03   0.644082E+01   0.000000E+00  -0.801389E+01   0.150235E-08   0.371428E-06   0.230343E-07
  2273   0.106993E+03   0.641789E+01   0.000000E+00  -0.809631E+01   0.150111E-08   0.363434E-06   0.229065E-07
  2274   0.106933E+03   0.639437E+01   0.000000E+00  -0.817732E+01   0.149988E-08   0.355412E-06   0.227828E-07
  2275   0.106878E+03   0.637030E+01   0.000000E+00  -0.825693E+01   0.149865E-08   0.347376E-06   0.226631E-07
  2276   0.106828E+03   0.634569E+01   0.000000E+00  -0.833512E+01   0.149742E-08   0.339345E-06   0.225471E-07
  2277   0.106784E+03   0.632052E+01   0.000000E+00  -0.841183E+01   0.149619E-08   0.331334E-06   0.224347E-07
  2278   0.106744E+03   0.629483E+01   0.000000E+00  -0.848705E+01   0.149496E-08   0.323361E-06   0.223257E-07
  2279   0.106710E+03   0.626862E+01   0.000000E+00  -0.856079E+01   0.149373E-08   0.315441E-06   0.222200E-07
  2280   0.106681E+03   0.624189E+01   0.000000E+00  -0.863297E+01   0.149251E-08   0.307590E-06   0.221174E-07
  2281   0.106656E+03   0.621465E+01   0.000000E+00  -0.870351E+01   0.149128E-08   0.299827E-06   0.220178E-07
  2282   0.106636E+03   0.618692E+01   0.000000E+00  -0.877250E+01   0.149006E-08   0.292167E-06   0.219209E-07
  2283   0.106619E+03   0.615870E+01   0.000000E+00  -0.883993E+01   0.148884E-08   0.284626E-06   0.218267E-07
  2284   0.106608E+03   0.612999E+01   0.000000E+00  -0.890565E+01   0.148762E-08   0.277222E-06   0.217349E-07
  2285   0.106600E+03   0.610081E+01   0.000000E+00  -0.896973E+01   0.148640E-08   0.269970E-06   0.216455E-07
  2286   0.106597E+03   0.607117E+01   0.000000E+00  -0.903211E+01   0.148518E-08   0.262887E-06   0.215582E-07
  2287   0.106598E+03   0.604109E+01   0.000000E+00  -0.909285E+01   0.148397E-08   0.255990E-06   0.214729E-07
  2288   0.106602E+03   0.601054E+01   0.000000E+00  -0.915182E+01   0.148275E-08   0.249296E-06   0.213894E-07
  2289   0.106610E+03   0.597959E+01   0.000000E+00  -0.920907E+01   0.148154E-08   0.242820E-06   0.213076E-07
  2290   0.106622E+03   0.594821E+01   0.000000E+00  -0.926454E+01   0.148033E-08   0.236580E-06   0.212272E-07
  2291   0.106637E+03   0.591642E+01   0.000000E+00  -0.931831E+01   0.147912E-08   0.230591E-06   0.211483E-07
  2292   0.106655E+03   0.588424E+01   0.000000E+00  -0.937029E+01   0.147791E-08   0.224871E-06   0.210705E-07
  2293   0.106677E+03   0.585170E+01   0.000000E+00  -0.942041E+01   0.147670E-08   0.219435E-06   0.209937E-07
  2294   0.106701E+03   0.581877E+01   0.000000E+00  -0.946883E+01   0.147550E-08   0.214301E-06   0.209178E-07
  2295   0.106729E+03   0.578549E+01   0.000000E+00  -0.951531E+01   0.147429E-08   0.209485E-06   0.208425E-07
  2296   0.106758E+03   0.575186E+01   0.000000E+00  -0.956002E+01   0.147309E-08   0.205003E-06   0.207679E-07
  2297   0.106791E+03   0.571789E+01   0.000000E+00  -0.960286E+01   0.147189E-08   0.200872E-06   0.206935E-07
  2298   0.106826E+03   0.568359E+01   0.000000E+00  -0.964393E+01   0.147069E-08   0.197109E-06   0.206194E-07
  2299   0.106864E+03   0.564897E+01   0.000000E+00  -0.968306E+01   0.146949E-08   0.193730E-06   0.205454E-07
  2300   0.106903E+03   0.561405E+01   0.000000E+00  -0.972026E+01   0.146829E-08   0.190751E-06   0.204713E-07
  2301   0.106945E+03   0.557882E+01   0.000000E+00  -0.975568E+01   0.146710E-08   0.188185E-06   0.203969E-07
  2302   0.106988E+03   0.554332E+01   0.000000E+00  -0.978909E+01   0.146590E-08   0.186028E-06   0.203221E-07
  2303   0.107033E+03   0.550753E+01   0.000000E+00  -0.982072E+01   0.146471E-08   0.184270E-06   0.202468E-07
  2304   0.107080E+03   0.547149E+01   0.000000E+00  -0.985035E+01   0.146352E-08   0.182905E-06   0.201709E-07
  2305   0.107129E+03   0.543519E+01   0.000000E+00  -0.987811E+01   0.146232E-08   0.181922E-06   0.200943E-07
  2306   0.107178E+03   0.539865E+01   0.000000E+00  -0.990395E+01   0.146114E-08   0.181314E-06   0.200169E-07
  2307   0.107230E+03   0.536189E+01   0.000000E+00  -0.992786E+01   0.145995E-08   0.181072E-06   0.199385E-07
  2308   0.107282E+03   0.532491E+01   0.000000E+00  -0.994983E+01   0.145876E-08   0.181188E-06   0.198591E-07
  2309   0.107335E+03   0.528773E+01   0.000000E+00  -0.996987E+01   0.145758E-08   0.181653E-06   0.197784E-07
  2310   0.107389E+03   0.525036E+01   0.000000E+00  -0.998806E+01   0.145639E-08   0.182459E-06   0.196965E-07
  2311   0.107444E+03   0.521280E+01   0.000000E+00  -0.100043E+02   0.145521E-08   0.183597E-06   0.196132E-07
  2312   0.107499E+03   0.517507E+01   0.000000E+00  -0.100186E+02   0.145403E-08   0.185059E-06   0.195284E-07
  2313   0.107555E+03   0.513719E+01   0.000000E+00  -0.100310E+02   0.145285E-08   0.186836E-06   0.194420E-07
  2314   0.107611E+03   0.509916E+01   0.000000E+00  -0.100415E+02   0.145167E-08   0.188920E-06   0.193538E-07
  2315   0.107668E+03   0.506100E+01   0.000000E+00  -0.100500E+02   0.145049E-08   0.191302E-06   0.192638E-07
  2316   0.107724E+03   0.502272E+01   0.000000E+00  -0.100567E+02   0.144932E-08   0.193974E-06   0.191718E-07
  2317   0.107781E+03   0.498433E+01   0.000000E+00  -0.100614E+02   0.144814E-08   0.196927E-06   0.190777E-07
  2318   0.107837E+03   0.494584E+01   0.000000E+00  -0.100642E+02   0.144697E-08   0.200153E-06   0.189814E-07
  2319   0.107893E+03   0.490726E+01   0.000000E+00  -0.100652E+02   0.144580E-08   0.203644E-06   0.188828E-07
  2320   0.107949E+03   0.486860E+01   0.000000E+00  -0.100643E+02   0.144462E-08   0.207390E-06   0.187818E-07
  2321   0.108004E+03   0.482988E+01   0.000000E+00  -0.100614E+02   0.144346E-08   0.211384E-06   0.186783E-07
  2322   0.108058E+03   0.479111E+01   0.000000E+00  -0.100567E+02   0.144229E-08   0.215617E-06   0.185721E-07
  2323   0.108112E+03   0.475230E+01   0.000000E+00  -0.100502E+02   0.144112E-08   0.220080E-06   0.184632E-07
  2324   0.108165E+03   0.471346E+01   0.000000E+00  -0.100418E+02   0.143996E-08   0.224765E-06   0.183514E-07
  2325   0.108217E+03   0.467461E+01   0.000000E+00  -0.100316E+02   0.143879E-08   0.229664E-06   0.182366E-07
  2326   0.108268E+03   0.463577E+01   0.000000E+00  -0.100195E+02   0.143763E-08   0.234768E-06   0.181187E-07
  2327   0.108318E+03   0.459693E+01   0.000000E+00  -0.100056E+02   0.143647E-08   0.240068E-06   0.179976E-07
  2328   0.108366E+03   0.455813E+01   0.000000E+00  -0.999001E+01   0.143531E-08   0.245556E-06   0.178732E-07
  2329   0.108414E+03   0.451936E+01   0.000000E+00  -0.997261E+01   0.143415E-08   0.251224E-06   0.177454E-07
  2330   0.108459E+03   0.448065E+01   0.000000E+00  -0.995342E+01   0.143299E-08   0.257063E-06   0.176139E-07
  2331   0.108503E+03   0.444199E+01   0.000000E+00  -0.993253E+01   0.143184E-08   0.263065E-06   0.174789E-07
  2332   0.108545E+03   0.440340E+01   0.000000E+00  -0.990986E+01   0.143068E-08   0.269221E-06   0.173400E-07
  2333   0.108586E+03   0.436489E+01   0.000000E+00  -0.988547E+01   0.142953E-08   0.275522E-06   0.171973E-07
  2334   0.108625E+03   0.432647E+01   0.000000E+00  -0.985938E+01   0.142838E-08   0.281961E-06   0.170505E-07
  2335   0.108662E+03   0.428816E+01   0.000000E+00  -0.983158E+01   0.142722E-08   0.288528E-06   0.168996E-07
  2336   0.108696E+03   0.424995E+01   0.000000E+00  -0.980214E+01   0.142607E-08   0.295215E-06   0.167445E-07
  2337   0.108729E+03   0.421188E+01   0.000000E+00  -0.977107E+01   0.142493E-08   0.302015E-06   0.165851E-07
  2338   0.108758E+03   0.417393E+01   0.000000E+00  -0.973829E+01   0.142378E-08   0.308917E-06   0.164212E-07
  2339   0.108786E+03   0.413613E+01   0.000000E+00  -0.970395E+01   0.142263E-08   0.315914E-06   0.162527E-07
  2340   0.108811E+03   0.409849E+01   0.000000E+00  -0.966804E+01   0.142149E-08   0.322998E-06   0.160796E-07
  2341   0.108834E+03   0.406101E+01   0.000000E+00  -0.963051E+01   0.142035E-08   0.330159E-06   0.159016E-07
  2342   0.108854E+03   0.402372E+01   0.000000E+00  -0.959141E+01   0.141920E-08   0.337390E-06   0.157187E-07
  2343   0.108871E+03   0.398661E+01   0.000000E+00  -0.955083E+01   0.141806E-08   0.344681E-06   0.155308E-07
  2344   0.108885E+03   0.394970E+01   0.000000E+00  -0.950876E+01   0.141693E-08   0.352025E-06   0.153378E-07
  2345   0.108897E+03   0.391300E+01   0.000000E+00  -0.946513E+01   0.141579E-08   0.359412E-06   0.151395E-07
  2346   0.108906E+03   0.387652E+01   0.000000E+00  -0.942009E+01   0.141465E-08   0.366836E-06   0.149359E-07
  2347   0.108911E+03   0.384026E+01   0.000000E+00  -0.937356E+01   0.141352E-08   0.374286E-06   0.147268E-07
  2348   0.108913E+03   0.380423E+01   0.000000E+00  -0.932562E+01   0.141238E-08   0.381754E-06   0.145121E-07
  2349   0.108912E+03   0.376845E+01   0.000000E+00  -0.927626E+01   0.141125E-08   0.389232E-06   0.142916E-07
  2350   0.108908E+03   0.373292E+01   0.000000E+00  -0.922557E+01   0.141012E-08   0.396712E-06   0.140654E-07
  2351   0.108900E+03   0.369766E+01   0.000000E+00  -0.917347E+01   0.140899E-08   0.404184E-06   0.138334E-07
  2352   0.108889E+03   0.366266E+01   0.000000E+00  -0.912010E+01   0.140786E-08   0.411636E-06   0.135960E-07
  2353   0.108874E+03   0.362795E+01   0.000000E+00  -0.906540E+01   0.140673E-08   0.419053E-06   0.133537E-07
  2354   0.108856E+03   0.359354E+01   0.000000E+00  -0.900951E+01   0.140560E-08   0.426422E-06   0.131073E-07
  2355   0.108834E+03   0.355942E+01   0.000000E+00  -0.895228E+01   0.140448E-08   0.433729E-06   0.128571E-07
  2356   0.108808E+03   0.352561E+01   0.000000E+00  -0.889386E+01   0.140336E-08   0.440960E-06   0.126039E-07
  2357   0.108780E+03   0.349213E+01   0.000000E+00  -0.883432E+01   0.140223E-08   0.448103E-06   0.123480E-07
  2358   0.108746E+03   0.345897E+01   0.000000E+00  -0.877360E+01   0.140111E-08   0.455142E-06   0.120902E-07
  2359   0.108710E+03   0.342614E+01   0.000000E+00  -0.871176E+01   0.139999E-08   0.462065E-06   0.118310E-07
  2360   0.108669E+03   0.339365E+01   0.000000E+00  -0.864873E+01   0.139887E-08   0.468858E-06   0.115709E-07
  2361   0.108625E+03   0.336151E+01   0.000000E+00  -0.858473E+01   0.139776E-08   0.475506E-06   0.113104E-07
  2362   0.108576E+03   0.332973E+01   0.000000E+00  -0.851962E+01   0.139664E-08   0.481997E-06   0.110503E-07
  2363   0.108523E+03   0.329830E+01   0.000000E+00  -0.845354E+01   0.139553E-08   0.488317E-06   0.107909E-07
  2364   0.108466E+03   0.326724E+01   0.000000E+00  -0.838643E+01   0.139441E-08   0.494452E-06   0.105329E-07
  2365   0.108405E+03   0.323656E+01   0.000000E+00  -0.831842E+01   0.139330E-08   0.500388E-06   0.102769E-07
  2366   0.108341E+03   0.320626E+01   0.000000E+00  -0.824944E+01   0.139219E-08   0.506111E-06   0.100234E-07
  2367   0.108271E+03   0.317634E+01   0.000000E+00  -0.817957E+01   0.139108E-08   0.511609E-06   0.977290E-08
