#    L    TT             EE             TE             PP             TP          
   321   0.337051E+04   0.129513E+02   0.118650E+03   0.158273E+07   0.886260E+03
   322   0.333728E+04   0.131395E+02   0.118195E+03   0.157688E+07   0.877956E+03
   323   0.330421E+04   0.133274E+02   0.117701E+03   0.157105E+07   0.869714E+03
   324   0.327129E+04   0.135149E+02   0.117171E+03   0.156526E+07   0.861537E+03
   325   0.323854E+04   0.137021E+02   0.116603E+03   0.155950E+07   0.853423E+03
   326   0.320596E+04   0.138888E+02   0.115997E+03   0.155378E+07   0.845374E+03
   327   0.317357E+04   0.140749E+02   0.115354E+03   0.154808E+07   0.837389E+03
   328   0.314137E+04   0.142603E+02   0.114674E+03   0.154241E+07   0.829469E+03
   329   0.310937E+04   0.144451E+02   0.113957E+03   0.153678E+07   0.821613E+03
   330   0.307759E+04   0.146290E+02   0.113204E+03   0.153118E+07   0.813822E+03
   331   0.304602E+04   0.148122E+02   0.112414E+03   0.152560E+07   0.806096E+03
   332   0.301468E+04   0.149944E+02   0.111588E+03   0.152006E+07   0.798436E+03
   333   0.298357E+04   0.151756E+02   0.110727E+03   0.151455E+07   0.790841E+03
   334   0.295270E+04   0.153558E+02   0.109830E+03   0.150906E+07   0.783311E+03
   335   0.292210E+04   0.155348E+02   0.108899E+03   0.150361E+07   0.775848E+03
   336   0.289175E+04   0.157125E+02   0.107932E+03   0.149818E+07   0.768450E+03
   337   0.286168E+04   0.158891E+02   0.106932E+03   0.149279E+07   0.761119E+03
   338   0.283187E+04   0.160643E+02   0.105897E+03   0.148742E+07   0.753854E+03
   339   0.280236E+04   0.162380E+02   0.104830E+03   0.148208E+07   0.746655E+03
   340   0.277314E+04   0.164104E+02   0.103731E+03   0.147676E+07   0.739523E+03
   341   0.274422E+04   0.165812E+02   0.102598E+03   0.147148E+07   0.732459E+03
   342   0.271561E+04   0.167503E+02   0.101433E+03   0.146622E+07   0.725461E+03
   343   0.268730E+04   0.169177E+02   0.100237E+03   0.146099E+07   0.718530E+03
   344   0.265931E+04   0.170832E+02   0.990081E+02   0.145579E+07   0.711667E+03
   345   0.263164E+04   0.172469E+02   0.977484E+02   0.145061E+07   0.704872E+03
   346   0.260429E+04   0.174086E+02   0.964575E+02   0.144546E+07   0.698145E+03
   347   0.257727E+04   0.175682E+02   0.951360E+02   0.144033E+07   0.691485E+03
   348   0.255058E+04   0.177257E+02   0.937841E+02   0.143523E+07   0.684894E+03
   349   0.252424E+04   0.178811E+02   0.924039E+02   0.143016E+07   0.678371E+03
   350   0.249825E+04   0.180342E+02   0.909946E+02   0.142511E+07   0.671917E+03
   351   0.247263E+04   0.181851E+02   0.895578E+02   0.142009E+07   0.665531E+03
   352   0.244737E+04   0.183337E+02   0.880943E+02   0.141509E+07   0.659213E+03
   353   0.242249E+04   0.184800E+02   0.866039E+02   0.141011E+07   0.652959E+03
   354   0.239798E+04   0.186238E+02   0.850890E+02   0.140516E+07   0.646770E+03
   355   0.237387E+04   0.187651E+02   0.835487E+02   0.140024E+07   0.640642E+03
   356   0.235014E+04   0.189040E+02   0.819839E+02   0.139534E+07   0.634574E+03
   357   0.232681E+04   0.190402E+02   0.803953E+02   0.139046E+07   0.628565E+03
   358   0.230387E+04   0.191737E+02   0.787836E+02   0.138561E+07   0.622612E+03
   359   0.228134E+04   0.193044E+02   0.771489E+02   0.138078E+07   0.616715E+03
   360   0.225921E+04   0.194323E+02   0.754926E+02   0.137597E+07   0.610871E+03
   361   0.223749E+04   0.195573E+02   0.738137E+02   0.137119E+07   0.605078E+03
   362   0.221617E+04   0.196793E+02   0.721140E+02   0.136643E+07   0.599336E+03
   363   0.219528E+04   0.197983E+02   0.703941E+02   0.136169E+07   0.593641E+03
   364   0.217479E+04   0.199142E+02   0.686548E+02   0.135698E+07   0.587993E+03
   365   0.215474E+04   0.200270E+02   0.668968E+02   0.135229E+07   0.582390E+03
   366   0.213511E+04   0.201367E+02   0.651209E+02   0.134762E+07   0.576829E+03
   367   0.211591E+04   0.202431E+02   0.633279E+02   0.134298E+07   0.571310E+03
   368   0.209714E+04   0.203462E+02   0.615185E+02   0.133836E+07   0.565831E+03
   369   0.207880E+04   0.204460E+02   0.596936E+02   0.133376E+07   0.560389E+03
   370   0.206091E+04   0.205424E+02   0.578539E+02   0.132918E+07   0.554984E+03
   371   0.204344E+04   0.206356E+02   0.560002E+02   0.132462E+07   0.549612E+03
   372   0.202643E+04   0.207251E+02   0.541331E+02   0.132009E+07   0.544274E+03
   373   0.200985E+04   0.208113E+02   0.522536E+02   0.131558E+07   0.538966E+03
   374   0.199371E+04   0.208939E+02   0.503624E+02   0.131109E+07   0.533688E+03
   375   0.197802E+04   0.209730E+02   0.484602E+02   0.130662E+07   0.528437E+03
   376   0.196277E+04   0.210484E+02   0.465477E+02   0.130217E+07   0.523213E+03
   377   0.194797E+04   0.211202E+02   0.446258E+02   0.129774E+07   0.518012E+03
   378   0.193361E+04   0.211883E+02   0.426951E+02   0.129334E+07   0.512833E+03
   379   0.191971E+04   0.212526E+02   0.407564E+02   0.128895E+07   0.507675E+03
   380   0.190625E+04   0.213131E+02   0.388106E+02   0.128459E+07   0.502537E+03
   381   0.189324E+04   0.213699E+02   0.368582E+02   0.128025E+07   0.497415E+03
   382   0.188069E+04   0.214226E+02   0.349001E+02   0.127592E+07   0.492309E+03
   383   0.186859E+04   0.214715E+02   0.329371E+02   0.127162E+07   0.487216E+03
   384   0.185693E+04   0.215165E+02   0.309701E+02   0.126734E+07   0.482136E+03
   385   0.184572E+04   0.215575E+02   0.289999E+02   0.126308E+07   0.477066E+03
   386   0.183496E+04   0.215947E+02   0.270273E+02   0.125883E+07   0.472005E+03
   387   0.182466E+04   0.216279E+02   0.250533E+02   0.125461E+07   0.466950E+03
   388   0.181479E+04   0.216573E+02   0.230786E+02   0.125041E+07   0.461901E+03
   389   0.180537E+04   0.216828E+02   0.211041E+02   0.124622E+07   0.456855E+03
   390   0.179640E+04   0.217043E+02   0.191305E+02   0.124206E+07   0.451811E+03
   391   0.178787E+04   0.217218E+02   0.171588E+02   0.123791E+07   0.446767E+03
   392   0.177977E+04   0.217354E+02   0.151897E+02   0.123379E+07   0.441722E+03
   393   0.177212E+04   0.217450E+02   0.132240E+02   0.122968E+07   0.436672E+03
   394   0.176490E+04   0.217506E+02   0.112624E+02   0.122559E+07   0.431618E+03
   395   0.175811E+04   0.217521E+02   0.930579E+01   0.122152E+07   0.426557E+03
   396   0.175175E+04   0.217497E+02   0.735496E+01   0.121747E+07   0.421488E+03
   397   0.174582E+04   0.217432E+02   0.541068E+01   0.121343E+07   0.416408E+03
   398   0.174031E+04   0.217326E+02   0.347371E+01   0.120942E+07   0.411316E+03
   399   0.173523E+04   0.217180E+02   0.154485E+01   0.120542E+07   0.406210E+03
   400   0.173057E+04   0.216995E+02  -0.375156E+00   0.120144E+07   0.401089E+03
   401   0.172634E+04   0.216768E+02  -0.228552E+01   0.119747E+07   0.395952E+03
   402   0.172252E+04   0.216502E+02  -0.418548E+01   0.119353E+07   0.390799E+03
   403   0.171912E+04   0.216196E+02  -0.607426E+01   0.118960E+07   0.385633E+03
   404   0.171613E+04   0.215850E+02  -0.795108E+01   0.118569E+07   0.380455E+03
   405   0.171355E+04   0.215464E+02  -0.981518E+01   0.118180E+07   0.375268E+03
   406   0.171137E+04   0.215039E+02  -0.116659E+02   0.117792E+07   0.370074E+03
   407   0.170958E+04   0.214575E+02  -0.135022E+02   0.117407E+07   0.364874E+03
   408   0.170820E+04   0.214070E+02  -0.153236E+02   0.117023E+07   0.359671E+03
   409   0.170719E+04   0.213528E+02  -0.171291E+02   0.116640E+07   0.354466E+03
   410   0.170657E+04   0.212947E+02  -0.189181E+02   0.116259E+07   0.349261E+03
   411   0.170632E+04   0.212328E+02  -0.206899E+02   0.115880E+07   0.344059E+03
   412   0.170645E+04   0.211670E+02  -0.224439E+02   0.115503E+07   0.338860E+03
   413   0.170695E+04   0.210975E+02  -0.241793E+02   0.115128E+07   0.333668E+03
   414   0.170781E+04   0.210242E+02  -0.258956E+02   0.114754E+07   0.328484E+03
   415   0.170903E+04   0.209474E+02  -0.275921E+02   0.114381E+07   0.323309E+03
   416   0.171061E+04   0.208668E+02  -0.292682E+02   0.114011E+07   0.318147E+03
   417   0.171252E+04   0.207826E+02  -0.309231E+02   0.113642E+07   0.312999E+03
   418   0.171479E+04   0.206948E+02  -0.325563E+02   0.113274E+07   0.307866E+03
   419   0.171740E+04   0.206035E+02  -0.341670E+02   0.112908E+07   0.302751E+03
   420   0.172034E+04   0.205087E+02  -0.357547E+02   0.112544E+07   0.297656E+03
   421   0.172361E+04   0.204104E+02  -0.373187E+02   0.112182E+07   0.292582E+03
   422   0.172720E+04   0.203086E+02  -0.388583E+02   0.111821E+07   0.287532E+03
   423   0.173112E+04   0.202033E+02  -0.403728E+02   0.111462E+07   0.282507E+03
   424   0.173535E+04   0.200947E+02  -0.418616E+02   0.111104E+07   0.277510E+03
   425   0.173989E+04   0.199827E+02  -0.433243E+02   0.110748E+07   0.272542E+03
   426   0.174473E+04   0.198675E+02  -0.447604E+02   0.110393E+07   0.267605E+03
   427   0.174985E+04   0.197492E+02  -0.461695E+02   0.110040E+07   0.262702E+03
   428   0.175527E+04   0.196278E+02  -0.475510E+02   0.109689E+07   0.257834E+03
   429   0.176096E+04   0.195033E+02  -0.489048E+02   0.109339E+07   0.253003E+03
   430   0.176691E+04   0.193759E+02  -0.502301E+02   0.108990E+07   0.248211E+03
   431   0.177314E+04   0.192457E+02  -0.515266E+02   0.108644E+07   0.243460E+03
   432   0.177961E+04   0.191128E+02  -0.527939E+02   0.108298E+07   0.238752E+03
   433   0.178635E+04   0.189770E+02  -0.540315E+02   0.107955E+07   0.234088E+03
   434   0.179332E+04   0.188387E+02  -0.552390E+02   0.107612E+07   0.229472E+03
   435   0.180054E+04   0.186977E+02  -0.564158E+02   0.107272E+07   0.224904E+03
   436   0.180800E+04   0.185541E+02  -0.575616E+02   0.106932E+07   0.220387E+03
   437   0.181568E+04   0.184081E+02  -0.586759E+02   0.106595E+07   0.215923E+03
   438   0.182359E+04   0.182596E+02  -0.597583E+02   0.106259E+07   0.211513E+03
   439   0.183173E+04   0.181088E+02  -0.608083E+02   0.105924E+07   0.207160E+03
   440   0.184007E+04   0.179557E+02  -0.618257E+02   0.105590E+07   0.202865E+03
   441   0.184861E+04   0.178004E+02  -0.628102E+02   0.105259E+07   0.198630E+03
   442   0.185734E+04   0.176430E+02  -0.637614E+02   0.104928E+07   0.194458E+03
   443   0.186625E+04   0.174835E+02  -0.646789E+02   0.104599E+07   0.190350E+03
   444   0.187533E+04   0.173222E+02  -0.655625E+02   0.104272E+07   0.186308E+03
   445   0.188458E+04   0.171589E+02  -0.664118E+02   0.103946E+07   0.182334E+03
   446   0.189399E+04   0.169939E+02  -0.672267E+02   0.103621E+07   0.178431E+03
   447   0.190354E+04   0.168271E+02  -0.680071E+02   0.103298E+07   0.174599E+03
   448   0.191325E+04   0.166589E+02  -0.687527E+02   0.102976E+07   0.170841E+03
   449   0.192310E+04   0.164891E+02  -0.694634E+02   0.102656E+07   0.167159E+03
   450   0.193308E+04   0.163179E+02  -0.701392E+02   0.102337E+07   0.163555E+03
   451   0.194320E+04   0.161453E+02  -0.707799E+02   0.102019E+07   0.160030E+03
   452   0.195345E+04   0.159716E+02  -0.713853E+02   0.101703E+07   0.156584E+03
   453   0.196382E+04   0.157967E+02  -0.719552E+02   0.101388E+07   0.153216E+03
   454   0.197429E+04   0.156208E+02  -0.724894E+02   0.101074E+07   0.149924E+03
   455   0.198486E+04   0.154439E+02  -0.729878E+02   0.100762E+07   0.146709E+03
   456   0.199552E+04   0.152661E+02  -0.734501E+02   0.100451E+07   0.143568E+03
   457   0.200627E+04   0.150875E+02  -0.738762E+02   0.100142E+07   0.140501E+03
   458   0.201708E+04   0.149082E+02  -0.742657E+02   0.998337E+06   0.137507E+03
   459   0.202794E+04   0.147284E+02  -0.746188E+02   0.995269E+06   0.134584E+03
   460   0.203887E+04   0.145480E+02  -0.749356E+02   0.992215E+06   0.131733E+03
   461   0.204983E+04   0.143671E+02  -0.752152E+02   0.989173E+06   0.128951E+03
   462   0.206086E+04   0.141861E+02  -0.754600E+02   0.986145E+06   0.126239E+03
   463   0.207191E+04   0.140049E+02  -0.756683E+02   0.983130E+06   0.123594E+03
   464   0.208302E+04   0.138236E+02  -0.758411E+02   0.980127E+06   0.121016E+03
   465   0.209415E+04   0.136424E+02  -0.759782E+02   0.977138E+06   0.118504E+03
   466   0.210532E+04   0.134614E+02  -0.760804E+02   0.974162E+06   0.116058E+03
   467   0.211651E+04   0.132806E+02  -0.761469E+02   0.971198E+06   0.113675E+03
   468   0.212771E+04   0.131002E+02  -0.761786E+02   0.968247E+06   0.111355E+03
   469   0.213891E+04   0.129203E+02  -0.761754E+02   0.965309E+06   0.109097E+03
   470   0.215011E+04   0.127409E+02  -0.761373E+02   0.962384E+06   0.106900E+03
   471   0.216128E+04   0.125621E+02  -0.760635E+02   0.959471E+06   0.104764E+03
   472   0.217243E+04   0.123842E+02  -0.759556E+02   0.956570E+06   0.102686E+03
   473   0.218355E+04   0.122071E+02  -0.758120E+02   0.953682E+06   0.100666E+03
   474   0.219463E+04   0.120309E+02  -0.756350E+02   0.950806E+06   0.987037E+02
   475   0.220566E+04   0.118557E+02  -0.754231E+02   0.947943E+06   0.967973E+02
   476   0.221665E+04   0.116818E+02  -0.751771E+02   0.945092E+06   0.949460E+02
   477   0.222758E+04   0.115091E+02  -0.748976E+02   0.942253E+06   0.931488E+02
   478   0.223846E+04   0.113378E+02  -0.745847E+02   0.939426E+06   0.914048E+02
   479   0.224929E+04   0.111679E+02  -0.742394E+02   0.936611E+06   0.897129E+02
   480   0.226004E+04   0.109997E+02  -0.738611E+02   0.933808E+06   0.880722E+02
   481   0.227073E+04   0.108331E+02  -0.734506E+02   0.931017E+06   0.864818E+02
   482   0.228133E+04   0.106683E+02  -0.730081E+02   0.928238E+06   0.849405E+02
   483   0.229185E+04   0.105054E+02  -0.725341E+02   0.925470E+06   0.834475E+02
   484   0.230228E+04   0.103444E+02  -0.720288E+02   0.922715E+06   0.820017E+02
   485   0.231259E+04   0.101856E+02  -0.714927E+02   0.919971E+06   0.806021E+02
   486   0.232280E+04   0.100289E+02  -0.709261E+02   0.917238E+06   0.792479E+02
   487   0.233289E+04   0.987445E+01  -0.703293E+02   0.914517E+06   0.779379E+02
   488   0.234286E+04   0.972244E+01  -0.697029E+02   0.911808E+06   0.766712E+02
   489   0.235270E+04   0.957280E+01  -0.690473E+02   0.909109E+06   0.754468E+02
   490   0.236241E+04   0.942577E+01  -0.683631E+02   0.906423E+06   0.742638E+02
   491   0.237199E+04   0.928141E+01  -0.676507E+02   0.903747E+06   0.731211E+02
   492   0.238144E+04   0.913972E+01  -0.669107E+02   0.901083E+06   0.720178E+02
   493   0.239075E+04   0.900085E+01  -0.661436E+02   0.898429E+06   0.709528E+02
   494   0.239992E+04   0.886496E+01  -0.653497E+02   0.895787E+06   0.699252E+02
   495   0.240894E+04   0.873211E+01  -0.645298E+02   0.893156E+06   0.689341E+02
   496   0.241781E+04   0.860230E+01  -0.636842E+02   0.890535E+06   0.679783E+02
   497   0.242652E+04   0.847569E+01  -0.628136E+02   0.887926E+06   0.670570E+02
   498   0.243506E+04   0.835235E+01  -0.619186E+02   0.885327E+06   0.661692E+02
   499   0.244344E+04   0.823235E+01  -0.609996E+02   0.882739E+06   0.653138E+02
   500   0.245163E+04   0.811584E+01  -0.600571E+02   0.880162E+06   0.644899E+02
   501   0.245964E+04   0.800282E+01  -0.590917E+02   0.877595E+06   0.636966E+02
   502   0.246746E+04   0.789344E+01  -0.581042E+02   0.875039E+06   0.629335E+02
   503   0.247510E+04   0.778770E+01  -0.570951E+02   0.872494E+06   0.622003E+02
   504   0.248253E+04   0.768582E+01  -0.560652E+02   0.869959E+06   0.614966E+02
   505   0.248979E+04   0.758773E+01  -0.550151E+02   0.867434E+06   0.608222E+02
   506   0.249684E+04   0.749357E+01  -0.539456E+02   0.864920E+06   0.601768E+02
   507   0.250369E+04   0.740345E+01  -0.528572E+02   0.862416E+06   0.595601E+02
   508   0.251035E+04   0.731742E+01  -0.517508E+02   0.859922E+06   0.589716E+02
   509   0.251680E+04   0.723555E+01  -0.506269E+02   0.857439E+06   0.584113E+02
   510   0.252306E+04   0.715791E+01  -0.494864E+02   0.854965E+06   0.578786E+02
   511   0.252910E+04   0.708455E+01  -0.483298E+02   0.852502E+06   0.573734E+02
   512   0.253494E+04   0.701554E+01  -0.471580E+02   0.850050E+06   0.568953E+02
   513   0.254056E+04   0.695095E+01  -0.459715E+02   0.847607E+06   0.564440E+02
   514   0.254597E+04   0.689083E+01  -0.447710E+02   0.845174E+06   0.560192E+02
   515   0.255117E+04   0.683525E+01  -0.435573E+02   0.842751E+06   0.556207E+02
   516   0.255614E+04   0.678427E+01  -0.423312E+02   0.840339E+06   0.552480E+02
   517   0.256090E+04   0.673793E+01  -0.410933E+02   0.837936E+06   0.549009E+02
   518   0.256542E+04   0.669629E+01  -0.398443E+02   0.835543E+06   0.545790E+02
   519   0.256973E+04   0.665942E+01  -0.385851E+02   0.833160E+06   0.542822E+02
   520   0.257379E+04   0.662734E+01  -0.373163E+02   0.830786E+06   0.540100E+02
   521   0.257762E+04   0.660014E+01  -0.360387E+02   0.828423E+06   0.537621E+02
   522   0.258122E+04   0.657784E+01  -0.347530E+02   0.826069E+06   0.535384E+02
   523   0.258457E+04   0.656050E+01  -0.334599E+02   0.823725E+06   0.533383E+02
   524   0.258769E+04   0.654814E+01  -0.321603E+02   0.821390E+06   0.531617E+02
   525   0.259057E+04   0.654081E+01  -0.308548E+02   0.819065E+06   0.530082E+02
   526   0.259321E+04   0.653852E+01  -0.295442E+02   0.816750E+06   0.528776E+02
   527   0.259562E+04   0.654133E+01  -0.282292E+02   0.814444E+06   0.527694E+02
   528   0.259779E+04   0.654926E+01  -0.269106E+02   0.812148E+06   0.526835E+02
   529   0.259972E+04   0.656233E+01  -0.255890E+02   0.809860E+06   0.526195E+02
   530   0.260142E+04   0.658058E+01  -0.242654E+02   0.807583E+06   0.525770E+02
   531   0.260288E+04   0.660404E+01  -0.229404E+02   0.805314E+06   0.525559E+02
   532   0.260410E+04   0.663271E+01  -0.216151E+02   0.803055E+06   0.525557E+02
   533   0.260509E+04   0.666662E+01  -0.202900E+02   0.800806E+06   0.525762E+02
   534   0.260583E+04   0.670578E+01  -0.189661E+02   0.798565E+06   0.526171E+02
   535   0.260635E+04   0.675024E+01  -0.176441E+02   0.796333E+06   0.526780E+02
   536   0.260661E+04   0.679999E+01  -0.163248E+02   0.794111E+06   0.527587E+02
   537   0.260665E+04   0.685505E+01  -0.150090E+02   0.791898E+06   0.528589E+02
   538   0.260645E+04   0.691543E+01  -0.136974E+02   0.789694E+06   0.529781E+02
   539   0.260602E+04   0.698112E+01  -0.123909E+02   0.787498E+06   0.531162E+02
   540   0.260534E+04   0.705212E+01  -0.110900E+02   0.785312E+06   0.532729E+02
   541   0.260445E+04   0.712846E+01  -0.979567E+01   0.783135E+06   0.534477E+02
   542   0.260332E+04   0.721013E+01  -0.850859E+01   0.780966E+06   0.536405E+02
   543   0.260195E+04   0.729713E+01  -0.722948E+01   0.778806E+06   0.538508E+02
   544   0.260036E+04   0.738945E+01  -0.595909E+01   0.776655E+06   0.540785E+02
   545   0.259855E+04   0.748707E+01  -0.469808E+01   0.774513E+06   0.543231E+02
   546   0.259650E+04   0.758999E+01  -0.344716E+01   0.772380E+06   0.545845E+02
   547   0.259424E+04   0.769819E+01  -0.220703E+01   0.770255E+06   0.548622E+02
   548   0.259175E+04   0.781158E+01  -0.978368E+00   0.768139E+06   0.551560E+02
   549   0.258904E+04   0.793033E+01   0.238111E+00   0.766031E+06   0.554655E+02
   550   0.258610E+04   0.805420E+01   0.144172E+01   0.763932E+06   0.557905E+02
