#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1940   0.219663E+03  -0.155818E+02   0.408629E-06  -0.155818E+02   0.122541E+02  -0.755210E-07   0.408629E-06  -0.755210E-07   0.200894E-08
  1941   0.219554E+03  -0.157839E+02   0.399798E-06  -0.157839E+02   0.122314E+02  -0.750470E-07   0.399798E-06  -0.750470E-07   0.200706E-08
  1942   0.219459E+03  -0.159839E+02   0.391520E-06  -0.159839E+02   0.122073E+02  -0.745896E-07   0.391520E-06  -0.745896E-07   0.200519E-08
  1943   0.219379E+03  -0.161817E+02   0.383832E-06  -0.161817E+02   0.121818E+02  -0.741502E-07   0.383832E-06  -0.741502E-07   0.200332E-08
  1944   0.219311E+03  -0.163773E+02   0.376773E-06  -0.163773E+02   0.121550E+02  -0.737305E-07   0.376773E-06  -0.737305E-07   0.200145E-08
  1945   0.219256E+03  -0.165706E+02   0.370381E-06  -0.165706E+02   0.121269E+02  -0.733317E-07   0.370381E-06  -0.733317E-07   0.199959E-08
  1946   0.219215E+03  -0.167614E+02   0.364693E-06  -0.167614E+02   0.120975E+02  -0.729553E-07   0.364693E-06  -0.729553E-07   0.199773E-08
  1947   0.219186E+03  -0.169498E+02   0.359749E-06  -0.169498E+02   0.120668E+02  -0.726027E-07   0.359749E-06  -0.726027E-07   0.199587E-08
  1948   0.219170E+03  -0.171355E+02   0.355586E-06  -0.171355E+02   0.120347E+02  -0.722755E-07   0.355586E-06  -0.722755E-07   0.199401E-08
  1949   0.219166E+03  -0.173186E+02   0.352243E-06  -0.173186E+02   0.120014E+02  -0.719750E-07   0.352243E-06  -0.719750E-07   0.199216E-08
  1950   0.219174E+03  -0.174991E+02   0.349757E-06  -0.174991E+02   0.119668E+02  -0.717027E-07   0.349757E-06  -0.717027E-07   0.199031E-08
  1951   0.219194E+03  -0.176767E+02   0.348155E-06  -0.176767E+02   0.119309E+02  -0.714596E-07   0.348155E-06  -0.714596E-07   0.198846E-08
  1952   0.219226E+03  -0.178514E+02   0.347416E-06  -0.178514E+02   0.118937E+02  -0.712448E-07   0.347416E-06  -0.712448E-07   0.198661E-08
  1953   0.219269E+03  -0.180232E+02   0.347508E-06  -0.180232E+02   0.118553E+02  -0.710571E-07   0.347508E-06  -0.710571E-07   0.198477E-08
  1954   0.219323E+03  -0.181921E+02   0.348399E-06  -0.181921E+02   0.118158E+02  -0.708952E-07   0.348399E-06  -0.708952E-07   0.198292E-08
  1955   0.219388E+03  -0.183578E+02   0.350057E-06  -0.183578E+02   0.117750E+02  -0.707580E-07   0.350057E-06  -0.707580E-07   0.198109E-08
  1956   0.219463E+03  -0.185205E+02   0.352450E-06  -0.185205E+02   0.117329E+02  -0.706440E-07   0.352450E-06  -0.706440E-07   0.197925E-08
  1957   0.219549E+03  -0.186801E+02   0.355545E-06  -0.186801E+02   0.116898E+02  -0.705521E-07   0.355545E-06  -0.705521E-07   0.197741E-08
  1958   0.219645E+03  -0.188363E+02   0.359311E-06  -0.188363E+02   0.116456E+02  -0.704810E-07   0.359311E-06  -0.704810E-07   0.197558E-08
  1959   0.219751E+03  -0.189894E+02   0.363714E-06  -0.189894E+02   0.116003E+02  -0.704294E-07   0.363714E-06  -0.704294E-07   0.197375E-08
  1960   0.219867E+03  -0.191390E+02   0.368724E-06  -0.191390E+02   0.115537E+02  -0.703960E-07   0.368724E-06  -0.703960E-07   0.197192E-08
  1961   0.219992E+03  -0.192853E+02   0.374307E-06  -0.192853E+02   0.115061E+02  -0.703797E-07   0.374307E-06  -0.703797E-07   0.197010E-08
  1962   0.220126E+03  -0.194281E+02   0.380431E-06  -0.194281E+02   0.114575E+02  -0.703791E-07   0.380431E-06  -0.703791E-07   0.196828E-08
  1963   0.220269E+03  -0.195674E+02   0.387065E-06  -0.195674E+02   0.114078E+02  -0.703929E-07   0.387065E-06  -0.703929E-07   0.196646E-08
  1964   0.220420E+03  -0.197031E+02   0.394176E-06  -0.197031E+02   0.113570E+02  -0.704200E-07   0.394176E-06  -0.704200E-07   0.196464E-08
  1965   0.220579E+03  -0.198353E+02   0.401732E-06  -0.198353E+02   0.113052E+02  -0.704590E-07   0.401732E-06  -0.704590E-07   0.196283E-08
  1966   0.220746E+03  -0.199637E+02   0.409700E-06  -0.199637E+02   0.112524E+02  -0.705087E-07   0.409700E-06  -0.705087E-07   0.196101E-08
  1967   0.220922E+03  -0.200885E+02   0.418049E-06  -0.200885E+02   0.111986E+02  -0.705678E-07   0.418049E-06  -0.705678E-07   0.195920E-08
  1968   0.221103E+03  -0.202095E+02   0.426747E-06  -0.202095E+02   0.111439E+02  -0.706351E-07   0.426747E-06  -0.706351E-07   0.195739E-08
  1969   0.221293E+03  -0.203268E+02   0.435760E-06  -0.203268E+02   0.110882E+02  -0.707093E-07   0.435760E-06  -0.707093E-07   0.195559E-08
  1970   0.221489E+03  -0.204403E+02   0.445058E-06  -0.204403E+02   0.110316E+02  -0.707891E-07   0.445058E-06  -0.707891E-07   0.195379E-08
  1971   0.221692E+03  -0.205498E+02   0.454607E-06  -0.205498E+02   0.109741E+02  -0.708732E-07   0.454607E-06  -0.708732E-07   0.195199E-08
  1972   0.221901E+03  -0.206556E+02   0.464376E-06  -0.206556E+02   0.109158E+02  -0.709605E-07   0.464376E-06  -0.709605E-07   0.195019E-08
  1973   0.222116E+03  -0.207573E+02   0.474332E-06  -0.207573E+02   0.108565E+02  -0.710497E-07   0.474332E-06  -0.710497E-07   0.194839E-08
  1974   0.222336E+03  -0.208550E+02   0.484443E-06  -0.208550E+02   0.107965E+02  -0.711394E-07   0.484443E-06  -0.711394E-07   0.194660E-08
  1975   0.222563E+03  -0.209488E+02   0.494678E-06  -0.209488E+02   0.107356E+02  -0.712284E-07   0.494678E-06  -0.712284E-07   0.194481E-08
  1976   0.222793E+03  -0.210386E+02   0.505003E-06  -0.210386E+02   0.106740E+02  -0.713155E-07   0.505003E-06  -0.713155E-07   0.194302E-08
  1977   0.223029E+03  -0.211242E+02   0.515387E-06  -0.211242E+02   0.106116E+02  -0.713994E-07   0.515387E-06  -0.713994E-07   0.194123E-08
  1978   0.223269E+03  -0.212057E+02   0.525797E-06  -0.212057E+02   0.105483E+02  -0.714788E-07   0.525797E-06  -0.714788E-07   0.193945E-08
  1979   0.223512E+03  -0.212831E+02   0.536202E-06  -0.212831E+02   0.104844E+02  -0.715525E-07   0.536202E-06  -0.715525E-07   0.193767E-08
  1980   0.223760E+03  -0.213563E+02   0.546568E-06  -0.213563E+02   0.104198E+02  -0.716191E-07   0.546568E-06  -0.716191E-07   0.193589E-08
  1981   0.224011E+03  -0.214254E+02   0.556865E-06  -0.214254E+02   0.103545E+02  -0.716776E-07   0.556865E-06  -0.716776E-07   0.193411E-08
  1982   0.224266E+03  -0.214903E+02   0.567059E-06  -0.214903E+02   0.102886E+02  -0.717265E-07   0.567059E-06  -0.717265E-07   0.193234E-08
  1983   0.224524E+03  -0.215510E+02   0.577118E-06  -0.215510E+02   0.102220E+02  -0.717646E-07   0.577118E-06  -0.717646E-07   0.193056E-08
  1984   0.224783E+03  -0.216076E+02   0.587011E-06  -0.216076E+02   0.101549E+02  -0.717907E-07   0.587011E-06  -0.717907E-07   0.192879E-08
  1985   0.225046E+03  -0.216598E+02   0.596705E-06  -0.216598E+02   0.100871E+02  -0.718035E-07   0.596705E-06  -0.718035E-07   0.192703E-08
  1986   0.225311E+03  -0.217079E+02   0.606168E-06  -0.217079E+02   0.100188E+02  -0.718017E-07   0.606168E-06  -0.718017E-07   0.192526E-08
  1987   0.225577E+03  -0.217517E+02   0.615367E-06  -0.217517E+02   0.995006E+01  -0.717841E-07   0.615367E-06  -0.717841E-07   0.192350E-08
  1988   0.225846E+03  -0.217913E+02   0.624271E-06  -0.217913E+02   0.988078E+01  -0.717494E-07   0.624271E-06  -0.717494E-07   0.192174E-08
  1989   0.226114E+03  -0.218265E+02   0.632848E-06  -0.218265E+02   0.981105E+01  -0.716963E-07   0.632848E-06  -0.716963E-07   0.191998E-08
  1990   0.226385E+03  -0.218576E+02   0.641064E-06  -0.218576E+02   0.974080E+01  -0.716236E-07   0.641064E-06  -0.716236E-07   0.191822E-08
  1991   0.226656E+03  -0.218843E+02   0.648889E-06  -0.218843E+02   0.967018E+01  -0.715300E-07   0.648889E-06  -0.715300E-07   0.191647E-08
  1992   0.226927E+03  -0.219067E+02   0.656289E-06  -0.219067E+02   0.959911E+01  -0.714143E-07   0.656289E-06  -0.714143E-07   0.191472E-08
  1993   0.227197E+03  -0.219249E+02   0.663233E-06  -0.219249E+02   0.952767E+01  -0.712752E-07   0.663233E-06  -0.712752E-07   0.191297E-08
  1994   0.227469E+03  -0.219387E+02   0.669688E-06  -0.219387E+02   0.945594E+01  -0.711114E-07   0.669688E-06  -0.711114E-07   0.191123E-08
  1995   0.227738E+03  -0.219483E+02   0.675622E-06  -0.219483E+02   0.938382E+01  -0.709216E-07   0.675622E-06  -0.709216E-07   0.190948E-08
  1996   0.228008E+03  -0.219535E+02   0.681004E-06  -0.219535E+02   0.931134E+01  -0.707047E-07   0.681004E-06  -0.707047E-07   0.190774E-08
  1997   0.228276E+03  -0.219545E+02   0.685800E-06  -0.219545E+02   0.923863E+01  -0.704593E-07   0.685800E-06  -0.704593E-07   0.190600E-08
  1998   0.228542E+03  -0.219512E+02   0.689979E-06  -0.219512E+02   0.916570E+01  -0.701842E-07   0.689979E-06  -0.701842E-07   0.190426E-08
  1999   0.228807E+03  -0.219436E+02   0.693508E-06  -0.219436E+02   0.909247E+01  -0.698781E-07   0.693508E-06  -0.698781E-07   0.190253E-08
  2000   0.229070E+03  -0.219318E+02   0.696355E-06  -0.219318E+02   0.901902E+01  -0.695397E-07   0.696355E-06  -0.695397E-07   0.190080E-08
  2001   0.229330E+03  -0.219157E+02   0.698498E-06  -0.219157E+02   0.894541E+01  -0.691682E-07   0.698498E-06  -0.691682E-07   0.189907E-08
  2002   0.229588E+03  -0.218954E+02   0.699949E-06  -0.218954E+02   0.887166E+01  -0.687639E-07   0.699949E-06  -0.687639E-07   0.189734E-08
  2003   0.229843E+03  -0.218708E+02   0.700732E-06  -0.218708E+02   0.879776E+01  -0.683277E-07   0.700732E-06  -0.683277E-07   0.189561E-08
  2004   0.230095E+03  -0.218421E+02   0.700868E-06  -0.218421E+02   0.872371E+01  -0.678601E-07   0.700868E-06  -0.678601E-07   0.189389E-08
  2005   0.230344E+03  -0.218091E+02   0.700381E-06  -0.218091E+02   0.864965E+01  -0.673621E-07   0.700381E-06  -0.673621E-07   0.189217E-08
  2006   0.230589E+03  -0.217720E+02   0.699294E-06  -0.217720E+02   0.857545E+01  -0.668344E-07   0.699294E-06  -0.668344E-07   0.189045E-08
  2007   0.230830E+03  -0.217309E+02   0.697628E-06  -0.217309E+02   0.850124E+01  -0.662777E-07   0.697628E-06  -0.662777E-07   0.188873E-08
  2008   0.231067E+03  -0.216855E+02   0.695407E-06  -0.216855E+02   0.842704E+01  -0.656928E-07   0.695407E-06  -0.656928E-07   0.188702E-08
  2009   0.231300E+03  -0.216361E+02   0.692652E-06  -0.216361E+02   0.835283E+01  -0.650804E-07   0.692652E-06  -0.650804E-07   0.188531E-08
  2010   0.231528E+03  -0.215826E+02   0.689388E-06  -0.215826E+02   0.827870E+01  -0.644414E-07   0.689388E-06  -0.644414E-07   0.188360E-08
  2011   0.231751E+03  -0.215250E+02   0.685636E-06  -0.215250E+02   0.820456E+01  -0.637764E-07   0.685636E-06  -0.637764E-07   0.188189E-08
  2012   0.231969E+03  -0.214634E+02   0.681418E-06  -0.214634E+02   0.813050E+01  -0.630862E-07   0.681418E-06  -0.630862E-07   0.188018E-08
  2013   0.232181E+03  -0.213978E+02   0.676759E-06  -0.213978E+02   0.805651E+01  -0.623715E-07   0.676759E-06  -0.623715E-07   0.187848E-08
  2014   0.232387E+03  -0.213282E+02   0.671680E-06  -0.213282E+02   0.798267E+01  -0.616332E-07   0.671680E-06  -0.616332E-07   0.187678E-08
  2015   0.232588E+03  -0.212547E+02   0.666203E-06  -0.212547E+02   0.790898E+01  -0.608720E-07   0.666203E-06  -0.608720E-07   0.187508E-08
  2016   0.232782E+03  -0.211773E+02   0.660353E-06  -0.211773E+02   0.783550E+01  -0.600886E-07   0.660353E-06  -0.600886E-07   0.187338E-08
  2017   0.232971E+03  -0.210962E+02   0.654150E-06  -0.210962E+02   0.776218E+01  -0.592838E-07   0.654150E-06  -0.592838E-07   0.187169E-08
  2018   0.233152E+03  -0.210113E+02   0.647618E-06  -0.210113E+02   0.768908E+01  -0.584583E-07   0.647618E-06  -0.584583E-07   0.187000E-08
  2019   0.233328E+03  -0.209226E+02   0.640780E-06  -0.209226E+02   0.761627E+01  -0.576130E-07   0.640780E-06  -0.576130E-07   0.186831E-08
  2020   0.233496E+03  -0.208303E+02   0.633658E-06  -0.208303E+02   0.754369E+01  -0.567485E-07   0.633658E-06  -0.567485E-07   0.186662E-08
  2021   0.233657E+03  -0.207343E+02   0.626274E-06  -0.207343E+02   0.747148E+01  -0.558657E-07   0.626274E-06  -0.558657E-07   0.186494E-08
  2022   0.233812E+03  -0.206347E+02   0.618652E-06  -0.206347E+02   0.739951E+01  -0.549652E-07   0.618652E-06  -0.549652E-07   0.186325E-08
  2023   0.233959E+03  -0.205316E+02   0.610814E-06  -0.205316E+02   0.732793E+01  -0.540478E-07   0.610814E-06  -0.540478E-07   0.186157E-08
  2024   0.234098E+03  -0.204250E+02   0.602782E-06  -0.204250E+02   0.725671E+01  -0.531143E-07   0.602782E-06  -0.531143E-07   0.185989E-08
  2025   0.234229E+03  -0.203149E+02   0.594579E-06  -0.203149E+02   0.718587E+01  -0.521655E-07   0.594579E-06  -0.521655E-07   0.185822E-08
  2026   0.234352E+03  -0.202014E+02   0.586229E-06  -0.202014E+02   0.711543E+01  -0.512021E-07   0.586229E-06  -0.512021E-07   0.185654E-08
  2027   0.234467E+03  -0.200845E+02   0.577753E-06  -0.200845E+02   0.704542E+01  -0.502248E-07   0.577753E-06  -0.502248E-07   0.185487E-08
  2028   0.234573E+03  -0.199643E+02   0.569174E-06  -0.199643E+02   0.697586E+01  -0.492345E-07   0.569174E-06  -0.492345E-07   0.185320E-08
  2029   0.234671E+03  -0.198408E+02   0.560515E-06  -0.198408E+02   0.690675E+01  -0.482318E-07   0.560515E-06  -0.482318E-07   0.185153E-08
  2030   0.234759E+03  -0.197141E+02   0.551798E-06  -0.197141E+02   0.683813E+01  -0.472176E-07   0.551798E-06  -0.472176E-07   0.184987E-08
  2031   0.234840E+03  -0.195842E+02   0.543046E-06  -0.195842E+02   0.677003E+01  -0.461925E-07   0.543046E-06  -0.461925E-07   0.184821E-08
  2032   0.234911E+03  -0.194512E+02   0.534282E-06  -0.194512E+02   0.670244E+01  -0.451574E-07   0.534282E-06  -0.451574E-07   0.184655E-08
  2033   0.234972E+03  -0.193152E+02   0.525528E-06  -0.193152E+02   0.663541E+01  -0.441129E-07   0.525528E-06  -0.441129E-07   0.184489E-08
  2034   0.235024E+03  -0.191763E+02   0.516808E-06  -0.191763E+02   0.656895E+01  -0.430600E-07   0.516808E-06  -0.430600E-07   0.184323E-08
  2035   0.235067E+03  -0.190343E+02   0.508142E-06  -0.190343E+02   0.650309E+01  -0.419992E-07   0.508142E-06  -0.419992E-07   0.184158E-08
  2036   0.235100E+03  -0.188896E+02   0.499555E-06  -0.188896E+02   0.643782E+01  -0.409314E-07   0.499555E-06  -0.409314E-07   0.183992E-08
  2037   0.235122E+03  -0.187419E+02   0.491069E-06  -0.187419E+02   0.637317E+01  -0.398573E-07   0.491069E-06  -0.398573E-07   0.183827E-08
  2038   0.235135E+03  -0.185916E+02   0.482706E-06  -0.185916E+02   0.630917E+01  -0.387777E-07   0.482706E-06  -0.387777E-07   0.183662E-08
  2039   0.235138E+03  -0.184385E+02   0.474490E-06  -0.184385E+02   0.624582E+01  -0.376934E-07   0.474490E-06  -0.376934E-07   0.183498E-08
  2040   0.235130E+03  -0.182828E+02   0.466442E-06  -0.182828E+02   0.618315E+01  -0.366050E-07   0.466442E-06  -0.366050E-07   0.183334E-08
  2041   0.235111E+03  -0.181245E+02   0.458585E-06  -0.181245E+02   0.612116E+01  -0.355134E-07   0.458585E-06  -0.355134E-07   0.183169E-08
  2042   0.235081E+03  -0.179637E+02   0.450943E-06  -0.179637E+02   0.605987E+01  -0.344193E-07   0.450943E-06  -0.344193E-07   0.183005E-08
  2043   0.235041E+03  -0.178004E+02   0.443537E-06  -0.178004E+02   0.599932E+01  -0.333234E-07   0.443537E-06  -0.333234E-07   0.182842E-08
  2044   0.234990E+03  -0.176348E+02   0.436390E-06  -0.176348E+02   0.593950E+01  -0.322266E-07   0.436390E-06  -0.322266E-07   0.182678E-08
  2045   0.234929E+03  -0.174668E+02   0.429525E-06  -0.174668E+02   0.588044E+01  -0.311295E-07   0.429525E-06  -0.311295E-07   0.182515E-08
  2046   0.234856E+03  -0.172965E+02   0.422965E-06  -0.172965E+02   0.582216E+01  -0.300330E-07   0.422965E-06  -0.300330E-07   0.182352E-08
  2047   0.234772E+03  -0.171242E+02   0.416732E-06  -0.171242E+02   0.576466E+01  -0.289377E-07   0.416732E-06  -0.289377E-07   0.182189E-08
  2048   0.234677E+03  -0.169498E+02   0.410849E-06  -0.169498E+02   0.570798E+01  -0.278445E-07   0.410849E-06  -0.278445E-07   0.182026E-08
  2049   0.234571E+03  -0.167733E+02   0.405338E-06  -0.167733E+02   0.565211E+01  -0.267541E-07   0.405338E-06  -0.267541E-07   0.181864E-08
  2050   0.234454E+03  -0.165949E+02   0.400222E-06  -0.165949E+02   0.559708E+01  -0.256673E-07   0.400222E-06  -0.256673E-07   0.181702E-08
  2051   0.234325E+03  -0.164146E+02   0.395519E-06  -0.164146E+02   0.554290E+01  -0.245847E-07   0.395519E-06  -0.245847E-07   0.181540E-08
  2052   0.234185E+03  -0.162325E+02   0.391228E-06  -0.162325E+02   0.548956E+01  -0.235069E-07   0.391228E-06  -0.235069E-07   0.181378E-08
  2053   0.234033E+03  -0.160485E+02   0.387340E-06  -0.160485E+02   0.543711E+01  -0.224344E-07   0.387340E-06  -0.224344E-07   0.181216E-08
  2054   0.233869E+03  -0.158629E+02   0.383850E-06  -0.158629E+02   0.538552E+01  -0.213677E-07   0.383850E-06  -0.213677E-07   0.181055E-08
  2055   0.233693E+03  -0.156757E+02   0.380750E-06  -0.156757E+02   0.533483E+01  -0.203072E-07   0.380750E-06  -0.203072E-07   0.180893E-08
  2056   0.233506E+03  -0.154869E+02   0.378035E-06  -0.154869E+02   0.528504E+01  -0.192535E-07   0.378035E-06  -0.192535E-07   0.180732E-08
  2057   0.233307E+03  -0.152965E+02   0.375697E-06  -0.152965E+02   0.523617E+01  -0.182070E-07   0.375697E-06  -0.182070E-07   0.180572E-08
  2058   0.233096E+03  -0.151049E+02   0.373729E-06  -0.151049E+02   0.518822E+01  -0.171682E-07   0.373729E-06  -0.171682E-07   0.180411E-08
  2059   0.232873E+03  -0.149118E+02   0.372125E-06  -0.149118E+02   0.514120E+01  -0.161376E-07   0.372125E-06  -0.161376E-07   0.180251E-08
  2060   0.232638E+03  -0.147175E+02   0.370879E-06  -0.147175E+02   0.509513E+01  -0.151157E-07   0.370879E-06  -0.151157E-07   0.180091E-08
  2061   0.232391E+03  -0.145220E+02   0.369982E-06  -0.145220E+02   0.505001E+01  -0.141029E-07   0.369982E-06  -0.141029E-07   0.179931E-08
  2062   0.232133E+03  -0.143254E+02   0.369430E-06  -0.143254E+02   0.500586E+01  -0.130999E-07   0.369430E-06  -0.130999E-07   0.179771E-08
  2063   0.231862E+03  -0.141277E+02   0.369214E-06  -0.141277E+02   0.496267E+01  -0.121069E-07   0.369214E-06  -0.121069E-07   0.179611E-08
  2064   0.231579E+03  -0.139291E+02   0.369328E-06  -0.139291E+02   0.492046E+01  -0.111246E-07   0.369328E-06  -0.111246E-07   0.179452E-08
  2065   0.231285E+03  -0.137296E+02   0.369766E-06  -0.137296E+02   0.487924E+01  -0.101534E-07   0.369766E-06  -0.101534E-07   0.179293E-08
  2066   0.230979E+03  -0.135293E+02   0.370521E-06  -0.135293E+02   0.483902E+01  -0.919380E-08   0.370521E-06  -0.919380E-08   0.179134E-08
  2067   0.230660E+03  -0.133281E+02   0.371585E-06  -0.133281E+02   0.479979E+01  -0.824629E-08   0.371585E-06  -0.824629E-08   0.178975E-08
  2068   0.230331E+03  -0.131264E+02   0.372953E-06  -0.131264E+02   0.476157E+01  -0.731134E-08   0.372953E-06  -0.731134E-08   0.178817E-08
  2069   0.229988E+03  -0.129240E+02   0.374618E-06  -0.129240E+02   0.472436E+01  -0.638945E-08   0.374618E-06  -0.638945E-08   0.178658E-08
  2070   0.229635E+03  -0.127211E+02   0.376572E-06  -0.127211E+02   0.468818E+01  -0.548109E-08   0.376572E-06  -0.548109E-08   0.178500E-08
  2071   0.229270E+03  -0.125177E+02   0.378809E-06  -0.125177E+02   0.465301E+01  -0.458677E-08   0.378809E-06  -0.458677E-08   0.178342E-08
  2072   0.228892E+03  -0.123140E+02   0.381322E-06  -0.123140E+02   0.461887E+01  -0.370696E-08   0.381322E-06  -0.370696E-08   0.178185E-08
  2073   0.228503E+03  -0.121100E+02   0.384105E-06  -0.121100E+02   0.458575E+01  -0.284215E-08   0.384105E-06  -0.284215E-08   0.178027E-08
  2074   0.228102E+03  -0.119056E+02   0.387151E-06  -0.119056E+02   0.455367E+01  -0.199282E-08   0.387151E-06  -0.199282E-08   0.177870E-08
  2075   0.227690E+03  -0.117011E+02   0.390453E-06  -0.117011E+02   0.452263E+01  -0.115946E-08   0.390453E-06  -0.115946E-08   0.177713E-08
  2076   0.227266E+03  -0.114965E+02   0.394004E-06  -0.114965E+02   0.449263E+01  -0.342559E-09   0.394004E-06  -0.342559E-09   0.177556E-08
  2077   0.226830E+03  -0.112919E+02   0.397798E-06  -0.112919E+02   0.446367E+01   0.457402E-09   0.397798E-06   0.457402E-09   0.177399E-08
  2078   0.226382E+03  -0.110873E+02   0.401828E-06  -0.110873E+02   0.443575E+01   0.123994E-08   0.401828E-06   0.123994E-08   0.177242E-08
  2079   0.225923E+03  -0.108828E+02   0.406087E-06  -0.108828E+02   0.440889E+01   0.200456E-08   0.406087E-06   0.200456E-08   0.177086E-08
  2080   0.225454E+03  -0.106785E+02   0.410569E-06  -0.106785E+02   0.438306E+01   0.275078E-08   0.410569E-06   0.275078E-08   0.176930E-08
  2081   0.224972E+03  -0.104745E+02   0.415266E-06  -0.104745E+02   0.435829E+01   0.347812E-08   0.415266E-06   0.347812E-08   0.176774E-08
  2082   0.224480E+03  -0.102708E+02   0.420172E-06  -0.102708E+02   0.433458E+01   0.418609E-08   0.420172E-06   0.418609E-08   0.176618E-08
  2083   0.223977E+03  -0.100675E+02   0.425280E-06  -0.100675E+02   0.431191E+01   0.487420E-08   0.425280E-06   0.487420E-08   0.176463E-08
  2084   0.223462E+03  -0.986475E+01   0.430584E-06  -0.986475E+01   0.429031E+01   0.554197E-08   0.430584E-06   0.554197E-08   0.176307E-08
  2085   0.222938E+03  -0.966254E+01   0.436077E-06  -0.966254E+01   0.426975E+01   0.618892E-08   0.436077E-06   0.618892E-08   0.176152E-08
  2086   0.222402E+03  -0.946093E+01   0.441752E-06  -0.946093E+01   0.425024E+01   0.681455E-08   0.441752E-06   0.681455E-08   0.175997E-08
  2087   0.221856E+03  -0.925998E+01   0.447602E-06  -0.925998E+01   0.423177E+01   0.741838E-08   0.447602E-06   0.741838E-08   0.175843E-08
  2088   0.221300E+03  -0.905978E+01   0.453620E-06  -0.905978E+01   0.421435E+01   0.799993E-08   0.453620E-06   0.799993E-08   0.175688E-08
  2089   0.220733E+03  -0.886039E+01   0.459801E-06  -0.886039E+01   0.419798E+01   0.855871E-08   0.459801E-06   0.855871E-08   0.175534E-08
  2090   0.220155E+03  -0.866189E+01   0.466136E-06  -0.866189E+01   0.418264E+01   0.909423E-08   0.466136E-06   0.909423E-08   0.175379E-08
  2091   0.219567E+03  -0.846427E+01   0.472620E-06  -0.846427E+01   0.416835E+01   0.960602E-08   0.472620E-06   0.960602E-08   0.175225E-08
  2092   0.218969E+03  -0.826770E+01   0.479246E-06  -0.826770E+01   0.415509E+01   0.100936E-07   0.479246E-06   0.100936E-07   0.175072E-08
  2093   0.218360E+03  -0.807224E+01   0.486007E-06  -0.807224E+01   0.414285E+01   0.105564E-07   0.486007E-06   0.105564E-07   0.174918E-08
  2094   0.217743E+03  -0.787782E+01   0.492895E-06  -0.787782E+01   0.413164E+01   0.109941E-07   0.492895E-06   0.109941E-07   0.174765E-08
  2095   0.217115E+03  -0.768465E+01   0.499905E-06  -0.768465E+01   0.412145E+01   0.114060E-07   0.499905E-06   0.114060E-07   0.174611E-08
  2096   0.216478E+03  -0.749275E+01   0.507030E-06  -0.749275E+01   0.411228E+01   0.117918E-07   0.507030E-06   0.117918E-07   0.174458E-08
  2097   0.215831E+03  -0.730214E+01   0.514263E-06  -0.730214E+01   0.410411E+01   0.121509E-07   0.514263E-06   0.121509E-07   0.174306E-08
  2098   0.215175E+03  -0.711292E+01   0.521597E-06  -0.711292E+01   0.409696E+01   0.124829E-07   0.521597E-06   0.124829E-07   0.174153E-08
  2099   0.214509E+03  -0.692514E+01   0.529026E-06  -0.692514E+01   0.409079E+01   0.127873E-07   0.529026E-06   0.127873E-07   0.174000E-08
  2100   0.213835E+03  -0.673886E+01   0.536542E-06  -0.673886E+01   0.408562E+01   0.130636E-07   0.536542E-06   0.130636E-07   0.173848E-08
  2101   0.213151E+03  -0.655412E+01   0.544139E-06  -0.655412E+01   0.408143E+01   0.133115E-07   0.544139E-06   0.133115E-07   0.173696E-08
  2102   0.212458E+03  -0.637099E+01   0.551806E-06  -0.637099E+01   0.407822E+01   0.135319E-07   0.551806E-06   0.135319E-07   0.173544E-08
  2103   0.211757E+03  -0.618953E+01   0.559533E-06  -0.618953E+01   0.407597E+01   0.137260E-07   0.559533E-06   0.137260E-07   0.173392E-08
  2104   0.211046E+03  -0.600979E+01   0.567308E-06  -0.600979E+01   0.407469E+01   0.138947E-07   0.567308E-06   0.138947E-07   0.173241E-08
  2105   0.210327E+03  -0.583183E+01   0.575121E-06  -0.583183E+01   0.407437E+01   0.140394E-07   0.575121E-06   0.140394E-07   0.173090E-08
  2106   0.209600E+03  -0.565568E+01   0.582961E-06  -0.565568E+01   0.407498E+01   0.141609E-07   0.582961E-06   0.141609E-07   0.172938E-08
  2107   0.208865E+03  -0.548142E+01   0.590817E-06  -0.548142E+01   0.407653E+01   0.142605E-07   0.590817E-06   0.142605E-07   0.172787E-08
  2108   0.208121E+03  -0.530909E+01   0.598679E-06  -0.530909E+01   0.407900E+01   0.143393E-07   0.598679E-06   0.143393E-07   0.172637E-08
  2109   0.207370E+03  -0.513875E+01   0.606535E-06  -0.513875E+01   0.408239E+01   0.143984E-07   0.606535E-06   0.143984E-07   0.172486E-08
  2110   0.206611E+03  -0.497044E+01   0.614376E-06  -0.497044E+01   0.408669E+01   0.144388E-07   0.614376E-06   0.144388E-07   0.172336E-08
  2111   0.205846E+03  -0.480421E+01   0.622189E-06  -0.480421E+01   0.409188E+01   0.144617E-07   0.622189E-06   0.144617E-07   0.172185E-08
  2112   0.205073E+03  -0.464012E+01   0.629965E-06  -0.464012E+01   0.409796E+01   0.144682E-07   0.629965E-06   0.144682E-07   0.172035E-08
  2113   0.204293E+03  -0.447819E+01   0.637692E-06  -0.447819E+01   0.410491E+01   0.144594E-07   0.637692E-06   0.144594E-07   0.171885E-08
  2114   0.203506E+03  -0.431848E+01   0.645360E-06  -0.431848E+01   0.411273E+01   0.144365E-07   0.645360E-06   0.144365E-07   0.171736E-08
