#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  2151   0.171422E+03  -0.269832E+00   0.834316E-06  -0.269832E+00   0.488374E+01   0.120332E-07   0.834316E-06   0.120332E-07   0.181064E-08
  2152   0.170525E+03  -0.216101E+00   0.831739E-06  -0.216101E+00   0.491377E+01   0.122764E-07   0.831739E-06   0.122764E-07   0.180912E-08
  2153   0.169629E+03  -0.165441E+00   0.828691E-06  -0.165441E+00   0.494407E+01   0.125475E-07   0.828691E-06   0.125475E-07   0.180761E-08
  2154   0.168734E+03  -0.117848E+00   0.825193E-06  -0.117848E+00   0.497461E+01   0.128455E-07   0.825193E-06   0.128455E-07   0.180610E-08
  2155   0.167841E+03  -0.733157E-01   0.821263E-06  -0.733157E-01   0.500540E+01   0.131690E-07   0.821263E-06   0.131690E-07   0.180459E-08
  2156   0.166949E+03  -0.318375E-01   0.816921E-06  -0.318375E-01   0.503638E+01   0.135169E-07   0.816921E-06   0.135169E-07   0.180308E-08
  2157   0.166059E+03   0.659264E-02   0.812186E-06   0.659264E-02   0.506756E+01   0.138880E-07   0.812186E-06   0.138880E-07   0.180158E-08
  2158   0.165172E+03   0.419808E-01   0.807078E-06   0.419808E-01   0.509892E+01   0.142811E-07   0.807078E-06   0.142811E-07   0.180007E-08
  2159   0.164285E+03   0.743331E-01   0.801616E-06   0.743331E-01   0.513045E+01   0.146950E-07   0.801616E-06   0.146950E-07   0.179857E-08
  2160   0.163402E+03   0.103657E+00   0.795819E-06   0.103657E+00   0.516211E+01   0.151285E-07   0.795819E-06   0.151285E-07   0.179707E-08
  2161   0.162521E+03   0.129963E+00   0.789706E-06   0.129963E+00   0.519390E+01   0.155804E-07   0.789706E-06   0.155804E-07   0.179557E-08
  2162   0.161643E+03   0.153265E+00   0.783298E-06   0.153265E+00   0.522580E+01   0.160495E-07   0.783298E-06   0.160495E-07   0.179408E-08
  2163   0.160768E+03   0.173573E+00   0.776612E-06   0.173573E+00   0.525779E+01   0.165347E-07   0.776612E-06   0.165347E-07   0.179258E-08
  2164   0.159896E+03   0.190900E+00   0.769669E-06   0.190900E+00   0.528984E+01   0.170347E-07   0.769669E-06   0.170347E-07   0.179109E-08
  2165   0.159027E+03   0.205259E+00   0.762488E-06   0.205259E+00   0.532195E+01   0.175483E-07   0.762488E-06   0.175483E-07   0.178960E-08
  2166   0.158161E+03   0.216661E+00   0.755088E-06   0.216661E+00   0.535410E+01   0.180744E-07   0.755088E-06   0.180744E-07   0.178811E-08
  2167   0.157299E+03   0.225121E+00   0.747488E-06   0.225121E+00   0.538626E+01   0.186117E-07   0.747488E-06   0.186117E-07   0.178662E-08
  2168   0.156441E+03   0.230663E+00   0.739709E-06   0.230663E+00   0.541843E+01   0.191591E-07   0.739709E-06   0.191591E-07   0.178513E-08
  2169   0.155587E+03   0.233313E+00   0.731768E-06   0.233313E+00   0.545058E+01   0.197154E-07   0.731768E-06   0.197154E-07   0.178365E-08
  2170   0.154737E+03   0.233096E+00   0.723686E-06   0.233096E+00   0.548270E+01   0.202793E-07   0.723686E-06   0.202793E-07   0.178217E-08
  2171   0.153891E+03   0.230037E+00   0.715482E-06   0.230037E+00   0.551478E+01   0.208497E-07   0.715482E-06   0.208497E-07   0.178068E-08
  2172   0.153050E+03   0.224163E+00   0.707174E-06   0.224163E+00   0.554680E+01   0.214253E-07   0.707174E-06   0.214253E-07   0.177921E-08
  2173   0.152213E+03   0.215499E+00   0.698783E-06   0.215499E+00   0.557874E+01   0.220051E-07   0.698783E-06   0.220051E-07   0.177773E-08
  2174   0.151382E+03   0.204072E+00   0.690328E-06   0.204072E+00   0.561060E+01   0.225877E-07   0.690328E-06   0.225877E-07   0.177625E-08
  2175   0.150555E+03   0.189907E+00   0.681828E-06   0.189907E+00   0.564234E+01   0.231720E-07   0.681828E-06   0.231720E-07   0.177478E-08
  2176   0.149734E+03   0.173029E+00   0.673303E-06   0.173029E+00   0.567396E+01   0.237568E-07   0.673303E-06   0.237568E-07   0.177331E-08
  2177   0.148918E+03   0.153465E+00   0.664771E-06   0.153465E+00   0.570544E+01   0.243410E-07   0.664771E-06   0.243410E-07   0.177184E-08
  2178   0.148108E+03   0.131240E+00   0.656252E-06   0.131240E+00   0.573676E+01   0.249232E-07   0.656252E-06   0.249232E-07   0.177037E-08
  2179   0.147303E+03   0.106379E+00   0.647765E-06   0.106379E+00   0.576791E+01   0.255023E-07   0.647765E-06   0.255023E-07   0.176890E-08
  2180   0.146504E+03   0.789102E-01   0.639330E-06   0.789102E-01   0.579887E+01   0.260772E-07   0.639330E-06   0.260772E-07   0.176744E-08
  2181   0.145711E+03   0.488588E-01   0.630967E-06   0.488588E-01   0.582962E+01   0.266466E-07   0.630967E-06   0.266466E-07   0.176597E-08
  2182   0.144924E+03   0.162589E-01   0.622693E-06   0.162589E-01   0.586015E+01   0.272093E-07   0.622693E-06   0.272093E-07   0.176451E-08
  2183   0.144143E+03  -0.188544E-01   0.614529E-06  -0.188544E-01   0.589044E+01   0.277642E-07   0.614529E-06   0.277642E-07   0.176305E-08
  2184   0.143369E+03  -0.564460E-01   0.606495E-06  -0.564460E-01   0.592049E+01   0.283100E-07   0.606495E-06   0.283100E-07   0.176159E-08
  2185   0.142600E+03  -0.964812E-01   0.598608E-06  -0.964812E-01   0.595027E+01   0.288456E-07   0.598608E-06   0.288456E-07   0.176014E-08
  2186   0.141839E+03  -0.138924E+00   0.590889E-06  -0.138924E+00   0.597977E+01   0.293697E-07   0.590889E-06   0.293697E-07   0.175868E-08
  2187   0.141084E+03  -0.183740E+00   0.583358E-06  -0.183740E+00   0.600898E+01   0.298812E-07   0.583358E-06   0.298812E-07   0.175723E-08
  2188   0.140336E+03  -0.230895E+00   0.576032E-06  -0.230895E+00   0.603788E+01   0.303788E-07   0.576032E-06   0.303788E-07   0.175578E-08
  2189   0.139595E+03  -0.280351E+00   0.568932E-06  -0.280351E+00   0.606646E+01   0.308614E-07   0.568932E-06   0.308614E-07   0.175433E-08
  2190   0.138862E+03  -0.332072E+00   0.562077E-06  -0.332072E+00   0.609471E+01   0.313278E-07   0.562077E-06   0.313278E-07   0.175288E-08
  2191   0.138135E+03  -0.386024E+00   0.555487E-06  -0.386024E+00   0.612260E+01   0.317768E-07   0.555487E-06   0.317768E-07   0.175144E-08
  2192   0.137416E+03  -0.442169E+00   0.549180E-06  -0.442169E+00   0.615013E+01   0.322071E-07   0.549180E-06   0.322071E-07   0.174999E-08
  2193   0.136704E+03  -0.500471E+00   0.543175E-06  -0.500471E+00   0.617728E+01   0.326177E-07   0.543175E-06   0.326177E-07   0.174855E-08
  2194   0.135999E+03  -0.560895E+00   0.537494E-06  -0.560895E+00   0.620403E+01   0.330072E-07   0.537494E-06   0.330072E-07   0.174711E-08
  2195   0.135302E+03  -0.623402E+00   0.532153E-06  -0.623402E+00   0.623037E+01   0.333746E-07   0.532153E-06   0.333746E-07   0.174567E-08
  2196   0.134613E+03  -0.687949E+00   0.527174E-06  -0.687949E+00   0.625629E+01   0.337185E-07   0.527174E-06   0.337185E-07   0.174423E-08
  2197   0.133931E+03  -0.754492E+00   0.522575E-06  -0.754492E+00   0.628178E+01   0.340379E-07   0.522575E-06   0.340379E-07   0.174280E-08
  2198   0.133257E+03  -0.822980E+00   0.518375E-06  -0.822980E+00   0.630683E+01   0.343315E-07   0.518375E-06   0.343315E-07   0.174136E-08
  2199   0.132591E+03  -0.893378E+00   0.514594E-06  -0.893378E+00   0.633142E+01   0.345981E-07   0.514594E-06   0.345981E-07   0.173993E-08
  2200   0.131934E+03  -0.965634E+00   0.511252E-06  -0.965634E+00   0.635555E+01   0.348366E-07   0.511252E-06   0.348366E-07   0.173850E-08
  2201   0.131284E+03  -0.103971E+01   0.508360E-06  -0.103971E+01   0.637920E+01   0.350460E-07   0.508360E-06   0.350460E-07   0.173707E-08
  2202   0.130643E+03  -0.111555E+01   0.505908E-06  -0.111555E+01   0.640236E+01   0.352269E-07   0.505908E-06   0.352269E-07   0.173564E-08
  2203   0.130010E+03  -0.119312E+01   0.503877E-06  -0.119312E+01   0.642502E+01   0.353799E-07   0.503877E-06   0.353799E-07   0.173422E-08
  2204   0.129385E+03  -0.127237E+01   0.502248E-06  -0.127237E+01   0.644717E+01   0.355058E-07   0.502248E-06   0.355058E-07   0.173279E-08
  2205   0.128769E+03  -0.135326E+01   0.501004E-06  -0.135326E+01   0.646880E+01   0.356055E-07   0.501004E-06   0.356055E-07   0.173137E-08
  2206   0.128161E+03  -0.143575E+01   0.500125E-06  -0.143575E+01   0.648991E+01   0.356797E-07   0.500125E-06   0.356797E-07   0.172995E-08
  2207   0.127562E+03  -0.151980E+01   0.499594E-06  -0.151980E+01   0.651046E+01   0.357291E-07   0.499594E-06   0.357291E-07   0.172853E-08
  2208   0.126972E+03  -0.160535E+01   0.499391E-06  -0.160535E+01   0.653046E+01   0.357546E-07   0.499391E-06   0.357546E-07   0.172712E-08
  2209   0.126390E+03  -0.169237E+01   0.499500E-06  -0.169237E+01   0.654990E+01   0.357569E-07   0.499500E-06   0.357569E-07   0.172570E-08
  2210   0.125817E+03  -0.178081E+01   0.499901E-06  -0.178081E+01   0.656876E+01   0.357368E-07   0.499901E-06   0.357368E-07   0.172429E-08
  2211   0.125252E+03  -0.187062E+01   0.500577E-06  -0.187062E+01   0.658704E+01   0.356950E-07   0.500577E-06   0.356950E-07   0.172287E-08
  2212   0.124696E+03  -0.196176E+01   0.501508E-06  -0.196176E+01   0.660474E+01   0.356323E-07   0.501508E-06   0.356323E-07   0.172146E-08
  2213   0.124149E+03  -0.205415E+01   0.502677E-06  -0.205415E+01   0.662183E+01   0.355495E-07   0.502677E-06   0.355495E-07   0.172006E-08
  2214   0.123611E+03  -0.214778E+01   0.504065E-06  -0.214778E+01   0.663832E+01   0.354474E-07   0.504065E-06   0.354474E-07   0.171865E-08
  2215   0.123081E+03  -0.224257E+01   0.505653E-06  -0.224257E+01   0.665420E+01   0.353267E-07   0.505653E-06   0.353267E-07   0.171724E-08
  2216   0.122561E+03  -0.233849E+01   0.507424E-06  -0.233849E+01   0.666945E+01   0.351882E-07   0.507424E-06   0.351882E-07   0.171584E-08
  2217   0.122049E+03  -0.243548E+01   0.509360E-06  -0.243548E+01   0.668408E+01   0.350326E-07   0.509360E-06   0.350326E-07   0.171444E-08
  2218   0.121547E+03  -0.253349E+01   0.511441E-06  -0.253349E+01   0.669808E+01   0.348609E-07   0.511441E-06   0.348609E-07   0.171304E-08
  2219   0.121053E+03  -0.263248E+01   0.513649E-06  -0.263248E+01   0.671144E+01   0.346736E-07   0.513649E-06   0.346736E-07   0.171164E-08
  2220   0.120568E+03  -0.273240E+01   0.515967E-06  -0.273240E+01   0.672417E+01   0.344716E-07   0.515967E-06   0.344716E-07   0.171024E-08
  2221   0.120092E+03  -0.283319E+01   0.518375E-06  -0.283319E+01   0.673624E+01   0.342557E-07   0.518375E-06   0.342557E-07   0.170884E-08
  2222   0.119626E+03  -0.293481E+01   0.520856E-06  -0.293481E+01   0.674765E+01   0.340266E-07   0.520856E-06   0.340266E-07   0.170745E-08
  2223   0.119169E+03  -0.303720E+01   0.523391E-06  -0.303720E+01   0.675841E+01   0.337851E-07   0.523391E-06   0.337851E-07   0.170606E-08
  2224   0.118720E+03  -0.314032E+01   0.525962E-06  -0.314032E+01   0.676851E+01   0.335319E-07   0.525962E-06   0.335319E-07   0.170467E-08
  2225   0.118280E+03  -0.324412E+01   0.528550E-06  -0.324412E+01   0.677793E+01   0.332679E-07   0.528550E-06   0.332679E-07   0.170328E-08
  2226   0.117849E+03  -0.334855E+01   0.531138E-06  -0.334855E+01   0.678668E+01   0.329939E-07   0.531138E-06   0.329939E-07   0.170189E-08
  2227   0.117428E+03  -0.345355E+01   0.533706E-06  -0.345355E+01   0.679474E+01   0.327105E-07   0.533706E-06   0.327105E-07   0.170051E-08
  2228   0.117015E+03  -0.355910E+01   0.536236E-06  -0.355910E+01   0.680211E+01   0.324185E-07   0.536236E-06   0.324185E-07   0.169912E-08
  2229   0.116611E+03  -0.366512E+01   0.538711E-06  -0.366512E+01   0.680880E+01   0.321188E-07   0.538711E-06   0.321188E-07   0.169774E-08
  2230   0.116216E+03  -0.377157E+01   0.541111E-06  -0.377157E+01   0.681478E+01   0.318121E-07   0.541111E-06   0.318121E-07   0.169636E-08
  2231   0.115830E+03  -0.387841E+01   0.543419E-06  -0.387841E+01   0.682007E+01   0.314991E-07   0.543419E-06   0.314991E-07   0.169498E-08
  2232   0.115454E+03  -0.398558E+01   0.545616E-06  -0.398558E+01   0.682467E+01   0.311807E-07   0.545616E-06   0.311807E-07   0.169360E-08
  2233   0.115085E+03  -0.409303E+01   0.547683E-06  -0.409303E+01   0.682855E+01   0.308575E-07   0.547683E-06   0.308575E-07   0.169222E-08
  2234   0.114726E+03  -0.420072E+01   0.549603E-06  -0.420072E+01   0.683175E+01   0.305305E-07   0.549603E-06   0.305305E-07   0.169085E-08
  2235   0.114375E+03  -0.430859E+01   0.551357E-06  -0.430859E+01   0.683424E+01   0.302003E-07   0.551357E-06   0.302003E-07   0.168948E-08
  2236   0.114034E+03  -0.441658E+01   0.552927E-06  -0.441658E+01   0.683604E+01   0.298677E-07   0.552927E-06   0.298677E-07   0.168811E-08
  2237   0.113701E+03  -0.452466E+01   0.554295E-06  -0.452466E+01   0.683713E+01   0.295335E-07   0.554295E-06   0.295335E-07   0.168674E-08
  2238   0.113377E+03  -0.463278E+01   0.555441E-06  -0.463278E+01   0.683753E+01   0.291985E-07   0.555441E-06   0.291985E-07   0.168537E-08
  2239   0.113061E+03  -0.474088E+01   0.556348E-06  -0.474088E+01   0.683722E+01   0.288634E-07   0.556348E-06   0.288634E-07   0.168400E-08
  2240   0.112754E+03  -0.484894E+01   0.556997E-06  -0.484894E+01   0.683622E+01   0.285290E-07   0.556997E-06   0.285290E-07   0.168264E-08
  2241   0.112456E+03  -0.495688E+01   0.557371E-06  -0.495688E+01   0.683451E+01   0.281961E-07   0.557371E-06   0.281961E-07   0.168127E-08
  2242   0.112166E+03  -0.506468E+01   0.557450E-06  -0.506468E+01   0.683209E+01   0.278655E-07   0.557450E-06   0.278655E-07   0.167991E-08
  2243   0.111885E+03  -0.517227E+01   0.557216E-06  -0.517227E+01   0.682897E+01   0.275378E-07   0.557216E-06   0.275378E-07   0.167855E-08
  2244   0.111612E+03  -0.527962E+01   0.556652E-06  -0.527962E+01   0.682514E+01   0.272139E-07   0.556652E-06   0.272139E-07   0.167719E-08
  2245   0.111347E+03  -0.538668E+01   0.555738E-06  -0.538668E+01   0.682060E+01   0.268946E-07   0.555738E-06   0.268946E-07   0.167583E-08
  2246   0.111090E+03  -0.549341E+01   0.554457E-06  -0.549341E+01   0.681536E+01   0.265806E-07   0.554457E-06   0.265806E-07   0.167448E-08
  2247   0.110842E+03  -0.559976E+01   0.552790E-06  -0.559976E+01   0.680942E+01   0.262728E-07   0.552790E-06   0.262728E-07   0.167313E-08
  2248   0.110602E+03  -0.570568E+01   0.550718E-06  -0.570568E+01   0.680277E+01   0.259718E-07   0.550718E-06   0.259718E-07   0.167177E-08
  2249   0.110370E+03  -0.581114E+01   0.548224E-06  -0.581114E+01   0.679543E+01   0.256784E-07   0.548224E-06   0.256784E-07   0.167042E-08
  2250   0.110146E+03  -0.591608E+01   0.545288E-06  -0.591608E+01   0.678739E+01   0.253934E-07   0.545288E-06   0.253934E-07   0.166907E-08
  2251   0.109930E+03  -0.602047E+01   0.541900E-06  -0.602047E+01   0.677866E+01   0.251175E-07   0.541900E-06   0.251175E-07   0.166773E-08
  2252   0.109722E+03  -0.612426E+01   0.538071E-06  -0.612426E+01   0.676923E+01   0.248506E-07   0.538071E-06   0.248506E-07   0.166638E-08
  2253   0.109521E+03  -0.622740E+01   0.533819E-06  -0.622740E+01   0.675911E+01   0.245925E-07   0.533819E-06   0.245925E-07   0.166503E-08
  2254   0.109329E+03  -0.632987E+01   0.529163E-06  -0.632987E+01   0.674830E+01   0.243430E-07   0.529163E-06   0.243430E-07   0.166369E-08
  2255   0.109143E+03  -0.643161E+01   0.524122E-06  -0.643161E+01   0.673680E+01   0.241020E-07   0.524122E-06   0.241020E-07   0.166235E-08
  2256   0.108965E+03  -0.653260E+01   0.518713E-06  -0.653260E+01   0.672461E+01   0.238692E-07   0.518713E-06   0.238692E-07   0.166101E-08
  2257   0.108795E+03  -0.663278E+01   0.512956E-06  -0.663278E+01   0.671174E+01   0.236445E-07   0.512956E-06   0.236445E-07   0.165967E-08
  2258   0.108632E+03  -0.673212E+01   0.506868E-06  -0.673212E+01   0.669819E+01   0.234277E-07   0.506868E-06   0.234277E-07   0.165834E-08
  2259   0.108476E+03  -0.683058E+01   0.500468E-06  -0.683058E+01   0.668396E+01   0.232187E-07   0.500468E-06   0.232187E-07   0.165700E-08
  2260   0.108327E+03  -0.692811E+01   0.493775E-06  -0.692811E+01   0.666906E+01   0.230171E-07   0.493775E-06   0.230171E-07   0.165567E-08
  2261   0.108186E+03  -0.702470E+01   0.486807E-06  -0.702470E+01   0.665350E+01   0.228229E-07   0.486807E-06   0.228229E-07   0.165433E-08
  2262   0.108051E+03  -0.712029E+01   0.479583E-06  -0.712029E+01   0.663729E+01   0.226359E-07   0.479583E-06   0.226359E-07   0.165300E-08
  2263   0.107922E+03  -0.721486E+01   0.472120E-06  -0.721486E+01   0.662044E+01   0.224559E-07   0.472120E-06   0.224559E-07   0.165167E-08
  2264   0.107801E+03  -0.730835E+01   0.464437E-06  -0.730835E+01   0.660294E+01   0.222826E-07   0.464437E-06   0.222826E-07   0.165035E-08
  2265   0.107686E+03  -0.740074E+01   0.456553E-06  -0.740074E+01   0.658482E+01   0.221160E-07   0.456553E-06   0.221160E-07   0.164902E-08
  2266   0.107578E+03  -0.749203E+01   0.448487E-06  -0.749203E+01   0.656606E+01   0.219558E-07   0.448487E-06   0.219558E-07   0.164770E-08
  2267   0.107476E+03  -0.758210E+01   0.440255E-06  -0.758210E+01   0.654670E+01   0.218019E-07   0.440255E-06   0.218019E-07   0.164637E-08
  2268   0.107380E+03  -0.767098E+01   0.431878E-06  -0.767098E+01   0.652672E+01   0.216540E-07   0.431878E-06   0.216540E-07   0.164505E-08
  2269   0.107291E+03  -0.775860E+01   0.423373E-06  -0.775860E+01   0.650614E+01   0.215120E-07   0.423373E-06   0.215120E-07   0.164373E-08
  2270   0.107208E+03  -0.784503E+01   0.414759E-06  -0.784503E+01   0.648496E+01   0.213757E-07   0.414759E-06   0.213757E-07   0.164241E-08
  2271   0.107130E+03  -0.793013E+01   0.406054E-06  -0.793013E+01   0.646319E+01   0.212449E-07   0.406054E-06   0.212449E-07   0.164110E-08
  2272   0.107059E+03  -0.801389E+01   0.397277E-06  -0.801389E+01   0.644082E+01   0.211194E-07   0.397277E-06   0.211194E-07   0.163978E-08
  2273   0.106993E+03  -0.809631E+01   0.388446E-06  -0.809631E+01   0.641789E+01   0.209991E-07   0.388446E-06   0.209991E-07   0.163847E-08
  2274   0.106933E+03  -0.817732E+01   0.379580E-06  -0.817732E+01   0.639437E+01   0.208838E-07   0.379580E-06   0.208838E-07   0.163715E-08
  2275   0.106878E+03  -0.825693E+01   0.370696E-06  -0.825693E+01   0.637030E+01   0.207732E-07   0.370696E-06   0.207732E-07   0.163584E-08
  2276   0.106828E+03  -0.833512E+01   0.361814E-06  -0.833512E+01   0.634569E+01   0.206672E-07   0.361814E-06   0.206672E-07   0.163453E-08
  2277   0.106784E+03  -0.841183E+01   0.352952E-06  -0.841183E+01   0.632052E+01   0.205657E-07   0.352952E-06   0.205657E-07   0.163322E-08
  2278   0.106744E+03  -0.848705E+01   0.344128E-06  -0.848705E+01   0.629483E+01   0.204683E-07   0.344128E-06   0.204683E-07   0.163192E-08
  2279   0.106710E+03  -0.856079E+01   0.335361E-06  -0.856079E+01   0.626862E+01   0.203750E-07   0.335361E-06   0.203750E-07   0.163061E-08
  2280   0.106681E+03  -0.863297E+01   0.326668E-06  -0.863297E+01   0.624189E+01   0.202856E-07   0.326668E-06   0.202856E-07   0.162931E-08
  2281   0.106656E+03  -0.870351E+01   0.318070E-06  -0.870351E+01   0.621465E+01   0.201999E-07   0.318070E-06   0.201999E-07   0.162801E-08
  2282   0.106636E+03  -0.877250E+01   0.309583E-06  -0.877250E+01   0.618692E+01   0.201176E-07   0.309583E-06   0.201176E-07   0.162671E-08
  2283   0.106619E+03  -0.883993E+01   0.301226E-06  -0.883993E+01   0.615870E+01   0.200387E-07   0.301226E-06   0.200387E-07   0.162541E-08
  2284   0.106608E+03  -0.890565E+01   0.293019E-06  -0.890565E+01   0.612999E+01   0.199629E-07   0.293019E-06   0.199629E-07   0.162411E-08
  2285   0.106600E+03  -0.896973E+01   0.284979E-06  -0.896973E+01   0.610081E+01   0.198900E-07   0.284979E-06   0.198900E-07   0.162281E-08
  2286   0.106597E+03  -0.903211E+01   0.277124E-06  -0.903211E+01   0.607117E+01   0.198199E-07   0.277124E-06   0.198199E-07   0.162152E-08
  2287   0.106598E+03  -0.909285E+01   0.269474E-06  -0.909285E+01   0.604109E+01   0.197524E-07   0.269474E-06   0.197524E-07   0.162023E-08
  2288   0.106602E+03  -0.915182E+01   0.262046E-06  -0.915182E+01   0.601054E+01   0.196873E-07   0.262046E-06   0.196873E-07   0.161893E-08
  2289   0.106610E+03  -0.920907E+01   0.254859E-06  -0.920907E+01   0.597959E+01   0.196243E-07   0.254859E-06   0.196243E-07   0.161764E-08
  2290   0.106622E+03  -0.926454E+01   0.247931E-06  -0.926454E+01   0.594821E+01   0.195635E-07   0.247931E-06   0.195635E-07   0.161635E-08
  2291   0.106637E+03  -0.931831E+01   0.241281E-06  -0.931831E+01   0.591642E+01   0.195044E-07   0.241281E-06   0.195044E-07   0.161507E-08
  2292   0.106655E+03  -0.937029E+01   0.234928E-06  -0.937029E+01   0.588424E+01   0.194470E-07   0.234928E-06   0.194470E-07   0.161378E-08
  2293   0.106677E+03  -0.942041E+01   0.228889E-06  -0.942041E+01   0.585170E+01   0.193911E-07   0.228889E-06   0.193911E-07   0.161250E-08
  2294   0.106701E+03  -0.946883E+01   0.223183E-06  -0.946883E+01   0.581877E+01   0.193365E-07   0.223183E-06   0.193365E-07   0.161121E-08
  2295   0.106729E+03  -0.951531E+01   0.217829E-06  -0.951531E+01   0.578549E+01   0.192830E-07   0.217829E-06   0.192830E-07   0.160993E-08
  2296   0.106758E+03  -0.956002E+01   0.212845E-06  -0.956002E+01   0.575186E+01   0.192304E-07   0.212845E-06   0.192304E-07   0.160865E-08
  2297   0.106791E+03  -0.960286E+01   0.208249E-06  -0.960286E+01   0.571789E+01   0.191786E-07   0.208249E-06   0.191786E-07   0.160737E-08
  2298   0.106826E+03  -0.964393E+01   0.204060E-06  -0.964393E+01   0.568359E+01   0.191273E-07   0.204060E-06   0.191273E-07   0.160610E-08
  2299   0.106864E+03  -0.968306E+01   0.200296E-06  -0.968306E+01   0.564897E+01   0.190764E-07   0.200296E-06   0.190764E-07   0.160482E-08
  2300   0.106903E+03  -0.972026E+01   0.196976E-06  -0.972026E+01   0.561405E+01   0.190257E-07   0.196976E-06   0.190257E-07   0.160355E-08
  2301   0.106945E+03  -0.975568E+01   0.194114E-06  -0.975568E+01   0.557882E+01   0.189750E-07   0.194114E-06   0.189750E-07   0.160227E-08
  2302   0.106988E+03  -0.978909E+01   0.191704E-06  -0.978909E+01   0.554332E+01   0.189242E-07   0.191704E-06   0.189242E-07   0.160100E-08
  2303   0.107033E+03  -0.982072E+01   0.189737E-06  -0.982072E+01   0.550753E+01   0.188731E-07   0.189737E-06   0.188731E-07   0.159973E-08
  2304   0.107080E+03  -0.985035E+01   0.188204E-06  -0.985035E+01   0.547149E+01   0.188217E-07   0.188204E-06   0.188217E-07   0.159846E-08
  2305   0.107129E+03  -0.987811E+01   0.187095E-06  -0.987811E+01   0.543519E+01   0.187697E-07   0.187095E-06   0.187697E-07   0.159719E-08
  2306   0.107178E+03  -0.990395E+01   0.186402E-06  -0.990395E+01   0.539865E+01   0.187170E-07   0.186402E-06   0.187170E-07   0.159593E-08
  2307   0.107230E+03  -0.992786E+01   0.186113E-06  -0.992786E+01   0.536189E+01   0.186636E-07   0.186113E-06   0.186636E-07   0.159466E-08
  2308   0.107282E+03  -0.994983E+01   0.186221E-06  -0.994983E+01   0.532491E+01   0.186092E-07   0.186221E-06   0.186092E-07   0.159340E-08
  2309   0.107335E+03  -0.996987E+01   0.186716E-06  -0.996987E+01   0.528773E+01   0.185537E-07   0.186716E-06   0.185537E-07   0.159214E-08
  2310   0.107389E+03  -0.998806E+01   0.187587E-06  -0.998806E+01   0.525036E+01   0.184971E-07   0.187587E-06   0.184971E-07   0.159088E-08
  2311   0.107444E+03  -0.100043E+02   0.188826E-06  -0.100043E+02   0.521280E+01   0.184391E-07   0.188826E-06   0.184391E-07   0.158962E-08
  2312   0.107499E+03  -0.100186E+02   0.190424E-06  -0.100186E+02   0.517507E+01   0.183797E-07   0.190424E-06   0.183797E-07   0.158836E-08
  2313   0.107555E+03  -0.100310E+02   0.192370E-06  -0.100310E+02   0.513719E+01   0.183186E-07   0.192370E-06   0.183186E-07   0.158711E-08
  2314   0.107611E+03  -0.100415E+02   0.194655E-06  -0.100415E+02   0.509916E+01   0.182559E-07   0.194655E-06   0.182559E-07   0.158585E-08
  2315   0.107668E+03  -0.100500E+02   0.197271E-06  -0.100500E+02   0.506100E+01   0.181912E-07   0.197271E-06   0.181912E-07   0.158460E-08
  2316   0.107724E+03  -0.100567E+02   0.200207E-06  -0.100567E+02   0.502272E+01   0.181246E-07   0.200207E-06   0.181246E-07   0.158335E-08
  2317   0.107781E+03  -0.100614E+02   0.203454E-06  -0.100614E+02   0.498433E+01   0.180558E-07   0.203454E-06   0.180558E-07   0.158210E-08
  2318   0.107837E+03  -0.100642E+02   0.207003E-06  -0.100642E+02   0.494584E+01   0.179847E-07   0.207003E-06   0.179847E-07   0.158085E-08
  2319   0.107893E+03  -0.100652E+02   0.210843E-06  -0.100652E+02   0.490726E+01   0.179112E-07   0.210843E-06   0.179112E-07   0.157960E-08
  2320   0.107949E+03  -0.100643E+02   0.214967E-06  -0.100643E+02   0.486860E+01   0.178352E-07   0.214967E-06   0.178352E-07   0.157835E-08
  2321   0.108004E+03  -0.100614E+02   0.219364E-06  -0.100614E+02   0.482988E+01   0.177566E-07   0.219364E-06   0.177566E-07   0.157711E-08
  2322   0.108058E+03  -0.100567E+02   0.224024E-06  -0.100567E+02   0.479111E+01   0.176751E-07   0.224024E-06   0.176751E-07   0.157587E-08
  2323   0.108112E+03  -0.100502E+02   0.228939E-06  -0.100502E+02   0.475230E+01   0.175906E-07   0.228939E-06   0.175906E-07   0.157462E-08
  2324   0.108165E+03  -0.100418E+02   0.234099E-06  -0.100418E+02   0.471346E+01   0.175031E-07   0.234099E-06   0.175031E-07   0.157338E-08
  2325   0.108217E+03  -0.100316E+02   0.239494E-06  -0.100316E+02   0.467461E+01   0.174124E-07   0.239494E-06   0.174124E-07   0.157214E-08
  2326   0.108268E+03  -0.100195E+02   0.245116E-06  -0.100195E+02   0.463577E+01   0.173183E-07   0.245116E-06   0.173183E-07   0.157091E-08
  2327   0.108318E+03  -0.100056E+02   0.250954E-06  -0.100056E+02   0.459693E+01   0.172208E-07   0.250954E-06   0.172208E-07   0.156967E-08
  2328   0.108366E+03  -0.999001E+01   0.256999E-06  -0.999001E+01   0.455813E+01   0.171196E-07   0.256999E-06   0.171196E-07   0.156843E-08
  2329   0.108414E+03  -0.997261E+01   0.263242E-06  -0.997261E+01   0.451936E+01   0.170147E-07   0.263242E-06   0.170147E-07   0.156720E-08
