#    L    TT             EE             BB             TE          
  1172   0.116223E+04   0.139780E+02   0.925527E-01  -0.115979E+02
  1173   0.115887E+04   0.140591E+02   0.925197E-01  -0.108770E+02
  1174   0.115546E+04   0.141440E+02   0.924857E-01  -0.101674E+02
  1175   0.115200E+04   0.142328E+02   0.924505E-01  -0.946950E+01
  1176   0.114849E+04   0.143254E+02   0.924143E-01  -0.878342E+01
  1177   0.114492E+04   0.144217E+02   0.923769E-01  -0.810944E+01
  1178   0.114130E+04   0.145217E+02   0.923385E-01  -0.744785E+01
  1179   0.113764E+04   0.146253E+02   0.922990E-01  -0.679889E+01
  1180   0.113392E+04   0.147325E+02   0.922583E-01  -0.616283E+01
  1181   0.113016E+04   0.148431E+02   0.922167E-01  -0.553989E+01
  1182   0.112635E+04   0.149572E+02   0.921739E-01  -0.493029E+01
  1183   0.112250E+04   0.150747E+02   0.921301E-01  -0.433428E+01
  1184   0.111861E+04   0.151954E+02   0.920853E-01  -0.375208E+01
  1185   0.111467E+04   0.153193E+02   0.920394E-01  -0.318391E+01
  1186   0.111069E+04   0.154465E+02   0.919925E-01  -0.263001E+01
  1187   0.110668E+04   0.155766E+02   0.919446E-01  -0.209060E+01
  1188   0.110262E+04   0.157098E+02   0.918957E-01  -0.156584E+01
  1189   0.109853E+04   0.158460E+02   0.918457E-01  -0.105590E+01
  1190   0.109440E+04   0.159850E+02   0.917948E-01  -0.560940E+00
  1191   0.109024E+04   0.161267E+02   0.917430E-01  -0.811227E-01
  1192   0.108604E+04   0.162712E+02   0.916901E-01   0.383385E+00
  1193   0.108182E+04   0.164183E+02   0.916363E-01   0.832433E+00
  1194   0.107757E+04   0.165680E+02   0.915816E-01   0.126585E+01
  1195   0.107329E+04   0.167201E+02   0.915259E-01   0.168352E+01
  1196   0.106898E+04   0.168746E+02   0.914694E-01   0.208531E+01
  1197   0.106464E+04   0.170315E+02   0.914119E-01   0.247112E+01
  1198   0.106029E+04   0.171905E+02   0.913535E-01   0.284084E+01
  1199   0.105591E+04   0.173518E+02   0.912943E-01   0.319426E+01
  1200   0.105151E+04   0.175151E+02   0.912342E-01   0.353140E+01
  1201   0.104709E+04   0.176804E+02   0.911732E-01   0.385201E+01
  1202   0.104266E+04   0.178476E+02   0.911114E-01   0.415618E+01
  1203   0.103821E+04   0.180165E+02   0.910488E-01   0.444372E+01
  1204   0.103374E+04   0.181873E+02   0.909853E-01   0.471465E+01
  1205   0.102926E+04   0.183597E+02   0.909211E-01   0.496884E+01
  1206   0.102477E+04   0.185337E+02   0.908561E-01   0.520633E+01
  1207   0.102026E+04   0.187090E+02   0.907904E-01   0.542704E+01
  1208   0.101575E+04   0.188859E+02   0.907238E-01   0.563086E+01
  1209   0.101124E+04   0.190640E+02   0.906566E-01   0.581789E+01
  1210   0.100671E+04   0.192434E+02   0.905886E-01   0.598798E+01
  1211   0.100218E+04   0.194239E+02   0.905199E-01   0.614130E+01
  1212   0.997654E+03   0.196054E+02   0.904506E-01   0.627780E+01
  1213   0.993121E+03   0.197880E+02   0.903806E-01   0.639741E+01
  1214   0.988589E+03   0.199715E+02   0.903099E-01   0.650014E+01
  1215   0.984066E+03   0.201557E+02   0.902385E-01   0.658609E+01
  1216   0.979537E+03   0.203406E+02   0.901666E-01   0.665518E+01
  1217   0.975017E+03   0.205262E+02   0.900941E-01   0.670750E+01
  1218   0.970505E+03   0.207123E+02   0.900209E-01   0.674306E+01
  1219   0.966000E+03   0.208988E+02   0.899472E-01   0.676179E+01
  1220   0.961496E+03   0.210857E+02   0.898729E-01   0.676392E+01
  1221   0.957015E+03   0.212728E+02   0.897981E-01   0.674922E+01
  1222   0.952533E+03   0.214601E+02   0.897228E-01   0.671792E+01
  1223   0.948073E+03   0.216475E+02   0.896470E-01   0.667011E+01
  1224   0.943620E+03   0.218349E+02   0.895707E-01   0.660577E+01
  1225   0.939188E+03   0.220222E+02   0.894940E-01   0.652521E+01
  1226   0.934770E+03   0.222093E+02   0.894168E-01   0.642841E+01
  1227   0.930372E+03   0.223962E+02   0.893391E-01   0.631546E+01
  1228   0.925996E+03   0.225828E+02   0.892611E-01   0.618664E+01
  1229   0.921646E+03   0.227690E+02   0.891826E-01   0.604194E+01
  1230   0.917318E+03   0.229547E+02   0.891038E-01   0.588152E+01
  1231   0.913008E+03   0.231399E+02   0.890247E-01   0.570542E+01
  1232   0.908726E+03   0.233244E+02   0.889452E-01   0.551394E+01
  1233   0.904479E+03   0.235081E+02   0.888654E-01   0.530700E+01
  1234   0.900250E+03   0.236910E+02   0.887853E-01   0.508488E+01
  1235   0.896055E+03   0.238730E+02   0.887049E-01   0.484755E+01
  1236   0.891886E+03   0.240541E+02   0.886243E-01   0.459524E+01
  1237   0.887750E+03   0.242339E+02   0.885434E-01   0.432807E+01
  1238   0.883648E+03   0.244127E+02   0.884623E-01   0.404625E+01
  1239   0.879578E+03   0.245902E+02   0.883810E-01   0.374991E+01
  1240   0.875540E+03   0.247663E+02   0.882995E-01   0.343924E+01
  1241   0.871543E+03   0.249411E+02   0.882179E-01   0.311446E+01
  1242   0.867585E+03   0.251144E+02   0.881361E-01   0.277576E+01
  1243   0.863659E+03   0.252861E+02   0.880542E-01   0.242327E+01
  1244   0.859771E+03   0.254563E+02   0.879723E-01   0.205711E+01
  1245   0.855923E+03   0.256246E+02   0.878902E-01   0.167761E+01
  1246   0.852121E+03   0.257912E+02   0.878080E-01   0.128492E+01
  1247   0.848357E+03   0.259559E+02   0.877258E-01   0.879231E+00
  1248   0.844639E+03   0.261187E+02   0.876436E-01   0.460745E+00
  1249   0.840958E+03   0.262793E+02   0.875614E-01   0.296525E-01
  1250   0.837331E+03   0.264379E+02   0.874792E-01  -0.413826E+00
  1251   0.833740E+03   0.265944E+02   0.873970E-01  -0.869439E+00
  1252   0.830195E+03   0.267486E+02   0.873149E-01  -0.133691E+01
  1253   0.826702E+03   0.269005E+02   0.872328E-01  -0.181596E+01
  1254   0.823253E+03   0.270501E+02   0.871508E-01  -0.230633E+01
  1255   0.819856E+03   0.271974E+02   0.870690E-01  -0.280773E+01
  1256   0.816510E+03   0.273421E+02   0.869872E-01  -0.331989E+01
  1257   0.813215E+03   0.274844E+02   0.869056E-01  -0.384256E+01
  1258   0.809972E+03   0.276242E+02   0.868241E-01  -0.437545E+01
  1259   0.806771E+03   0.277613E+02   0.867428E-01  -0.491830E+01
  1260   0.803637E+03   0.278958E+02   0.866617E-01  -0.547084E+01
  1261   0.800546E+03   0.280276E+02   0.865809E-01  -0.603282E+01
  1262   0.797512E+03   0.281565E+02   0.865002E-01  -0.660396E+01
  1263   0.794536E+03   0.282826E+02   0.864198E-01  -0.718400E+01
  1264   0.791611E+03   0.284059E+02   0.863396E-01  -0.777266E+01
  1265   0.788742E+03   0.285261E+02   0.862597E-01  -0.836966E+01
  1266   0.785924E+03   0.286434E+02   0.861801E-01  -0.897468E+01
  1267   0.783170E+03   0.287576E+02   0.861008E-01  -0.958744E+01
  1268   0.780473E+03   0.288688E+02   0.860218E-01  -0.102076E+02
  1269   0.777833E+03   0.289769E+02   0.859432E-01  -0.108349E+02
  1270   0.775249E+03   0.290819E+02   0.858649E-01  -0.114691E+02
  1271   0.772723E+03   0.291836E+02   0.857869E-01  -0.121097E+02
  1272   0.770260E+03   0.292820E+02   0.857094E-01  -0.127567E+02
  1273   0.767853E+03   0.293772E+02   0.856322E-01  -0.134094E+02
  1274   0.765502E+03   0.294690E+02   0.855554E-01  -0.140679E+02
  1275   0.763214E+03   0.295576E+02   0.854791E-01  -0.147316E+02
  1276   0.760986E+03   0.296427E+02   0.854031E-01  -0.154003E+02
  1277   0.758819E+03   0.297245E+02   0.853277E-01  -0.160738E+02
  1278   0.756712E+03   0.298028E+02   0.852526E-01  -0.167516E+02
  1279   0.754665E+03   0.298776E+02   0.851781E-01  -0.174335E+02
  1280   0.752680E+03   0.299490E+02   0.851040E-01  -0.181192E+02
  1281   0.750755E+03   0.300167E+02   0.850304E-01  -0.188084E+02
  1282   0.748891E+03   0.300808E+02   0.849573E-01  -0.195007E+02
  1283   0.747088E+03   0.301414E+02   0.848847E-01  -0.201959E+02
  1284   0.745345E+03   0.301982E+02   0.848127E-01  -0.208937E+02
  1285   0.743664E+03   0.302514E+02   0.847411E-01  -0.215937E+02
  1286   0.742044E+03   0.303009E+02   0.846701E-01  -0.222956E+02
  1287   0.740485E+03   0.303467E+02   0.845997E-01  -0.229992E+02
  1288   0.738986E+03   0.303887E+02   0.845298E-01  -0.237040E+02
  1289   0.737548E+03   0.304271E+02   0.844605E-01  -0.244098E+02
  1290   0.736172E+03   0.304617E+02   0.843918E-01  -0.251163E+02
  1291   0.734856E+03   0.304926E+02   0.843237E-01  -0.258231E+02
  1292   0.733601E+03   0.305198E+02   0.842561E-01  -0.265299E+02
  1293   0.732406E+03   0.305433E+02   0.841892E-01  -0.272364E+02
  1294   0.731272E+03   0.305630E+02   0.841229E-01  -0.279424E+02
  1295   0.730198E+03   0.305790E+02   0.840572E-01  -0.286475E+02
  1296   0.729183E+03   0.305912E+02   0.839921E-01  -0.293514E+02
  1297   0.728228E+03   0.305995E+02   0.839277E-01  -0.300538E+02
  1298   0.727332E+03   0.306042E+02   0.838639E-01  -0.307545E+02
  1299   0.726495E+03   0.306049E+02   0.838007E-01  -0.314531E+02
  1300   0.725716E+03   0.306020E+02   0.837382E-01  -0.321493E+02
  1301   0.724995E+03   0.305951E+02   0.836764E-01  -0.328429E+02
  1302   0.724331E+03   0.305846E+02   0.836152E-01  -0.335335E+02
  1303   0.723725E+03   0.305703E+02   0.835547E-01  -0.342210E+02
  1304   0.723174E+03   0.305522E+02   0.834948E-01  -0.349048E+02
  1305   0.722682E+03   0.305305E+02   0.834357E-01  -0.355850E+02
  1306   0.722244E+03   0.305050E+02   0.833772E-01  -0.362610E+02
  1307   0.721862E+03   0.304758E+02   0.833194E-01  -0.369326E+02
  1308   0.721534E+03   0.304430E+02   0.832623E-01  -0.375996E+02
  1309   0.721261E+03   0.304064E+02   0.832058E-01  -0.382617E+02
  1310   0.721040E+03   0.303662E+02   0.831501E-01  -0.389186E+02
  1311   0.720873E+03   0.303223E+02   0.830951E-01  -0.395700E+02
  1312   0.720759E+03   0.302748E+02   0.830408E-01  -0.402156E+02
  1313   0.720695E+03   0.302237E+02   0.829872E-01  -0.408551E+02
  1314   0.720683E+03   0.301689E+02   0.829342E-01  -0.414884E+02
  1315   0.720721E+03   0.301107E+02   0.828820E-01  -0.421151E+02
  1316   0.720808E+03   0.300488E+02   0.828305E-01  -0.427351E+02
  1317   0.720945E+03   0.299836E+02   0.827797E-01  -0.433480E+02
  1318   0.721129E+03   0.299149E+02   0.827296E-01  -0.439537E+02
  1319   0.721362E+03   0.298429E+02   0.826803E-01  -0.445518E+02
  1320   0.721640E+03   0.297675E+02   0.826316E-01  -0.451422E+02
  1321   0.721965E+03   0.296889E+02   0.825836E-01  -0.457246E+02
  1322   0.722336E+03   0.296069E+02   0.825364E-01  -0.462987E+02
  1323   0.722750E+03   0.295218E+02   0.824898E-01  -0.468645E+02
  1324   0.723208E+03   0.294335E+02   0.824439E-01  -0.474215E+02
  1325   0.723709E+03   0.293419E+02   0.823988E-01  -0.479697E+02
  1326   0.724251E+03   0.292472E+02   0.823543E-01  -0.485087E+02
  1327   0.724835E+03   0.291495E+02   0.823106E-01  -0.490384E+02
  1328   0.725458E+03   0.290486E+02   0.822675E-01  -0.495586E+02
  1329   0.726120E+03   0.289447E+02   0.822251E-01  -0.500690E+02
  1330   0.726821E+03   0.288378E+02   0.821834E-01  -0.505695E+02
  1331   0.727559E+03   0.287281E+02   0.821424E-01  -0.510599E+02
  1332   0.728333E+03   0.286154E+02   0.821020E-01  -0.515400E+02
  1333   0.729143E+03   0.284999E+02   0.820624E-01  -0.520096E+02
  1334   0.729986E+03   0.283816E+02   0.820234E-01  -0.524686E+02
  1335   0.730863E+03   0.282606E+02   0.819850E-01  -0.529166E+02
  1336   0.731773E+03   0.281369E+02   0.819473E-01  -0.533537E+02
  1337   0.732714E+03   0.280106E+02   0.819103E-01  -0.537796E+02
  1338   0.733686E+03   0.278817E+02   0.818739E-01  -0.541942E+02
  1339   0.734687E+03   0.277502E+02   0.818381E-01  -0.545973E+02
  1340   0.735716E+03   0.276164E+02   0.818030E-01  -0.549887E+02
  1341   0.736773E+03   0.274800E+02   0.817684E-01  -0.553685E+02
  1342   0.737856E+03   0.273413E+02   0.817345E-01  -0.557362E+02
  1343   0.738965E+03   0.272002E+02   0.817012E-01  -0.560919E+02
  1344   0.740096E+03   0.270569E+02   0.816685E-01  -0.564353E+02
  1345   0.741252E+03   0.269113E+02   0.816364E-01  -0.567665E+02
  1346   0.742429E+03   0.267636E+02   0.816048E-01  -0.570851E+02
  1347   0.743628E+03   0.266137E+02   0.815738E-01  -0.573911E+02
  1348   0.744845E+03   0.264617E+02   0.815434E-01  -0.576844E+02
  1349   0.746082E+03   0.263077E+02   0.815135E-01  -0.579648E+02
  1350   0.747336E+03   0.261518E+02   0.814842E-01  -0.582324E+02
  1351   0.748606E+03   0.259941E+02   0.814554E-01  -0.584870E+02
  1352   0.749893E+03   0.258345E+02   0.814271E-01  -0.587287E+02
  1353   0.751195E+03   0.256732E+02   0.813993E-01  -0.589573E+02
  1354   0.752506E+03   0.255103E+02   0.813721E-01  -0.591729E+02
  1355   0.753835E+03   0.253458E+02   0.813453E-01  -0.593754E+02
  1356   0.755175E+03   0.251799E+02   0.813189E-01  -0.595646E+02
  1357   0.756527E+03   0.250126E+02   0.812931E-01  -0.597407E+02
  1358   0.757890E+03   0.248437E+02   0.812677E-01  -0.599035E+02
  1359   0.759257E+03   0.246737E+02   0.812427E-01  -0.600530E+02
  1360   0.760630E+03   0.245024E+02   0.812181E-01  -0.601890E+02
  1361   0.762007E+03   0.243299E+02   0.811940E-01  -0.603117E+02
  1362   0.763397E+03   0.241562E+02   0.811703E-01  -0.604209E+02
  1363   0.764785E+03   0.239815E+02   0.811470E-01  -0.605167E+02
  1364   0.766178E+03   0.238058E+02   0.811240E-01  -0.605989E+02
  1365   0.767578E+03   0.236291E+02   0.811014E-01  -0.606678E+02
  1366   0.768968E+03   0.234517E+02   0.810792E-01  -0.607231E+02
  1367   0.770365E+03   0.232734E+02   0.810573E-01  -0.607650E+02
  1368   0.771761E+03   0.230944E+02   0.810357E-01  -0.607934E+02
  1369   0.773149E+03   0.229147E+02   0.810145E-01  -0.608083E+02
  1370   0.774544E+03   0.227346E+02   0.809935E-01  -0.608099E+02
  1371   0.775924E+03   0.225538E+02   0.809729E-01  -0.607980E+02
  1372   0.777304E+03   0.223727E+02   0.809525E-01  -0.607729E+02
  1373   0.778677E+03   0.221912E+02   0.809323E-01  -0.607344E+02
  1374   0.780042E+03   0.220094E+02   0.809125E-01  -0.606827E+02
  1375   0.781394E+03   0.218273E+02   0.808928E-01  -0.606178E+02
  1376   0.782740E+03   0.216452E+02   0.808734E-01  -0.605396E+02
  1377   0.784079E+03   0.214628E+02   0.808542E-01  -0.604484E+02
  1378   0.785404E+03   0.212805E+02   0.808352E-01  -0.603442E+02
  1379   0.786717E+03   0.210982E+02   0.808164E-01  -0.602269E+02
  1380   0.788009E+03   0.209161E+02   0.807977E-01  -0.600966E+02
  1381   0.789296E+03   0.207340E+02   0.807792E-01  -0.599534E+02
  1382   0.790563E+03   0.205522E+02   0.807608E-01  -0.597973E+02
  1383   0.791810E+03   0.203706E+02   0.807426E-01  -0.596283E+02
  1384   0.793037E+03   0.201893E+02   0.807245E-01  -0.594466E+02
  1385   0.794253E+03   0.200085E+02   0.807064E-01  -0.592523E+02
  1386   0.795450E+03   0.198281E+02   0.806885E-01  -0.590456E+02
  1387   0.796620E+03   0.196484E+02   0.806707E-01  -0.588265E+02
  1388   0.797772E+03   0.194692E+02   0.806528E-01  -0.585952E+02
  1389   0.798898E+03   0.192907E+02   0.806351E-01  -0.583520E+02
  1390   0.800005E+03   0.191130E+02   0.806174E-01  -0.580968E+02
  1391   0.801088E+03   0.189362E+02   0.805997E-01  -0.578299E+02
  1392   0.802145E+03   0.187602E+02   0.805820E-01  -0.575513E+02
  1393   0.803184E+03   0.185852E+02   0.805643E-01  -0.572611E+02
  1394   0.804191E+03   0.184111E+02   0.805465E-01  -0.569594E+02
  1395   0.805166E+03   0.182382E+02   0.805288E-01  -0.566465E+02
  1396   0.806117E+03   0.180663E+02   0.805109E-01  -0.563223E+02
  1397   0.807043E+03   0.178956E+02   0.804931E-01  -0.559871E+02
  1398   0.807931E+03   0.177261E+02   0.804751E-01  -0.556408E+02
  1399   0.808794E+03   0.175579E+02   0.804571E-01  -0.552838E+02
  1400   0.809620E+03   0.173910E+02   0.804389E-01  -0.549162E+02
  1401   0.810421E+03   0.172255E+02   0.804207E-01  -0.545382E+02
  1402   0.811185E+03   0.170615E+02   0.804023E-01  -0.541499E+02
  1403   0.811918E+03   0.168989E+02   0.803837E-01  -0.537516E+02
  1404   0.812621E+03   0.167379E+02   0.803650E-01  -0.533433E+02
  1405   0.813286E+03   0.165785E+02   0.803461E-01  -0.529254E+02
  1406   0.813913E+03   0.164208E+02   0.803271E-01  -0.524978E+02
  1407   0.814504E+03   0.162647E+02   0.803078E-01  -0.520609E+02
  1408   0.815065E+03   0.161105E+02   0.802884E-01  -0.516148E+02
  1409   0.815581E+03   0.159580E+02   0.802687E-01  -0.511596E+02
  1410   0.816069E+03   0.158073E+02   0.802487E-01  -0.506956E+02
  1411   0.816512E+03   0.156585E+02   0.802286E-01  -0.502229E+02
  1412   0.816918E+03   0.155117E+02   0.802081E-01  -0.497418E+02
  1413   0.817282E+03   0.153669E+02   0.801874E-01  -0.492524E+02
  1414   0.817609E+03   0.152241E+02   0.801664E-01  -0.487550E+02
  1415   0.817892E+03   0.150833E+02   0.801451E-01  -0.482499E+02
  1416   0.818140E+03   0.149447E+02   0.801235E-01  -0.477372E+02
  1417   0.818344E+03   0.148083E+02   0.801015E-01  -0.472172E+02
  1418   0.818513E+03   0.146741E+02   0.800793E-01  -0.466902E+02
  1419   0.818640E+03   0.145421E+02   0.800566E-01  -0.461562E+02
  1420   0.818723E+03   0.144125E+02   0.800336E-01  -0.456157E+02
  1421   0.818764E+03   0.142851E+02   0.800103E-01  -0.450688E+02
  1422   0.818763E+03   0.141602E+02   0.799865E-01  -0.445156E+02
  1423   0.818726E+03   0.140375E+02   0.799624E-01  -0.439564E+02
  1424   0.818640E+03   0.139174E+02   0.799378E-01  -0.433913E+02
  1425   0.818512E+03   0.137997E+02   0.799128E-01  -0.428208E+02
  1426   0.818341E+03   0.136846E+02   0.798874E-01  -0.422449E+02
  1427   0.818122E+03   0.135719E+02   0.798616E-01  -0.416638E+02
  1428   0.817860E+03   0.134617E+02   0.798353E-01  -0.410778E+02
  1429   0.817557E+03   0.133542E+02   0.798086E-01  -0.404872E+02
  1430   0.817212E+03   0.132492E+02   0.797813E-01  -0.398921E+02
  1431   0.816818E+03   0.131469E+02   0.797536E-01  -0.392929E+02
  1432   0.816383E+03   0.130473E+02   0.797254E-01  -0.386897E+02
  1433   0.815898E+03   0.129504E+02   0.796968E-01  -0.380827E+02
  1434   0.815373E+03   0.128561E+02   0.796676E-01  -0.374722E+02
  1435   0.814799E+03   0.127646E+02   0.796378E-01  -0.368584E+02
  1436   0.814183E+03   0.126759E+02   0.796076E-01  -0.362416E+02
  1437   0.813519E+03   0.125898E+02   0.795768E-01  -0.356221E+02
  1438   0.812806E+03   0.125066E+02   0.795455E-01  -0.349999E+02
  1439   0.812053E+03   0.124262E+02   0.795137E-01  -0.343754E+02
  1440   0.811258E+03   0.123486E+02   0.794813E-01  -0.337488E+02
  1441   0.810415E+03   0.122739E+02   0.794483E-01  -0.331204E+02
  1442   0.809523E+03   0.122019E+02   0.794148E-01  -0.324902E+02
  1443   0.808583E+03   0.121328E+02   0.793806E-01  -0.318586E+02
  1444   0.807602E+03   0.120666E+02   0.793459E-01  -0.312260E+02
  1445   0.806573E+03   0.120032E+02   0.793107E-01  -0.305922E+02
  1446   0.805495E+03   0.119428E+02   0.792748E-01  -0.299577E+02
  1447   0.804377E+03   0.118852E+02   0.792383E-01  -0.293228E+02
  1448   0.803210E+03   0.118305E+02   0.792012E-01  -0.286875E+02
  1449   0.801995E+03   0.117787E+02   0.791635E-01  -0.280523E+02
  1450   0.800739E+03   0.117298E+02   0.791252E-01  -0.274173E+02
  1451   0.799442E+03   0.116838E+02   0.790863E-01  -0.267828E+02
  1452   0.798097E+03   0.116407E+02   0.790468E-01  -0.261490E+02
  1453   0.796703E+03   0.116005E+02   0.790066E-01  -0.255161E+02
  1454   0.795268E+03   0.115633E+02   0.789658E-01  -0.248845E+02
  1455   0.793793E+03   0.115289E+02   0.789244E-01  -0.242543E+02
  1456   0.792276E+03   0.114974E+02   0.788824E-01  -0.236256E+02
  1457   0.790718E+03   0.114688E+02   0.788397E-01  -0.229987E+02
  1458   0.789112E+03   0.114431E+02   0.787963E-01  -0.223739E+02
  1459   0.787464E+03   0.114202E+02   0.787524E-01  -0.217513E+02
  1460   0.785776E+03   0.114003E+02   0.787077E-01  -0.211312E+02
  1461   0.784046E+03   0.113831E+02   0.786625E-01  -0.205137E+02
  1462   0.782274E+03   0.113688E+02   0.786166E-01  -0.198991E+02
  1463   0.780462E+03   0.113573E+02   0.785700E-01  -0.192876E+02
  1464   0.778608E+03   0.113486E+02   0.785228E-01  -0.186794E+02
  1465   0.776712E+03   0.113428E+02   0.784749E-01  -0.180745E+02
  1466   0.774782E+03   0.113397E+02   0.784264E-01  -0.174735E+02
  1467   0.772810E+03   0.113394E+02   0.783773E-01  -0.168764E+02
  1468   0.770804E+03   0.113419E+02   0.783275E-01  -0.162833E+02
  1469   0.768757E+03   0.113470E+02   0.782770E-01  -0.156946E+02
  1470   0.766667E+03   0.113549E+02   0.782259E-01  -0.151104E+02
  1471   0.764550E+03   0.113654E+02   0.781742E-01  -0.145308E+02
  1472   0.762391E+03   0.113787E+02   0.781218E-01  -0.139561E+02
  1473   0.760189E+03   0.113945E+02   0.780687E-01  -0.133865E+02
  1474   0.757961E+03   0.114131E+02   0.780150E-01  -0.128221E+02
  1475   0.755689E+03   0.114342E+02   0.779607E-01  -0.122632E+02
  1476   0.753390E+03   0.114579E+02   0.779057E-01  -0.117099E+02
  1477   0.751056E+03   0.114841E+02   0.778501E-01  -0.111624E+02
  1478   0.748686E+03   0.115128E+02   0.777938E-01  -0.106208E+02
  1479   0.746288E+03   0.115441E+02   0.777370E-01  -0.100854E+02
  1480   0.743855E+03   0.115777E+02   0.776794E-01  -0.955621E+01
  1481   0.741393E+03   0.116139E+02   0.776213E-01  -0.903353E+01
  1482   0.738896E+03   0.116524E+02   0.775625E-01  -0.851748E+01
  1483   0.736369E+03   0.116933E+02   0.775031E-01  -0.800820E+01
  1484   0.733822E+03   0.117365E+02   0.774431E-01  -0.750584E+01
  1485   0.731238E+03   0.117821E+02   0.773824E-01  -0.701056E+01
  1486   0.728633E+03   0.118298E+02   0.773211E-01  -0.652248E+01
  1487   0.725991E+03   0.118799E+02   0.772593E-01  -0.604179E+01
  1488   0.723327E+03   0.119321E+02   0.771968E-01  -0.556861E+01
  1489   0.720641E+03   0.119865E+02   0.771337E-01  -0.510308E+01
  1490   0.717922E+03   0.120430E+02   0.770700E-01  -0.464534E+01
  1491   0.715180E+03   0.121016E+02   0.770058E-01  -0.419550E+01
  1492   0.712415E+03   0.121622E+02   0.769409E-01  -0.375370E+01
  1493   0.709626E+03   0.122249E+02   0.768755E-01  -0.332007E+01
  1494   0.706813E+03   0.122894E+02   0.768095E-01  -0.289474E+01
  1495   0.703979E+03   0.123559E+02   0.767429E-01  -0.247784E+01
  1496   0.701122E+03   0.124243E+02   0.766758E-01  -0.206947E+01
  1497   0.698246E+03   0.124945E+02   0.766081E-01  -0.166972E+01
  1498   0.695348E+03   0.125666E+02   0.765398E-01  -0.127869E+01
  1499   0.692432E+03   0.126403E+02   0.764710E-01  -0.896481E+00
  1500   0.689497E+03   0.127158E+02   0.764017E-01  -0.523185E+00
  1501   0.686543E+03   0.127929E+02   0.763318E-01  -0.158908E+00
  1502   0.683574E+03   0.128716E+02   0.762614E-01   0.196268E+00
  1503   0.680588E+03   0.129520E+02   0.761905E-01   0.542247E+00
  1504   0.677586E+03   0.130338E+02   0.761191E-01   0.878975E+00
  1505   0.674570E+03   0.131171E+02   0.760471E-01   0.120637E+01
  1506   0.671539E+03   0.132018E+02   0.759747E-01   0.152435E+01
  1507   0.668494E+03   0.132879E+02   0.759018E-01   0.183284E+01
  1508   0.665436E+03   0.133754E+02   0.758284E-01   0.213174E+01
  1509   0.662366E+03   0.134641E+02   0.757546E-01   0.242110E+01
  1510   0.659285E+03   0.135540E+02   0.756802E-01   0.270069E+01
  1511   0.656193E+03   0.136451E+02   0.756055E-01   0.297063E+01
  1512   0.653092E+03   0.137375E+02   0.755302E-01   0.323085E+01
  1513   0.649982E+03   0.138308E+02   0.754546E-01   0.348139E+01
  1514   0.646865E+03   0.139252E+02   0.753785E-01   0.372209E+01
  1515   0.643742E+03   0.140206E+02   0.753020E-01   0.395307E+01
  1516   0.640612E+03   0.141170E+02   0.752251E-01   0.417418E+01
  1517   0.637478E+03   0.142142E+02   0.751478E-01   0.438544E+01
  1518   0.634340E+03   0.143123E+02   0.750702E-01   0.458687E+01
  1519   0.631199E+03   0.144112E+02   0.749921E-01   0.477848E+01
  1520   0.628055E+03   0.145108E+02   0.749137E-01   0.496013E+01
  1521   0.624909E+03   0.146111E+02   0.748349E-01   0.513190E+01
  1522   0.621762E+03   0.147121E+02   0.747558E-01   0.529381E+01
  1523   0.618613E+03   0.148137E+02   0.746763E-01   0.544572E+01
  1524   0.615465E+03   0.149158E+02   0.745966E-01   0.558771E+01
  1525   0.612318E+03   0.150183E+02   0.745165E-01   0.571979E+01
  1526   0.609174E+03   0.151213E+02   0.744361E-01   0.584195E+01
  1527   0.606031E+03   0.152248E+02   0.743554E-01   0.595429E+01
  1528   0.602891E+03   0.153285E+02   0.742744E-01   0.605672E+01
  1529   0.599757E+03   0.154325E+02   0.741932E-01   0.614941E+01
  1530   0.596626E+03   0.155368E+02   0.741117E-01   0.623220E+01
  1531   0.593501E+03   0.156412E+02   0.740300E-01   0.630517E+01
  1532   0.590381E+03   0.157459E+02   0.739480E-01   0.636839E+01
  1533   0.587269E+03   0.158505E+02   0.738658E-01   0.642186E+01
  1534   0.584165E+03   0.159552E+02   0.737834E-01   0.646564E+01
  1535   0.581067E+03   0.160599E+02   0.737008E-01   0.649975E+01
  1536   0.577979E+03   0.161644E+02   0.736180E-01   0.652417E+01
  1537   0.574900E+03   0.162688E+02   0.735350E-01   0.653897E+01
  1538   0.571831E+03   0.163731E+02   0.734518E-01   0.654421E+01
  1539   0.568772E+03   0.164771E+02   0.733685E-01   0.653997E+01
  1540   0.565725E+03   0.165809E+02   0.732850E-01   0.652638E+01
  1541   0.562690E+03   0.166844E+02   0.732015E-01   0.650335E+01
  1542   0.559669E+03   0.167875E+02   0.731177E-01   0.647111E+01
  1543   0.556660E+03   0.168901E+02   0.730339E-01   0.642963E+01
  1544   0.553667E+03   0.169923E+02   0.729500E-01   0.637905E+01
  1545   0.550687E+03   0.170940E+02   0.728660E-01   0.631944E+01
  1546   0.547724E+03   0.171951E+02   0.727819E-01   0.625085E+01
  1547   0.544777E+03   0.172956E+02   0.726977E-01   0.617333E+01
  1548   0.541846E+03   0.173955E+02   0.726135E-01   0.608703E+01
  1549   0.538932E+03   0.174946E+02   0.725292E-01   0.599199E+01
  1550   0.536036E+03   0.175930E+02   0.724449E-01   0.588827E+01
  1551   0.533159E+03   0.176906E+02   0.723605E-01   0.577600E+01
