#    L    TT             EE             BB             TE          
  1173   0.116702E+04   0.134129E+02   0.833415E-01  -0.415344E+02
  1174   0.116631E+04   0.133282E+02   0.833436E-01  -0.406840E+02
  1175   0.116552E+04   0.132477E+02   0.833449E-01  -0.398325E+02
  1176   0.116467E+04   0.131716E+02   0.833454E-01  -0.389803E+02
  1177   0.116375E+04   0.130997E+02   0.833451E-01  -0.381277E+02
  1178   0.116276E+04   0.130322E+02   0.833440E-01  -0.372751E+02
  1179   0.116171E+04   0.129690E+02   0.833421E-01  -0.364229E+02
  1180   0.116058E+04   0.129101E+02   0.833394E-01  -0.355713E+02
  1181   0.115938E+04   0.128555E+02   0.833359E-01  -0.347208E+02
  1182   0.115811E+04   0.128053E+02   0.833315E-01  -0.338715E+02
  1183   0.115678E+04   0.127594E+02   0.833264E-01  -0.330240E+02
  1184   0.115537E+04   0.127179E+02   0.833203E-01  -0.321785E+02
  1185   0.115390E+04   0.126806E+02   0.833135E-01  -0.313352E+02
  1186   0.115235E+04   0.126478E+02   0.833058E-01  -0.304946E+02
  1187   0.115074E+04   0.126193E+02   0.832972E-01  -0.296570E+02
  1188   0.114906E+04   0.125951E+02   0.832878E-01  -0.288225E+02
  1189   0.114731E+04   0.125752E+02   0.832775E-01  -0.279915E+02
  1190   0.114548E+04   0.125598E+02   0.832664E-01  -0.271642E+02
  1191   0.114360E+04   0.125485E+02   0.832543E-01  -0.263408E+02
  1192   0.114164E+04   0.125417E+02   0.832414E-01  -0.255216E+02
  1193   0.113962E+04   0.125392E+02   0.832276E-01  -0.247069E+02
  1194   0.113753E+04   0.125409E+02   0.832130E-01  -0.238969E+02
  1195   0.113538E+04   0.125469E+02   0.831974E-01  -0.230917E+02
  1196   0.113315E+04   0.125573E+02   0.831810E-01  -0.222917E+02
  1197   0.113086E+04   0.125719E+02   0.831636E-01  -0.214969E+02
  1198   0.112851E+04   0.125907E+02   0.831454E-01  -0.207076E+02
  1199   0.112609E+04   0.126139E+02   0.831263E-01  -0.199241E+02
  1200   0.112361E+04   0.126412E+02   0.831062E-01  -0.191464E+02
  1201   0.112105E+04   0.126728E+02   0.830853E-01  -0.183749E+02
  1202   0.111844E+04   0.127085E+02   0.830635E-01  -0.176098E+02
  1203   0.111576E+04   0.127483E+02   0.830407E-01  -0.168515E+02
  1204   0.111302E+04   0.127922E+02   0.830171E-01  -0.161003E+02
  1205   0.111022E+04   0.128401E+02   0.829926E-01  -0.153566E+02
  1206   0.110736E+04   0.128919E+02   0.829671E-01  -0.146207E+02
  1207   0.110445E+04   0.129475E+02   0.829408E-01  -0.138930E+02
  1208   0.110148E+04   0.130070E+02   0.829136E-01  -0.131738E+02
  1209   0.109846E+04   0.130701E+02   0.828855E-01  -0.124634E+02
  1210   0.109538E+04   0.131369E+02   0.828564E-01  -0.117621E+02
  1211   0.109225E+04   0.132074E+02   0.828265E-01  -0.110701E+02
  1212   0.108907E+04   0.132814E+02   0.827957E-01  -0.103878E+02
  1213   0.108584E+04   0.133589E+02   0.827640E-01  -0.971541E+01
  1214   0.108257E+04   0.134399E+02   0.827314E-01  -0.905328E+01
  1215   0.107925E+04   0.135241E+02   0.826980E-01  -0.840160E+01
  1216   0.107589E+04   0.136117E+02   0.826637E-01  -0.776071E+01
  1217   0.107248E+04   0.137025E+02   0.826284E-01  -0.713081E+01
  1218   0.106903E+04   0.137965E+02   0.825924E-01  -0.651217E+01
  1219   0.106554E+04   0.138936E+02   0.825554E-01  -0.590515E+01
  1220   0.106200E+04   0.139937E+02   0.825176E-01  -0.530980E+01
  1221   0.105844E+04   0.140968E+02   0.824790E-01  -0.472660E+01
  1222   0.105483E+04   0.142028E+02   0.824395E-01  -0.415563E+01
  1223   0.105119E+04   0.143116E+02   0.823992E-01  -0.359707E+01
  1224   0.104751E+04   0.144232E+02   0.823580E-01  -0.305121E+01
  1225   0.104380E+04   0.145376E+02   0.823160E-01  -0.251803E+01
  1226   0.104005E+04   0.146546E+02   0.822732E-01  -0.199781E+01
  1227   0.103628E+04   0.147742E+02   0.822296E-01  -0.149075E+01
  1228   0.103248E+04   0.148964E+02   0.821852E-01  -0.996839E+00
  1229   0.102865E+04   0.150211E+02   0.821399E-01  -0.516353E+00
  1230   0.102480E+04   0.151483E+02   0.820939E-01  -0.494284E-01
  1231   0.102091E+04   0.152778E+02   0.820471E-01   0.403727E+00
  1232   0.101700E+04   0.154098E+02   0.819996E-01   0.843125E+00
  1233   0.101307E+04   0.155439E+02   0.819513E-01   0.126841E+01
  1234   0.100911E+04   0.156803E+02   0.819022E-01   0.167959E+01
  1235   0.100514E+04   0.158189E+02   0.818524E-01   0.207638E+01
  1236   0.100114E+04   0.159595E+02   0.818018E-01   0.245872E+01
  1237   0.997116E+03   0.161021E+02   0.817506E-01   0.282647E+01
  1238   0.993078E+03   0.162468E+02   0.816986E-01   0.317956E+01
  1239   0.989020E+03   0.163934E+02   0.816459E-01   0.351785E+01
  1240   0.984942E+03   0.165418E+02   0.815925E-01   0.384128E+01
  1241   0.980852E+03   0.166921E+02   0.815385E-01   0.414977E+01
  1242   0.976749E+03   0.168442E+02   0.814838E-01   0.444326E+01
  1243   0.972624E+03   0.169980E+02   0.814284E-01   0.472160E+01
  1244   0.968485E+03   0.171535E+02   0.813724E-01   0.498464E+01
  1245   0.964332E+03   0.173106E+02   0.813157E-01   0.523246E+01
  1246   0.960171E+03   0.174693E+02   0.812584E-01   0.546492E+01
  1247   0.955995E+03   0.176295E+02   0.812005E-01   0.568195E+01
  1248   0.951810E+03   0.177912E+02   0.811420E-01   0.588349E+01
  1249   0.947609E+03   0.179543E+02   0.810829E-01   0.606945E+01
  1250   0.943405E+03   0.181188E+02   0.810233E-01   0.623980E+01
  1251   0.939185E+03   0.182847E+02   0.809630E-01   0.639452E+01
  1252   0.934955E+03   0.184518E+02   0.809023E-01   0.653370E+01
  1253   0.930724E+03   0.186200E+02   0.808410E-01   0.665743E+01
  1254   0.926485E+03   0.187894E+02   0.807791E-01   0.676580E+01
  1255   0.922247E+03   0.189597E+02   0.807168E-01   0.685891E+01
  1256   0.918010E+03   0.191308E+02   0.806539E-01   0.693684E+01
  1257   0.913775E+03   0.193027E+02   0.805906E-01   0.699967E+01
  1258   0.909542E+03   0.194753E+02   0.805268E-01   0.704750E+01
  1259   0.905305E+03   0.196484E+02   0.804625E-01   0.708041E+01
  1260   0.901087E+03   0.198221E+02   0.803978E-01   0.709849E+01
  1261   0.896866E+03   0.199961E+02   0.803326E-01   0.710182E+01
  1262   0.892659E+03   0.201702E+02   0.802670E-01   0.709048E+01
  1263   0.888465E+03   0.203446E+02   0.802010E-01   0.706455E+01
  1264   0.884277E+03   0.205191E+02   0.801346E-01   0.702413E+01
  1265   0.880105E+03   0.206935E+02   0.800679E-01   0.696932E+01
  1266   0.875941E+03   0.208678E+02   0.800007E-01   0.690025E+01
  1267   0.871802E+03   0.210419E+02   0.799332E-01   0.681702E+01
  1268   0.867679E+03   0.212157E+02   0.798654E-01   0.671977E+01
  1269   0.863575E+03   0.213891E+02   0.797972E-01   0.660862E+01
  1270   0.859489E+03   0.215622E+02   0.797287E-01   0.648364E+01
  1271   0.855423E+03   0.217346E+02   0.796600E-01   0.634503E+01
  1272   0.851385E+03   0.219065E+02   0.795909E-01   0.619278E+01
  1273   0.847367E+03   0.220776E+02   0.795215E-01   0.602718E+01
  1274   0.843370E+03   0.222480E+02   0.794519E-01   0.584820E+01
  1275   0.839403E+03   0.224176E+02   0.793821E-01   0.565606E+01
  1276   0.835463E+03   0.225862E+02   0.793120E-01   0.545081E+01
  1277   0.831552E+03   0.227540E+02   0.792417E-01   0.523259E+01
  1278   0.827670E+03   0.229206E+02   0.791712E-01   0.500160E+01
  1279   0.823817E+03   0.230860E+02   0.791005E-01   0.475782E+01
  1280   0.819996E+03   0.232504E+02   0.790297E-01   0.450145E+01
  1281   0.816208E+03   0.234134E+02   0.789586E-01   0.423255E+01
  1282   0.812452E+03   0.235750E+02   0.788875E-01   0.395132E+01
  1283   0.808730E+03   0.237353E+02   0.788162E-01   0.365781E+01
  1284   0.805042E+03   0.238940E+02   0.787447E-01   0.335221E+01
  1285   0.801390E+03   0.240512E+02   0.786732E-01   0.303459E+01
  1286   0.797774E+03   0.242068E+02   0.786016E-01   0.270505E+01
  1287   0.794195E+03   0.243608E+02   0.785299E-01   0.236373E+01
  1288   0.790654E+03   0.245130E+02   0.784581E-01   0.201081E+01
  1289   0.787151E+03   0.246634E+02   0.783863E-01   0.164643E+01
  1290   0.783689E+03   0.248122E+02   0.783145E-01   0.127061E+01
  1291   0.780266E+03   0.249590E+02   0.782426E-01   0.883568E+00
  1292   0.776884E+03   0.251041E+02   0.781708E-01   0.485332E+00
  1293   0.773544E+03   0.252473E+02   0.780989E-01   0.761708E-01
  1294   0.770246E+03   0.253885E+02   0.780271E-01  -0.344021E+00
  1295   0.766989E+03   0.255277E+02   0.779553E-01  -0.774981E+00
  1296   0.763776E+03   0.256649E+02   0.778836E-01  -0.121667E+01
  1297   0.760606E+03   0.257999E+02   0.778119E-01  -0.166897E+01
  1298   0.757481E+03   0.259329E+02   0.777403E-01  -0.213177E+01
  1299   0.754399E+03   0.260637E+02   0.776688E-01  -0.260503E+01
  1300   0.751362E+03   0.261923E+02   0.775974E-01  -0.308857E+01
  1301   0.748371E+03   0.263185E+02   0.775261E-01  -0.358238E+01
  1302   0.745425E+03   0.264426E+02   0.774550E-01  -0.408595E+01
  1303   0.742525E+03   0.265644E+02   0.773840E-01  -0.459914E+01
  1304   0.739671E+03   0.266836E+02   0.773131E-01  -0.512138E+01
  1305   0.736866E+03   0.268006E+02   0.772424E-01  -0.565245E+01
  1306   0.734108E+03   0.269150E+02   0.771720E-01  -0.619188E+01
  1307   0.731398E+03   0.270269E+02   0.771017E-01  -0.673934E+01
  1308   0.728737E+03   0.271362E+02   0.770316E-01  -0.729453E+01
  1309   0.726125E+03   0.272428E+02   0.769618E-01  -0.785707E+01
  1310   0.723562E+03   0.273468E+02   0.768921E-01  -0.842647E+01
  1311   0.721049E+03   0.274480E+02   0.768228E-01  -0.900259E+01
  1312   0.718587E+03   0.275464E+02   0.767537E-01  -0.958496E+01
  1313   0.716175E+03   0.276419E+02   0.766848E-01  -0.101732E+02
  1314   0.713813E+03   0.277345E+02   0.766163E-01  -0.107671E+02
  1315   0.711502E+03   0.278243E+02   0.765480E-01  -0.113662E+02
  1316   0.709243E+03   0.279111E+02   0.764800E-01  -0.119704E+02
  1317   0.707035E+03   0.279950E+02   0.764124E-01  -0.125792E+02
  1318   0.704879E+03   0.280758E+02   0.763451E-01  -0.131923E+02
  1319   0.702776E+03   0.281538E+02   0.762781E-01  -0.138094E+02
  1320   0.700724E+03   0.282287E+02   0.762115E-01  -0.144303E+02
  1321   0.698725E+03   0.283005E+02   0.761452E-01  -0.150546E+02
  1322   0.696780E+03   0.283693E+02   0.760793E-01  -0.156820E+02
  1323   0.694887E+03   0.284350E+02   0.760137E-01  -0.163123E+02
  1324   0.693046E+03   0.284977E+02   0.759486E-01  -0.169452E+02
  1325   0.691259E+03   0.285570E+02   0.758838E-01  -0.175802E+02
  1326   0.689525E+03   0.286132E+02   0.758194E-01  -0.182173E+02
  1327   0.687844E+03   0.286662E+02   0.757555E-01  -0.188561E+02
  1328   0.686217E+03   0.287159E+02   0.756919E-01  -0.194963E+02
  1329   0.684642E+03   0.287623E+02   0.756288E-01  -0.201377E+02
  1330   0.683122E+03   0.288055E+02   0.755661E-01  -0.207801E+02
  1331   0.681654E+03   0.288454E+02   0.755039E-01  -0.214232E+02
  1332   0.680240E+03   0.288819E+02   0.754421E-01  -0.220667E+02
  1333   0.678879E+03   0.289151E+02   0.753808E-01  -0.227105E+02
  1334   0.677572E+03   0.289450E+02   0.753199E-01  -0.233542E+02
  1335   0.676317E+03   0.289715E+02   0.752594E-01  -0.239976E+02
  1336   0.675117E+03   0.289946E+02   0.751995E-01  -0.246406E+02
  1337   0.673970E+03   0.290143E+02   0.751400E-01  -0.252830E+02
  1338   0.672876E+03   0.290308E+02   0.750810E-01  -0.259245E+02
  1339   0.671836E+03   0.290437E+02   0.750225E-01  -0.265649E+02
  1340   0.670848E+03   0.290533E+02   0.749645E-01  -0.272040E+02
  1341   0.669914E+03   0.290593E+02   0.749070E-01  -0.278417E+02
  1342   0.669033E+03   0.290620E+02   0.748500E-01  -0.284776E+02
  1343   0.668205E+03   0.290612E+02   0.747935E-01  -0.291118E+02
  1344   0.667429E+03   0.290570E+02   0.747375E-01  -0.297439E+02
  1345   0.666706E+03   0.290493E+02   0.746820E-01  -0.303738E+02
  1346   0.666036E+03   0.290380E+02   0.746271E-01  -0.310013E+02
  1347   0.665419E+03   0.290233E+02   0.745726E-01  -0.316263E+02
  1348   0.664853E+03   0.290050E+02   0.745187E-01  -0.322485E+02
  1349   0.664340E+03   0.289832E+02   0.744653E-01  -0.328678E+02
  1350   0.663879E+03   0.289580E+02   0.744124E-01  -0.334842E+02
  1351   0.663470E+03   0.289292E+02   0.743601E-01  -0.340976E+02
  1352   0.663112E+03   0.288971E+02   0.743083E-01  -0.347076E+02
  1353   0.662806E+03   0.288614E+02   0.742571E-01  -0.353140E+02
  1354   0.662545E+03   0.288226E+02   0.742063E-01  -0.359166E+02
  1355   0.662338E+03   0.287803E+02   0.741562E-01  -0.365149E+02
  1356   0.662178E+03   0.287349E+02   0.741065E-01  -0.371088E+02
  1357   0.662066E+03   0.286863E+02   0.740574E-01  -0.376979E+02
  1358   0.662003E+03   0.286344E+02   0.740089E-01  -0.382819E+02
  1359   0.661981E+03   0.285794E+02   0.739609E-01  -0.388607E+02
  1360   0.662001E+03   0.285213E+02   0.739135E-01  -0.394338E+02
  1361   0.662063E+03   0.284601E+02   0.738665E-01  -0.400009E+02
  1362   0.662175E+03   0.283958E+02   0.738202E-01  -0.405620E+02
  1363   0.662322E+03   0.283286E+02   0.737744E-01  -0.411165E+02
  1364   0.662513E+03   0.282584E+02   0.737291E-01  -0.416644E+02
  1365   0.662748E+03   0.281853E+02   0.736844E-01  -0.422054E+02
  1366   0.663012E+03   0.281093E+02   0.736403E-01  -0.427393E+02
  1367   0.663320E+03   0.280304E+02   0.735966E-01  -0.432659E+02
  1368   0.663667E+03   0.279488E+02   0.735536E-01  -0.437848E+02
  1369   0.664044E+03   0.278644E+02   0.735110E-01  -0.442959E+02
  1370   0.664467E+03   0.277773E+02   0.734691E-01  -0.447991E+02
  1371   0.664914E+03   0.276875E+02   0.734276E-01  -0.452941E+02
  1372   0.665401E+03   0.275952E+02   0.733867E-01  -0.457807E+02
  1373   0.665920E+03   0.275002E+02   0.733464E-01  -0.462588E+02
  1374   0.666471E+03   0.274027E+02   0.733065E-01  -0.467281E+02
  1375   0.667049E+03   0.273027E+02   0.732673E-01  -0.471885E+02
  1376   0.667661E+03   0.272003E+02   0.732285E-01  -0.476398E+02
  1377   0.668307E+03   0.270953E+02   0.731903E-01  -0.480819E+02
  1378   0.668980E+03   0.269881E+02   0.731526E-01  -0.485145E+02
  1379   0.669681E+03   0.268784E+02   0.731154E-01  -0.489375E+02
  1380   0.670402E+03   0.267665E+02   0.730787E-01  -0.493506E+02
  1381   0.671160E+03   0.266522E+02   0.730426E-01  -0.497538E+02
  1382   0.671939E+03   0.265357E+02   0.730070E-01  -0.501468E+02
  1383   0.672741E+03   0.264169E+02   0.729718E-01  -0.505294E+02
  1384   0.673565E+03   0.262959E+02   0.729372E-01  -0.509016E+02
  1385   0.674420E+03   0.261728E+02   0.729031E-01  -0.512632E+02
  1386   0.675298E+03   0.260476E+02   0.728695E-01  -0.516144E+02
  1387   0.676193E+03   0.259203E+02   0.728363E-01  -0.519547E+02
  1388   0.677112E+03   0.257910E+02   0.728037E-01  -0.522844E+02
  1389   0.678049E+03   0.256596E+02   0.727715E-01  -0.526032E+02
  1390   0.679012E+03   0.255264E+02   0.727398E-01  -0.529110E+02
  1391   0.679993E+03   0.253911E+02   0.727085E-01  -0.532079E+02
  1392   0.680993E+03   0.252541E+02   0.726777E-01  -0.534936E+02
  1393   0.682020E+03   0.251151E+02   0.726474E-01  -0.537680E+02
  1394   0.683059E+03   0.249743E+02   0.726175E-01  -0.540311E+02
  1395   0.684112E+03   0.248317E+02   0.725880E-01  -0.542829E+02
  1396   0.685186E+03   0.246872E+02   0.725589E-01  -0.545230E+02
  1397   0.686281E+03   0.245410E+02   0.725303E-01  -0.547515E+02
  1398   0.687383E+03   0.243930E+02   0.725021E-01  -0.549682E+02
  1399   0.688508E+03   0.242433E+02   0.724743E-01  -0.551732E+02
  1400   0.689641E+03   0.240919E+02   0.724469E-01  -0.553665E+02
  1401   0.690797E+03   0.239388E+02   0.724199E-01  -0.555480E+02
  1402   0.691962E+03   0.237841E+02   0.723932E-01  -0.557175E+02
  1403   0.693141E+03   0.236279E+02   0.723670E-01  -0.558754E+02
  1404   0.694335E+03   0.234702E+02   0.723411E-01  -0.560214E+02
  1405   0.695536E+03   0.233112E+02   0.723155E-01  -0.561555E+02
  1406   0.696743E+03   0.231511E+02   0.722903E-01  -0.562778E+02
  1407   0.697955E+03   0.229896E+02   0.722654E-01  -0.563884E+02
  1408   0.699180E+03   0.228272E+02   0.722408E-01  -0.564871E+02
  1409   0.700403E+03   0.226636E+02   0.722166E-01  -0.565740E+02
  1410   0.701636E+03   0.224992E+02   0.721927E-01  -0.566491E+02
  1411   0.702866E+03   0.223338E+02   0.721690E-01  -0.567124E+02
  1412   0.704100E+03   0.221677E+02   0.721456E-01  -0.567641E+02
  1413   0.705328E+03   0.220009E+02   0.721226E-01  -0.568039E+02
  1414   0.706559E+03   0.218335E+02   0.720997E-01  -0.568322E+02
  1415   0.707784E+03   0.216655E+02   0.720772E-01  -0.568489E+02
  1416   0.709010E+03   0.214971E+02   0.720548E-01  -0.568542E+02
  1417   0.710229E+03   0.213282E+02   0.720327E-01  -0.568480E+02
  1418   0.711449E+03   0.211591E+02   0.720109E-01  -0.568304E+02
  1419   0.712660E+03   0.209897E+02   0.719892E-01  -0.568014E+02
  1420   0.713864E+03   0.208201E+02   0.719677E-01  -0.567612E+02
  1421   0.715059E+03   0.206504E+02   0.719465E-01  -0.567098E+02
  1422   0.716245E+03   0.204806E+02   0.719254E-01  -0.566471E+02
  1423   0.717428E+03   0.203108E+02   0.719045E-01  -0.565733E+02
  1424   0.718594E+03   0.201411E+02   0.718837E-01  -0.564882E+02
  1425   0.719750E+03   0.199716E+02   0.718631E-01  -0.563921E+02
  1426   0.720894E+03   0.198022E+02   0.718427E-01  -0.562850E+02
  1427   0.722019E+03   0.196331E+02   0.718223E-01  -0.561669E+02
  1428   0.723132E+03   0.194643E+02   0.718021E-01  -0.560378E+02
  1429   0.724232E+03   0.192958E+02   0.717820E-01  -0.558980E+02
  1430   0.725319E+03   0.191277E+02   0.717620E-01  -0.557472E+02
  1431   0.726385E+03   0.189601E+02   0.717421E-01  -0.555857E+02
  1432   0.727437E+03   0.187931E+02   0.717223E-01  -0.554135E+02
  1433   0.728466E+03   0.186266E+02   0.717025E-01  -0.552307E+02
  1434   0.729481E+03   0.184607E+02   0.716828E-01  -0.550372E+02
  1435   0.730472E+03   0.182955E+02   0.716632E-01  -0.548332E+02
  1436   0.731447E+03   0.181310E+02   0.716436E-01  -0.546187E+02
  1437   0.732399E+03   0.179671E+02   0.716240E-01  -0.543939E+02
  1438   0.733325E+03   0.178042E+02   0.716044E-01  -0.541586E+02
  1439   0.734234E+03   0.176421E+02   0.715849E-01  -0.539131E+02
  1440   0.735124E+03   0.174808E+02   0.715653E-01  -0.536573E+02
  1441   0.735989E+03   0.173205E+02   0.715458E-01  -0.533913E+02
  1442   0.736826E+03   0.171610E+02   0.715262E-01  -0.531151E+02
  1443   0.737637E+03   0.170026E+02   0.715066E-01  -0.528288E+02
  1444   0.738427E+03   0.168452E+02   0.714869E-01  -0.525324E+02
  1445   0.739189E+03   0.166888E+02   0.714672E-01  -0.522260E+02
  1446   0.739922E+03   0.165335E+02   0.714475E-01  -0.519095E+02
  1447   0.740633E+03   0.163794E+02   0.714277E-01  -0.515833E+02
  1448   0.741314E+03   0.162263E+02   0.714078E-01  -0.512470E+02
  1449   0.741965E+03   0.160745E+02   0.713878E-01  -0.509010E+02
  1450   0.742593E+03   0.159238E+02   0.713677E-01  -0.505452E+02
  1451   0.743196E+03   0.157744E+02   0.713475E-01  -0.501797E+02
  1452   0.743767E+03   0.156262E+02   0.713272E-01  -0.498049E+02
  1453   0.744305E+03   0.154793E+02   0.713068E-01  -0.494209E+02
  1454   0.744816E+03   0.153339E+02   0.712863E-01  -0.490281E+02
  1455   0.745300E+03   0.151899E+02   0.712656E-01  -0.486266E+02
  1456   0.745756E+03   0.150474E+02   0.712447E-01  -0.482167E+02
  1457   0.746182E+03   0.149064E+02   0.712237E-01  -0.477988E+02
  1458   0.746572E+03   0.147670E+02   0.712025E-01  -0.473729E+02
  1459   0.746930E+03   0.146292E+02   0.711811E-01  -0.469394E+02
  1460   0.747257E+03   0.144932E+02   0.711596E-01  -0.464985E+02
  1461   0.747551E+03   0.143588E+02   0.711378E-01  -0.460505E+02
  1462   0.747812E+03   0.142262E+02   0.711158E-01  -0.455956E+02
  1463   0.748039E+03   0.140955E+02   0.710937E-01  -0.451341E+02
  1464   0.748231E+03   0.139665E+02   0.710712E-01  -0.446660E+02
  1465   0.748387E+03   0.138395E+02   0.710486E-01  -0.441918E+02
  1466   0.748513E+03   0.137145E+02   0.710257E-01  -0.437117E+02
  1467   0.748602E+03   0.135913E+02   0.710025E-01  -0.432258E+02
  1468   0.748659E+03   0.134703E+02   0.709791E-01  -0.427345E+02
  1469   0.748678E+03   0.133512E+02   0.709554E-01  -0.422380E+02
  1470   0.748655E+03   0.132342E+02   0.709314E-01  -0.417363E+02
  1471   0.748607E+03   0.131194E+02   0.709072E-01  -0.412298E+02
  1472   0.748517E+03   0.130067E+02   0.708826E-01  -0.407187E+02
  1473   0.748383E+03   0.128961E+02   0.708577E-01  -0.402032E+02
  1474   0.748220E+03   0.127878E+02   0.708325E-01  -0.396835E+02
  1475   0.748013E+03   0.126817E+02   0.708070E-01  -0.391599E+02
  1476   0.747775E+03   0.125779E+02   0.707811E-01  -0.386324E+02
  1477   0.747498E+03   0.124764E+02   0.707549E-01  -0.381013E+02
  1478   0.747181E+03   0.123772E+02   0.707284E-01  -0.375668E+02
  1479   0.746830E+03   0.122803E+02   0.707015E-01  -0.370291E+02
  1480   0.746437E+03   0.121858E+02   0.706742E-01  -0.364883E+02
  1481   0.746010E+03   0.120938E+02   0.706465E-01  -0.359447E+02
  1482   0.745538E+03   0.120040E+02   0.706185E-01  -0.353985E+02
  1483   0.745029E+03   0.119168E+02   0.705901E-01  -0.348497E+02
  1484   0.744490E+03   0.118320E+02   0.705612E-01  -0.342985E+02
  1485   0.743904E+03   0.117497E+02   0.705320E-01  -0.337452E+02
  1486   0.743286E+03   0.116698E+02   0.705024E-01  -0.331898E+02
  1487   0.742619E+03   0.115925E+02   0.704723E-01  -0.326325E+02
  1488   0.741918E+03   0.115177E+02   0.704418E-01  -0.320735E+02
  1489   0.741182E+03   0.114455E+02   0.704109E-01  -0.315129E+02
  1490   0.740398E+03   0.113758E+02   0.703796E-01  -0.309509E+02
  1491   0.739577E+03   0.113087E+02   0.703478E-01  -0.303876E+02
  1492   0.738716E+03   0.112441E+02   0.703156E-01  -0.298231E+02
  1493   0.737816E+03   0.111822E+02   0.702829E-01  -0.292576E+02
  1494   0.736875E+03   0.111228E+02   0.702498E-01  -0.286911E+02
  1495   0.735893E+03   0.110661E+02   0.702162E-01  -0.281239E+02
  1496   0.734871E+03   0.110121E+02   0.701822E-01  -0.275560E+02
  1497   0.733809E+03   0.109606E+02   0.701477E-01  -0.269876E+02
  1498   0.732706E+03   0.109119E+02   0.701127E-01  -0.264186E+02
  1499   0.731563E+03   0.108657E+02   0.700773E-01  -0.258493E+02
  1500   0.730379E+03   0.108223E+02   0.700413E-01  -0.252796E+02
  1501   0.729154E+03   0.107815E+02   0.700049E-01  -0.247099E+02
  1502   0.727890E+03   0.107433E+02   0.699680E-01  -0.241401E+02
  1503   0.726586E+03   0.107079E+02   0.699307E-01  -0.235708E+02
  1504   0.725242E+03   0.106750E+02   0.698928E-01  -0.230020E+02
  1505   0.723861E+03   0.106448E+02   0.698545E-01  -0.224341E+02
  1506   0.722441E+03   0.106170E+02   0.698157E-01  -0.218674E+02
  1507   0.720982E+03   0.105919E+02   0.697764E-01  -0.213020E+02
  1508   0.719487E+03   0.105694E+02   0.697366E-01  -0.207383E+02
  1509   0.717955E+03   0.105493E+02   0.696963E-01  -0.201765E+02
  1510   0.716386E+03   0.105318E+02   0.696555E-01  -0.196168E+02
  1511   0.714781E+03   0.105167E+02   0.696142E-01  -0.190594E+02
  1512   0.713142E+03   0.105041E+02   0.695724E-01  -0.185046E+02
  1513   0.711468E+03   0.104939E+02   0.695302E-01  -0.179524E+02
  1514   0.709761E+03   0.104861E+02   0.694874E-01  -0.174032E+02
  1515   0.708022E+03   0.104808E+02   0.694441E-01  -0.168571E+02
  1516   0.706250E+03   0.104779E+02   0.694004E-01  -0.163143E+02
  1517   0.704447E+03   0.104773E+02   0.693562E-01  -0.157751E+02
  1518   0.702613E+03   0.104791E+02   0.693114E-01  -0.152396E+02
  1519   0.700749E+03   0.104831E+02   0.692662E-01  -0.147079E+02
  1520   0.698854E+03   0.104895E+02   0.692205E-01  -0.141805E+02
  1521   0.696929E+03   0.104981E+02   0.691743E-01  -0.136572E+02
  1522   0.694975E+03   0.105091E+02   0.691277E-01  -0.131384E+02
  1523   0.692992E+03   0.105222E+02   0.690805E-01  -0.126243E+02
  1524   0.690981E+03   0.105375E+02   0.690329E-01  -0.121151E+02
  1525   0.688941E+03   0.105550E+02   0.689847E-01  -0.116108E+02
  1526   0.686875E+03   0.105747E+02   0.689361E-01  -0.111116E+02
  1527   0.684781E+03   0.105966E+02   0.688870E-01  -0.106177E+02
  1528   0.682661E+03   0.106205E+02   0.688374E-01  -0.101293E+02
  1529   0.680515E+03   0.106466E+02   0.687874E-01  -0.964628E+01
  1530   0.678344E+03   0.106748E+02   0.687369E-01  -0.916910E+01
  1531   0.676147E+03   0.107050E+02   0.686859E-01  -0.869781E+01
  1532   0.673925E+03   0.107373E+02   0.686344E-01  -0.823250E+01
  1533   0.671679E+03   0.107715E+02   0.685825E-01  -0.777333E+01
  1534   0.669409E+03   0.108078E+02   0.685301E-01  -0.732039E+01
  1535   0.667114E+03   0.108461E+02   0.684772E-01  -0.687386E+01
  1536   0.664797E+03   0.108864E+02   0.684239E-01  -0.643390E+01
  1537   0.662455E+03   0.109285E+02   0.683701E-01  -0.600061E+01
  1538   0.660092E+03   0.109726E+02   0.683159E-01  -0.557407E+01
  1539   0.657706E+03   0.110185E+02   0.682612E-01  -0.515439E+01
  1540   0.655297E+03   0.110664E+02   0.682060E-01  -0.474158E+01
  1541   0.652867E+03   0.111162E+02   0.681504E-01  -0.433590E+01
  1542   0.650417E+03   0.111678E+02   0.680944E-01  -0.393728E+01
  1543   0.647945E+03   0.112212E+02   0.680379E-01  -0.354591E+01
  1544   0.645453E+03   0.112766E+02   0.679810E-01  -0.316180E+01
  1545   0.642940E+03   0.113336E+02   0.679236E-01  -0.278506E+01
  1546   0.640408E+03   0.113925E+02   0.678658E-01  -0.241578E+01
  1547   0.637856E+03   0.114532E+02   0.678076E-01  -0.205407E+01
  1548   0.635284E+03   0.115157E+02   0.677489E-01  -0.169994E+01
  1549   0.632693E+03   0.115799E+02   0.676898E-01  -0.135351E+01
  1550   0.630083E+03   0.116459E+02   0.676303E-01  -0.101488E+01
  1551   0.627454E+03   0.117135E+02   0.675704E-01  -0.684069E+00
