#    L    TT             EE             TE             PP             TP          
  2086   0.205218E+03   0.693288E+01  -0.187046E+02   0.620504E+05   0.143788E+01
  2087   0.205355E+03   0.686990E+01  -0.186335E+02   0.619933E+05   0.136849E+01
  2088   0.205488E+03   0.680716E+01  -0.185593E+02   0.619363E+05   0.131225E+01
  2089   0.205614E+03   0.674467E+01  -0.184821E+02   0.618794E+05   0.126959E+01
  2090   0.205734E+03   0.668245E+01  -0.184020E+02   0.618225E+05   0.124093E+01
  2091   0.205848E+03   0.662051E+01  -0.183188E+02   0.617658E+05   0.122667E+01
  2092   0.205955E+03   0.655887E+01  -0.182326E+02   0.617091E+05   0.122725E+01
  2093   0.206056E+03   0.649753E+01  -0.181435E+02   0.616524E+05   0.124308E+01
  2094   0.206151E+03   0.643652E+01  -0.180514E+02   0.615959E+05   0.127457E+01
  2095   0.206238E+03   0.637584E+01  -0.179564E+02   0.615394E+05   0.132214E+01
  2096   0.206319E+03   0.631551E+01  -0.178584E+02   0.614830E+05   0.138621E+01
  2097   0.206393E+03   0.625554E+01  -0.177575E+02   0.614266E+05   0.146721E+01
  2098   0.206460E+03   0.619595E+01  -0.176536E+02   0.613704E+05   0.156554E+01
  2099   0.206520E+03   0.613673E+01  -0.175469E+02   0.613142E+05   0.168163E+01
  2100   0.206571E+03   0.607792E+01  -0.174372E+02   0.612580E+05   0.181589E+01
  2101   0.206615E+03   0.601951E+01  -0.173246E+02   0.612020E+05   0.196854E+01
  2102   0.206652E+03   0.596151E+01  -0.172091E+02   0.611460E+05   0.213899E+01
  2103   0.206680E+03   0.590396E+01  -0.170910E+02   0.610901E+05   0.232648E+01
  2104   0.206700E+03   0.584687E+01  -0.169701E+02   0.610343E+05   0.253020E+01
  2105   0.206712E+03   0.579024E+01  -0.168467E+02   0.609785E+05   0.274937E+01
  2106   0.206716E+03   0.573410E+01  -0.167207E+02   0.609228E+05   0.298322E+01
  2107   0.206712E+03   0.567846E+01  -0.165924E+02   0.608672E+05   0.323095E+01
  2108   0.206699E+03   0.562334E+01  -0.164617E+02   0.608116E+05   0.349180E+01
  2109   0.206679E+03   0.556874E+01  -0.163287E+02   0.607561E+05   0.376496E+01
  2110   0.206649E+03   0.551469E+01  -0.161935E+02   0.607007E+05   0.404965E+01
  2111   0.206613E+03   0.546120E+01  -0.160563E+02   0.606453E+05   0.434510E+01
  2112   0.206567E+03   0.540828E+01  -0.159170E+02   0.605901E+05   0.465052E+01
  2113   0.206513E+03   0.535595E+01  -0.157757E+02   0.605349E+05   0.496513E+01
  2114   0.206450E+03   0.530422E+01  -0.156326E+02   0.604797E+05   0.528814E+01
  2115   0.206379E+03   0.525310E+01  -0.154876E+02   0.604247E+05   0.561876E+01
  2116   0.206299E+03   0.520259E+01  -0.153408E+02   0.603697E+05   0.595622E+01
  2117   0.206211E+03   0.515273E+01  -0.151924E+02   0.603147E+05   0.629973E+01
  2118   0.206113E+03   0.510351E+01  -0.150424E+02   0.602599E+05   0.664850E+01
  2119   0.206007E+03   0.505495E+01  -0.148908E+02   0.602051E+05   0.700176E+01
  2120   0.205891E+03   0.500706E+01  -0.147377E+02   0.601504E+05   0.735872E+01
  2121   0.205767E+03   0.495985E+01  -0.145832E+02   0.600957E+05   0.771859E+01
  2122   0.205634E+03   0.491332E+01  -0.144274E+02   0.600411E+05   0.808060E+01
  2123   0.205491E+03   0.486751E+01  -0.142702E+02   0.599866E+05   0.844395E+01
  2124   0.205340E+03   0.482241E+01  -0.141118E+02   0.599322E+05   0.880786E+01
  2125   0.205180E+03   0.477802E+01  -0.139523E+02   0.598778E+05   0.917156E+01
  2126   0.205010E+03   0.473437E+01  -0.137916E+02   0.598235E+05   0.953425E+01
  2127   0.204831E+03   0.469147E+01  -0.136298E+02   0.597693E+05   0.989515E+01
  2128   0.204644E+03   0.464931E+01  -0.134671E+02   0.597151E+05   0.102535E+02
  2129   0.204447E+03   0.460791E+01  -0.133034E+02   0.596610E+05   0.106085E+02
  2130   0.204240E+03   0.456728E+01  -0.131389E+02   0.596070E+05   0.109593E+02
  2131   0.204025E+03   0.452743E+01  -0.129735E+02   0.595530E+05   0.113052E+02
  2132   0.203799E+03   0.448837E+01  -0.128073E+02   0.594991E+05   0.116454E+02
  2133   0.203564E+03   0.445010E+01  -0.126404E+02   0.594453E+05   0.119791E+02
  2134   0.203319E+03   0.441265E+01  -0.124728E+02   0.593915E+05   0.123056E+02
  2135   0.203066E+03   0.437600E+01  -0.123046E+02   0.593379E+05   0.126240E+02
  2136   0.202803E+03   0.434017E+01  -0.121358E+02   0.592842E+05   0.129335E+02
  2137   0.202529E+03   0.430517E+01  -0.119664E+02   0.592307E+05   0.132334E+02
  2138   0.202247E+03   0.427101E+01  -0.117966E+02   0.591772E+05   0.135230E+02
  2139   0.201955E+03   0.423769E+01  -0.116263E+02   0.591238E+05   0.138013E+02
  2140   0.201654E+03   0.420523E+01  -0.114556E+02   0.590704E+05   0.140676E+02
  2141   0.201343E+03   0.417363E+01  -0.112845E+02   0.590172E+05   0.143212E+02
  2142   0.201022E+03   0.414290E+01  -0.111131E+02   0.589640E+05   0.145612E+02
  2143   0.200691E+03   0.411304E+01  -0.109413E+02   0.589108E+05   0.147869E+02
  2144   0.200351E+03   0.408407E+01  -0.107694E+02   0.588577E+05   0.149975E+02
  2145   0.200001E+03   0.405598E+01  -0.105972E+02   0.588047E+05   0.151922E+02
  2146   0.199641E+03   0.402878E+01  -0.104248E+02   0.587518E+05   0.153703E+02
  2147   0.199271E+03   0.400249E+01  -0.102523E+02   0.586989E+05   0.155308E+02
  2148   0.198891E+03   0.397711E+01  -0.100797E+02   0.586461E+05   0.156731E+02
  2149   0.198501E+03   0.395264E+01  -0.990704E+01   0.585934E+05   0.157964E+02
  2150   0.198101E+03   0.392910E+01  -0.973430E+01   0.585407E+05   0.158999E+02
  2151   0.197691E+03   0.390648E+01  -0.956156E+01   0.584881E+05   0.159830E+02
  2152   0.197270E+03   0.388478E+01  -0.938888E+01   0.584355E+05   0.160462E+02
  2153   0.196841E+03   0.386400E+01  -0.921633E+01   0.583831E+05   0.160901E+02
  2154   0.196401E+03   0.384411E+01  -0.904398E+01   0.583307E+05   0.161153E+02
  2155   0.195953E+03   0.382513E+01  -0.887190E+01   0.582783E+05   0.161227E+02
  2156   0.195494E+03   0.380703E+01  -0.870015E+01   0.582260E+05   0.161127E+02
  2157   0.195027E+03   0.378982E+01  -0.852881E+01   0.581738E+05   0.160861E+02
  2158   0.194551E+03   0.377348E+01  -0.835792E+01   0.581217E+05   0.160436E+02
  2159   0.194065E+03   0.375802E+01  -0.818757E+01   0.580696E+05   0.159857E+02
  2160   0.193572E+03   0.374340E+01  -0.801781E+01   0.580176E+05   0.159133E+02
  2161   0.193069E+03   0.372964E+01  -0.784871E+01   0.579657E+05   0.158268E+02
  2162   0.192559E+03   0.371673E+01  -0.768032E+01   0.579138E+05   0.157270E+02
  2163   0.192040E+03   0.370465E+01  -0.751271E+01   0.578620E+05   0.156146E+02
  2164   0.191514E+03   0.369340E+01  -0.734594E+01   0.578102E+05   0.154901E+02
  2165   0.190979E+03   0.368296E+01  -0.718006E+01   0.577585E+05   0.153544E+02
  2166   0.190436E+03   0.367334E+01  -0.701513E+01   0.577069E+05   0.152080E+02
  2167   0.189887E+03   0.366452E+01  -0.685121E+01   0.576554E+05   0.150515E+02
  2168   0.189329E+03   0.365650E+01  -0.668836E+01   0.576039E+05   0.148857E+02
  2169   0.188764E+03   0.364927E+01  -0.652661E+01   0.575524E+05   0.147113E+02
  2170   0.188193E+03   0.364282E+01  -0.636602E+01   0.575011E+05   0.145288E+02
  2171   0.187613E+03   0.363715E+01  -0.620663E+01   0.574498E+05   0.143390E+02
  2172   0.187028E+03   0.363227E+01  -0.604848E+01   0.573986E+05   0.141424E+02
  2173   0.186436E+03   0.362814E+01  -0.589162E+01   0.573474E+05   0.139398E+02
  2174   0.185837E+03   0.362478E+01  -0.573610E+01   0.572963E+05   0.137319E+02
  2175   0.185232E+03   0.362218E+01  -0.558196E+01   0.572453E+05   0.135192E+02
  2176   0.184621E+03   0.362032E+01  -0.542925E+01   0.571943E+05   0.133025E+02
  2177   0.184004E+03   0.361921E+01  -0.527802E+01   0.571434E+05   0.130824E+02
  2178   0.183381E+03   0.361883E+01  -0.512832E+01   0.570925E+05   0.128596E+02
  2179   0.182752E+03   0.361919E+01  -0.498018E+01   0.570417E+05   0.126348E+02
  2180   0.182117E+03   0.362026E+01  -0.483365E+01   0.569910E+05   0.124085E+02
  2181   0.181476E+03   0.362205E+01  -0.468879E+01   0.569404E+05   0.121815E+02
  2182   0.180830E+03   0.362454E+01  -0.454562E+01   0.568898E+05   0.119544E+02
  2183   0.180178E+03   0.362775E+01  -0.440419E+01   0.568392E+05   0.117279E+02
  2184   0.179522E+03   0.363166E+01  -0.426453E+01   0.567888E+05   0.115026E+02
  2185   0.178859E+03   0.363627E+01  -0.412668E+01   0.567384E+05   0.112792E+02
  2186   0.178192E+03   0.364157E+01  -0.399067E+01   0.566880E+05   0.110585E+02
  2187   0.177520E+03   0.364756E+01  -0.385654E+01   0.566378E+05   0.108409E+02
  2188   0.176843E+03   0.365423E+01  -0.372434E+01   0.565875E+05   0.106273E+02
  2189   0.176161E+03   0.366157E+01  -0.359409E+01   0.565374E+05   0.104182E+02
  2190   0.175475E+03   0.366960E+01  -0.346583E+01   0.564873E+05   0.102143E+02
  2191   0.174784E+03   0.367829E+01  -0.333960E+01   0.564373E+05   0.100163E+02
  2192   0.174088E+03   0.368765E+01  -0.321542E+01   0.563873E+05   0.982484E+01
  2193   0.173388E+03   0.369767E+01  -0.309335E+01   0.563374E+05   0.964059E+01
  2194   0.172682E+03   0.370834E+01  -0.297341E+01   0.562875E+05   0.946421E+01
  2195   0.171973E+03   0.371966E+01  -0.285564E+01   0.562378E+05   0.929636E+01
  2196   0.171260E+03   0.373163E+01  -0.274007E+01   0.561880E+05   0.913770E+01
  2197   0.170542E+03   0.374425E+01  -0.262672E+01   0.561384E+05   0.898889E+01
  2198   0.169820E+03   0.375751E+01  -0.251561E+01   0.560888E+05   0.885060E+01
  2199   0.169094E+03   0.377142E+01  -0.240679E+01   0.560393E+05   0.872349E+01
  2200   0.168365E+03   0.378596E+01  -0.230027E+01   0.559898E+05   0.860821E+01
  2201   0.167631E+03   0.380115E+01  -0.219609E+01   0.559404E+05   0.850528E+01
  2202   0.166893E+03   0.381696E+01  -0.209423E+01   0.558910E+05   0.841455E+01
  2203   0.166152E+03   0.383336E+01  -0.199472E+01   0.558417E+05   0.833573E+01
  2204   0.165408E+03   0.385035E+01  -0.189756E+01   0.557925E+05   0.826853E+01
  2205   0.164661E+03   0.386789E+01  -0.180275E+01   0.557433E+05   0.821266E+01
  2206   0.163911E+03   0.388597E+01  -0.171030E+01   0.556942E+05   0.816780E+01
  2207   0.163159E+03   0.390457E+01  -0.162023E+01   0.556452E+05   0.813369E+01
  2208   0.162404E+03   0.392365E+01  -0.153253E+01   0.555962E+05   0.811000E+01
  2209   0.161647E+03   0.394321E+01  -0.144721E+01   0.555472E+05   0.809646E+01
  2210   0.160889E+03   0.396322E+01  -0.136427E+01   0.554984E+05   0.809277E+01
  2211   0.160128E+03   0.398368E+01  -0.128371E+01   0.554496E+05   0.809863E+01
  2212   0.159366E+03   0.400456E+01  -0.120555E+01   0.554008E+05   0.811375E+01
  2213   0.158603E+03   0.402583E+01  -0.112975E+01   0.553521E+05   0.813783E+01
  2214   0.157839E+03   0.404749E+01  -0.105635E+01   0.553035E+05   0.817058E+01
  2215   0.157073E+03   0.406952E+01  -0.985335E+00   0.552549E+05   0.821170E+01
  2216   0.156307E+03   0.409189E+01  -0.916697E+00   0.552064E+05   0.826090E+01
  2217   0.155541E+03   0.411460E+01  -0.850449E+00   0.551580E+05   0.831788E+01
  2218   0.154775E+03   0.413762E+01  -0.786582E+00   0.551096E+05   0.838236E+01
  2219   0.154008E+03   0.416095E+01  -0.725100E+00   0.550612E+05   0.845402E+01
  2220   0.153241E+03   0.418456E+01  -0.666009E+00   0.550130E+05   0.853259E+01
  2221   0.152475E+03   0.420845E+01  -0.609307E+00   0.549648E+05   0.861776E+01
  2222   0.151709E+03   0.423259E+01  -0.554983E+00   0.549166E+05   0.870923E+01
  2223   0.150945E+03   0.425697E+01  -0.503050E+00   0.548685E+05   0.880673E+01
  2224   0.150180E+03   0.428158E+01  -0.453499E+00   0.548205E+05   0.890994E+01
  2225   0.149417E+03   0.430639E+01  -0.406342E+00   0.547725E+05   0.901857E+01
  2226   0.148655E+03   0.433140E+01  -0.361570E+00   0.547246E+05   0.913234E+01
  2227   0.147894E+03   0.435659E+01  -0.319187E+00   0.546767E+05   0.925094E+01
  2228   0.147135E+03   0.438194E+01  -0.279198E+00   0.546289E+05   0.937408E+01
  2229   0.146376E+03   0.440743E+01  -0.241595E+00   0.545812E+05   0.950147E+01
  2230   0.145620E+03   0.443307E+01  -0.206382E+00   0.545335E+05   0.963280E+01
  2231   0.144866E+03   0.445882E+01  -0.173557E+00   0.544859E+05   0.976780E+01
  2232   0.144115E+03   0.448468E+01  -0.143125E+00   0.544383E+05   0.990615E+01
  2233   0.143364E+03   0.451064E+01  -0.115083E+00   0.543908E+05   0.100476E+02
  2234   0.142617E+03   0.453670E+01  -0.894299E-01   0.543434E+05   0.101918E+02
  2235   0.141871E+03   0.456284E+01  -0.661628E-01   0.542960E+05   0.103384E+02
  2236   0.141129E+03   0.458905E+01  -0.452797E-01   0.542486E+05   0.104873E+02
  2237   0.140390E+03   0.461532E+01  -0.267929E-01   0.542014E+05   0.106380E+02
  2238   0.139653E+03   0.464165E+01  -0.106928E-01   0.541542E+05   0.107903E+02
  2239   0.138919E+03   0.466801E+01   0.301541E-02   0.541070E+05   0.109439E+02
  2240   0.138189E+03   0.469440E+01   0.143192E-01   0.540599E+05   0.110986E+02
  2241   0.137461E+03   0.472081E+01   0.232284E-01   0.540129E+05   0.112539E+02
  2242   0.136737E+03   0.474722E+01   0.297302E-01   0.539659E+05   0.114096E+02
  2243   0.136017E+03   0.477363E+01   0.338345E-01   0.539189E+05   0.115655E+02
  2244   0.135300E+03   0.480003E+01   0.355213E-01   0.538721E+05   0.117212E+02
  2245   0.134587E+03   0.482639E+01   0.348002E-01   0.538253E+05   0.118764E+02
  2246   0.133877E+03   0.485272E+01   0.316513E-01   0.537785E+05   0.120308E+02
  2247   0.133171E+03   0.487902E+01   0.260843E-01   0.537318E+05   0.121842E+02
  2248   0.132470E+03   0.490526E+01   0.180940E-01   0.536852E+05   0.123362E+02
  2249   0.131772E+03   0.493144E+01   0.766045E-02   0.536386E+05   0.124866E+02
  2250   0.131079E+03   0.495756E+01  -0.520664E-02   0.535921E+05   0.126350E+02
  2251   0.130391E+03   0.498361E+01  -0.205102E-01   0.535456E+05   0.127812E+02
  2252   0.129706E+03   0.500956E+01  -0.382071E-01   0.534992E+05   0.129251E+02
  2253   0.129026E+03   0.503541E+01  -0.582447E-01   0.534528E+05   0.130663E+02
  2254   0.128351E+03   0.506114E+01  -0.805850E-01   0.534065E+05   0.132049E+02
  2255   0.127680E+03   0.508673E+01  -0.105168E+00   0.533603E+05   0.133406E+02
  2256   0.127014E+03   0.511216E+01  -0.131955E+00   0.533141E+05   0.134734E+02
  2257   0.126353E+03   0.513742E+01  -0.160888E+00   0.532680E+05   0.136030E+02
  2258   0.125697E+03   0.516249E+01  -0.191926E+00   0.532219E+05   0.137293E+02
  2259   0.125046E+03   0.518736E+01  -0.225019E+00   0.531759E+05   0.138521E+02
  2260   0.124400E+03   0.521203E+01  -0.260120E+00   0.531299E+05   0.139713E+02
  2261   0.123760E+03   0.523646E+01  -0.297184E+00   0.530840E+05   0.140868E+02
  2262   0.123126E+03   0.526068E+01  -0.336174E+00   0.530381E+05   0.141984E+02
  2263   0.122495E+03   0.528466E+01  -0.377037E+00   0.529923E+05   0.143060E+02
  2264   0.121872E+03   0.530838E+01  -0.419727E+00   0.529466E+05   0.144093E+02
  2265   0.121253E+03   0.533184E+01  -0.464198E+00   0.529009E+05   0.145083E+02
  2266   0.120641E+03   0.535502E+01  -0.510451E+00   0.528553E+05   0.146028E+02
  2267   0.120034E+03   0.537793E+01  -0.558351E+00   0.528097E+05   0.146926E+02
  2268   0.119433E+03   0.540053E+01  -0.607927E+00   0.527642E+05   0.147777E+02
  2269   0.118838E+03   0.542283E+01  -0.659096E+00   0.527187E+05   0.148577E+02
  2270   0.118249E+03   0.544482E+01  -0.711924E+00   0.526733E+05   0.149327E+02
  2271   0.117666E+03   0.546646E+01  -0.766255E+00   0.526280E+05   0.150024E+02
  2272   0.117089E+03   0.548775E+01  -0.822081E+00   0.525827E+05   0.150667E+02
  2273   0.116519E+03   0.550870E+01  -0.879393E+00   0.525374E+05   0.151255E+02
  2274   0.115955E+03   0.552928E+01  -0.938109E+00   0.524922E+05   0.151785E+02
  2275   0.115397E+03   0.554949E+01  -0.998220E+00   0.524471E+05   0.152257E+02
  2276   0.114846E+03   0.556933E+01  -0.105972E+01   0.524020E+05   0.152668E+02
  2277   0.114301E+03   0.558876E+01  -0.112252E+01   0.523570E+05   0.153018E+02
  2278   0.113762E+03   0.560781E+01  -0.118662E+01   0.523120E+05   0.153305E+02
  2279   0.113231E+03   0.562645E+01  -0.125201E+01   0.522671E+05   0.153527E+02
  2280   0.112706E+03   0.564467E+01  -0.131861E+01   0.522222E+05   0.153683E+02
  2281   0.112188E+03   0.566246E+01  -0.138633E+01   0.521774E+05   0.153772E+02
  2282   0.111677E+03   0.567982E+01  -0.145524E+01   0.521326E+05   0.153791E+02
  2283   0.111172E+03   0.569674E+01  -0.152533E+01   0.520879E+05   0.153739E+02
  2284   0.110675E+03   0.571320E+01  -0.159645E+01   0.520432E+05   0.153616E+02
  2285   0.110184E+03   0.572918E+01  -0.166866E+01   0.519986E+05   0.153419E+02
  2286   0.109700E+03   0.574470E+01  -0.174187E+01   0.519541E+05   0.153146E+02
  2287   0.109224E+03   0.575974E+01  -0.181617E+01   0.519096E+05   0.152797E+02
  2288   0.108755E+03   0.577428E+01  -0.189138E+01   0.518651E+05   0.152369E+02
  2289   0.108293E+03   0.578835E+01  -0.196757E+01   0.518207E+05   0.151862E+02
  2290   0.107838E+03   0.580190E+01  -0.204466E+01   0.517764E+05   0.151274E+02
  2291   0.107391E+03   0.581495E+01  -0.212273E+01   0.517321E+05   0.150603E+02
  2292   0.106951E+03   0.582749E+01  -0.220168E+01   0.516879E+05   0.149848E+02
  2293   0.106518E+03   0.583952E+01  -0.228143E+01   0.516437E+05   0.149006E+02
  2294   0.106093E+03   0.585102E+01  -0.236212E+01   0.515995E+05   0.148078E+02
  2295   0.105676E+03   0.586199E+01  -0.244353E+01   0.515555E+05   0.147061E+02
  2296   0.105266E+03   0.587242E+01  -0.252579E+01   0.515114E+05   0.145954E+02
  2297   0.104864E+03   0.588230E+01  -0.260882E+01   0.514675E+05   0.144755E+02
  2298   0.104469E+03   0.589163E+01  -0.269269E+01   0.514235E+05   0.143462E+02
  2299   0.104083E+03   0.590039E+01  -0.277723E+01   0.513797E+05   0.142075E+02
  2300   0.103704E+03   0.590858E+01  -0.286245E+01   0.513358E+05   0.140591E+02
  2301   0.103333E+03   0.591619E+01  -0.294847E+01   0.512921E+05   0.139011E+02
  2302   0.102971E+03   0.592323E+01  -0.303504E+01   0.512483E+05   0.137336E+02
  2303   0.102615E+03   0.592969E+01  -0.312232E+01   0.512047E+05   0.135570E+02
  2304   0.102268E+03   0.593557E+01  -0.321004E+01   0.511610E+05   0.133717E+02
  2305   0.101927E+03   0.594089E+01  -0.329831E+01   0.511175E+05   0.131780E+02
  2306   0.101595E+03   0.594562E+01  -0.338701E+01   0.510740E+05   0.129762E+02
  2307   0.101270E+03   0.594979E+01  -0.347608E+01   0.510305E+05   0.127667E+02
  2308   0.100952E+03   0.595340E+01  -0.356548E+01   0.509871E+05   0.125498E+02
  2309   0.100640E+03   0.595643E+01  -0.365516E+01   0.509437E+05   0.123260E+02
  2310   0.100337E+03   0.595890E+01  -0.374515E+01   0.509004E+05   0.120954E+02
  2311   0.100041E+03   0.596080E+01  -0.383532E+01   0.508571E+05   0.118586E+02
  2312   0.997516E+02   0.596215E+01  -0.392555E+01   0.508139E+05   0.116157E+02
  2313   0.994692E+02   0.596293E+01  -0.401595E+01   0.507707E+05   0.113672E+02
  2314   0.991940E+02   0.596316E+01  -0.410646E+01   0.507276E+05   0.111134E+02
  2315   0.989255E+02   0.596282E+01  -0.419690E+01   0.506846E+05   0.108547E+02
  2316   0.986637E+02   0.596193E+01  -0.428735E+01   0.506416E+05   0.105914E+02
  2317   0.984085E+02   0.596049E+01  -0.437770E+01   0.505986E+05   0.103238E+02
  2318   0.981601E+02   0.595850E+01  -0.446789E+01   0.505557E+05   0.100523E+02
  2319   0.979178E+02   0.595594E+01  -0.455797E+01   0.505128E+05   0.977724E+01
  2320   0.976824E+02   0.595284E+01  -0.464787E+01   0.504700E+05   0.949896E+01
  2321   0.974531E+02   0.594919E+01  -0.473748E+01   0.504272E+05   0.921780E+01
  2322   0.972301E+02   0.594499E+01  -0.482682E+01   0.503845E+05   0.893412E+01
  2323   0.970140E+02   0.594025E+01  -0.491585E+01   0.503419E+05   0.864825E+01
  2324   0.968036E+02   0.593497E+01  -0.500451E+01   0.502993E+05   0.836055E+01
  2325   0.965996E+02   0.592914E+01  -0.509284E+01   0.502567E+05   0.807135E+01
  2326   0.964013E+02   0.592279E+01  -0.518071E+01   0.502142E+05   0.778101E+01
  2327   0.962095E+02   0.591590E+01  -0.526807E+01   0.501717E+05   0.748986E+01
  2328   0.960235E+02   0.590848E+01  -0.535502E+01   0.501293E+05   0.719826E+01
  2329   0.958441E+02   0.590053E+01  -0.544145E+01   0.500869E+05   0.690654E+01
  2330   0.956699E+02   0.589207E+01  -0.552730E+01   0.500446E+05   0.661506E+01
  2331   0.955016E+02   0.588306E+01  -0.561260E+01   0.500024E+05   0.632416E+01
  2332   0.953394E+02   0.587354E+01  -0.569723E+01   0.499601E+05   0.603418E+01
  2333   0.951833E+02   0.586348E+01  -0.578122E+01   0.499180E+05   0.574548E+01
  2334   0.950325E+02   0.585290E+01  -0.586451E+01   0.498759E+05   0.545838E+01
  2335   0.948872E+02   0.584179E+01  -0.594706E+01   0.498338E+05   0.517325E+01
  2336   0.947474E+02   0.583015E+01  -0.602889E+01   0.497918E+05   0.489043E+01
  2337   0.946139E+02   0.581800E+01  -0.610996E+01   0.497498E+05   0.461026E+01
  2338   0.944852E+02   0.580531E+01  -0.619015E+01   0.497079E+05   0.433308E+01
  2339   0.943622E+02   0.579211E+01  -0.626956E+01   0.496660E+05   0.405925E+01
  2340   0.942450E+02   0.577838E+01  -0.634813E+01   0.496242E+05   0.378910E+01
  2341   0.941327E+02   0.576414E+01  -0.642575E+01   0.495824E+05   0.352299E+01
  2342   0.940262E+02   0.574937E+01  -0.650244E+01   0.495407E+05   0.326125E+01
  2343   0.939249E+02   0.573408E+01  -0.657823E+01   0.494990E+05   0.300424E+01
  2344   0.938288E+02   0.571827E+01  -0.665307E+01   0.494574E+05   0.275230E+01
  2345   0.937379E+02   0.570194E+01  -0.672684E+01   0.494158E+05   0.250577E+01
  2346   0.936530E+02   0.568508E+01  -0.679964E+01   0.493743E+05   0.226500E+01
  2347   0.935728E+02   0.566771E+01  -0.687134E+01   0.493328E+05   0.203034E+01
  2348   0.934979E+02   0.564980E+01  -0.694198E+01   0.492914E+05   0.180212E+01
  2349   0.934278E+02   0.563136E+01  -0.701151E+01   0.492500E+05   0.158071E+01
  2350   0.933631E+02   0.561241E+01  -0.707995E+01   0.492087E+05   0.136643E+01
  2351   0.933040E+02   0.559292E+01  -0.714718E+01   0.491674E+05   0.115954E+01
  2352   0.932496E+02   0.557292E+01  -0.721331E+01   0.491261E+05   0.959907E+00
  2353   0.931998E+02   0.555242E+01  -0.727822E+01   0.490850E+05   0.767287E+00
  2354   0.931546E+02   0.553144E+01  -0.734202E+01   0.490438E+05   0.581447E+00
  2355   0.931145E+02   0.550998E+01  -0.740453E+01   0.490027E+05   0.402151E+00
  2356   0.930781E+02   0.548807E+01  -0.746584E+01   0.489617E+05   0.229165E+00
  2357   0.930466E+02   0.546570E+01  -0.752599E+01   0.489207E+05   0.622523E-01
  2358   0.930185E+02   0.544291E+01  -0.758487E+01   0.488797E+05  -0.988219E-01
  2359   0.929952E+02   0.541969E+01  -0.764251E+01   0.488388E+05  -0.254293E+00
  2360   0.929751E+02   0.539606E+01  -0.769879E+01   0.487980E+05  -0.404397E+00
  2361   0.929589E+02   0.537202E+01  -0.775390E+01   0.487572E+05  -0.549370E+00
  2362   0.929457E+02   0.534761E+01  -0.780764E+01   0.487164E+05  -0.689445E+00
  2363   0.929362E+02   0.532281E+01  -0.786013E+01   0.486757E+05  -0.824860E+00
  2364   0.929295E+02   0.529764E+01  -0.791125E+01   0.486350E+05  -0.955849E+00
  2365   0.929263E+02   0.527211E+01  -0.796111E+01   0.485944E+05  -0.108265E+01
  2366   0.929265E+02   0.524625E+01  -0.800958E+01   0.485539E+05  -0.120549E+01
  2367   0.929284E+02   0.522004E+01  -0.805672E+01   0.485134E+05  -0.132462E+01
  2368   0.929336E+02   0.519352E+01  -0.810246E+01   0.484729E+05  -0.144026E+01
  2369   0.929419E+02   0.516668E+01  -0.814693E+01   0.484325E+05  -0.155265E+01
  2370   0.929516E+02   0.513954E+01  -0.818992E+01   0.483921E+05  -0.166203E+01
  2371   0.929643E+02   0.511212E+01  -0.823156E+01   0.483518E+05  -0.176864E+01
  2372   0.929791E+02   0.508441E+01  -0.827179E+01   0.483115E+05  -0.187270E+01
  2373   0.929966E+02   0.505642E+01  -0.831066E+01   0.482712E+05  -0.197445E+01
  2374   0.930152E+02   0.502818E+01  -0.834812E+01   0.482310E+05  -0.207414E+01
  2375   0.930363E+02   0.499968E+01  -0.838412E+01   0.481909E+05  -0.217199E+01
  2376   0.930591E+02   0.497094E+01  -0.841871E+01   0.481508E+05  -0.226823E+01
  2377   0.930828E+02   0.494197E+01  -0.845184E+01   0.481108E+05  -0.236312E+01
  2378   0.931087E+02   0.491276E+01  -0.848352E+01   0.480708E+05  -0.245687E+01
  2379   0.931360E+02   0.488334E+01  -0.851374E+01   0.480308E+05  -0.254973E+01
  2380   0.931653E+02   0.485372E+01  -0.854251E+01   0.479909E+05  -0.264194E+01
  2381   0.931951E+02   0.482388E+01  -0.856979E+01   0.479511E+05  -0.273372E+01
  2382   0.932260E+02   0.479385E+01  -0.859558E+01   0.479112E+05  -0.282531E+01
  2383   0.932580E+02   0.476364E+01  -0.861987E+01   0.478715E+05  -0.291695E+01
  2384   0.932908E+02   0.473326E+01  -0.864265E+01   0.478318E+05  -0.300887E+01
  2385   0.933253E+02   0.470270E+01  -0.866391E+01   0.477921E+05  -0.310132E+01
  2386   0.933597E+02   0.467197E+01  -0.868364E+01   0.477525E+05  -0.319452E+01
  2387   0.933948E+02   0.464109E+01  -0.870184E+01   0.477129E+05  -0.328870E+01
  2388   0.934311E+02   0.461006E+01  -0.871851E+01   0.476733E+05  -0.338412E+01
  2389   0.934679E+02   0.457889E+01  -0.873363E+01   0.476339E+05  -0.348099E+01
  2390   0.935043E+02   0.454758E+01  -0.874718E+01   0.475944E+05  -0.357956E+01
  2391   0.935417E+02   0.451615E+01  -0.875918E+01   0.475550E+05  -0.368006E+01
  2392   0.935800E+02   0.448459E+01  -0.876962E+01   0.475157E+05  -0.378273E+01
  2393   0.936176E+02   0.445292E+01  -0.877846E+01   0.474764E+05  -0.388781E+01
  2394   0.936559E+02   0.442114E+01  -0.878571E+01   0.474371E+05  -0.399552E+01
  2395   0.936941E+02   0.438925E+01  -0.879136E+01   0.473979E+05  -0.410610E+01
