#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  2248   0.110602E+03  -0.570569E+01   0.489710E-06  -0.570569E+01   0.680278E+01   0.281024E-07   0.489710E-06   0.281024E-07   0.114071E-08
  2249   0.110370E+03  -0.581115E+01   0.487273E-06  -0.581115E+01   0.679544E+01   0.278434E-07   0.487273E-06   0.278434E-07   0.113963E-08
  2250   0.110146E+03  -0.591609E+01   0.484472E-06  -0.591609E+01   0.678739E+01   0.275908E-07   0.484472E-06   0.275908E-07   0.113855E-08
  2251   0.109930E+03  -0.602048E+01   0.481295E-06  -0.602048E+01   0.677866E+01   0.273452E-07   0.481295E-06   0.273452E-07   0.113747E-08
  2252   0.109722E+03  -0.612427E+01   0.477753E-06  -0.612427E+01   0.676923E+01   0.271065E-07   0.477753E-06   0.271065E-07   0.113640E-08
  2253   0.109521E+03  -0.622741E+01   0.473862E-06  -0.622741E+01   0.675911E+01   0.268746E-07   0.473862E-06   0.268746E-07   0.113532E-08
  2254   0.109329E+03  -0.632988E+01   0.469637E-06  -0.632988E+01   0.674831E+01   0.266493E-07   0.469637E-06   0.266493E-07   0.113425E-08
  2255   0.109143E+03  -0.643162E+01   0.465095E-06  -0.643162E+01   0.673680E+01   0.264306E-07   0.465095E-06   0.264306E-07   0.113317E-08
  2256   0.108965E+03  -0.653261E+01   0.460249E-06  -0.653261E+01   0.672462E+01   0.262181E-07   0.460249E-06   0.262181E-07   0.113210E-08
  2257   0.108795E+03  -0.663279E+01   0.455117E-06  -0.663279E+01   0.671175E+01   0.260118E-07   0.455117E-06   0.260118E-07   0.113103E-08
  2258   0.108632E+03  -0.673213E+01   0.449712E-06  -0.673213E+01   0.669819E+01   0.258115E-07   0.449712E-06   0.258115E-07   0.112996E-08
  2259   0.108476E+03  -0.683058E+01   0.444052E-06  -0.683058E+01   0.668397E+01   0.256170E-07   0.444052E-06   0.256170E-07   0.112890E-08
  2260   0.108327E+03  -0.692812E+01   0.438151E-06  -0.692812E+01   0.666907E+01   0.254283E-07   0.438151E-06   0.254283E-07   0.112783E-08
  2261   0.108186E+03  -0.702470E+01   0.432026E-06  -0.702470E+01   0.665350E+01   0.252451E-07   0.432026E-06   0.252451E-07   0.112677E-08
  2262   0.108051E+03  -0.712030E+01   0.425690E-06  -0.712030E+01   0.663729E+01   0.250672E-07   0.425690E-06   0.250672E-07   0.112570E-08
  2263   0.107922E+03  -0.721486E+01   0.419161E-06  -0.721486E+01   0.662044E+01   0.248946E-07   0.419161E-06   0.248946E-07   0.112464E-08
  2264   0.107801E+03  -0.730836E+01   0.412453E-06  -0.730836E+01   0.660294E+01   0.247271E-07   0.412453E-06   0.247271E-07   0.112358E-08
  2265   0.107686E+03  -0.740075E+01   0.405582E-06  -0.740075E+01   0.658482E+01   0.245644E-07   0.405582E-06   0.245644E-07   0.112252E-08
  2266   0.107578E+03  -0.749204E+01   0.398564E-06  -0.749204E+01   0.656606E+01   0.244066E-07   0.398564E-06   0.244066E-07   0.112147E-08
  2267   0.107476E+03  -0.758211E+01   0.391414E-06  -0.758211E+01   0.654670E+01   0.242533E-07   0.391414E-06   0.242533E-07   0.112041E-08
  2268   0.107380E+03  -0.767099E+01   0.384148E-06  -0.767099E+01   0.652672E+01   0.241044E-07   0.384148E-06   0.241044E-07   0.111936E-08
  2269   0.107291E+03  -0.775861E+01   0.376781E-06  -0.775861E+01   0.650614E+01   0.239599E-07   0.376781E-06   0.239599E-07   0.111830E-08
  2270   0.107208E+03  -0.784504E+01   0.369328E-06  -0.784504E+01   0.648496E+01   0.238195E-07   0.369328E-06   0.238195E-07   0.111725E-08
  2271   0.107130E+03  -0.793013E+01   0.361806E-06  -0.793013E+01   0.646319E+01   0.236831E-07   0.361806E-06   0.236831E-07   0.111620E-08
  2272   0.107059E+03  -0.801389E+01   0.354229E-06  -0.801389E+01   0.644082E+01   0.235504E-07   0.354229E-06   0.235504E-07   0.111515E-08
  2273   0.106993E+03  -0.809632E+01   0.346614E-06  -0.809632E+01   0.641789E+01   0.234215E-07   0.346614E-06   0.234215E-07   0.111410E-08
  2274   0.106933E+03  -0.817733E+01   0.338976E-06  -0.817733E+01   0.639437E+01   0.232960E-07   0.338976E-06   0.232960E-07   0.111306E-08
  2275   0.106878E+03  -0.825693E+01   0.331329E-06  -0.825693E+01   0.637030E+01   0.231739E-07   0.331329E-06   0.231739E-07   0.111201E-08
  2276   0.106828E+03  -0.833512E+01   0.323691E-06  -0.833512E+01   0.634569E+01   0.230550E-07   0.323691E-06   0.230550E-07   0.111097E-08
  2277   0.106784E+03  -0.841183E+01   0.316076E-06  -0.841183E+01   0.632052E+01   0.229392E-07   0.316076E-06   0.229392E-07   0.110993E-08
  2278   0.106744E+03  -0.848705E+01   0.308500E-06  -0.848705E+01   0.629483E+01   0.228262E-07   0.308500E-06   0.228262E-07   0.110888E-08
  2279   0.106710E+03  -0.856079E+01   0.300978E-06  -0.856079E+01   0.626862E+01   0.227159E-07   0.300978E-06   0.227159E-07   0.110784E-08
  2280   0.106681E+03  -0.863297E+01   0.293526E-06  -0.863297E+01   0.624189E+01   0.226082E-07   0.293526E-06   0.226082E-07   0.110681E-08
  2281   0.106656E+03  -0.870352E+01   0.286160E-06  -0.870352E+01   0.621465E+01   0.225030E-07   0.286160E-06   0.225030E-07   0.110577E-08
  2282   0.106636E+03  -0.877250E+01   0.278895E-06  -0.877250E+01   0.618692E+01   0.224000E-07   0.278895E-06   0.224000E-07   0.110473E-08
  2283   0.106619E+03  -0.883993E+01   0.271746E-06  -0.883993E+01   0.615870E+01   0.222991E-07   0.271746E-06   0.222991E-07   0.110370E-08
  2284   0.106608E+03  -0.890565E+01   0.264729E-06  -0.890565E+01   0.612999E+01   0.222001E-07   0.264729E-06   0.222001E-07   0.110267E-08
  2285   0.106600E+03  -0.896973E+01   0.257860E-06  -0.896973E+01   0.610081E+01   0.221029E-07   0.257860E-06   0.221029E-07   0.110164E-08
  2286   0.106597E+03  -0.903211E+01   0.251153E-06  -0.903211E+01   0.607117E+01   0.220074E-07   0.251153E-06   0.220074E-07   0.110060E-08
  2287   0.106598E+03  -0.909286E+01   0.244626E-06  -0.909286E+01   0.604108E+01   0.219133E-07   0.244626E-06   0.219133E-07   0.109958E-08
  2288   0.106602E+03  -0.915182E+01   0.238292E-06  -0.915182E+01   0.601054E+01   0.218206E-07   0.238292E-06   0.218206E-07   0.109855E-08
  2289   0.106610E+03  -0.920907E+01   0.232168E-06  -0.920907E+01   0.597958E+01   0.217290E-07   0.232168E-06   0.217290E-07   0.109752E-08
  2290   0.106622E+03  -0.926454E+01   0.226270E-06  -0.926454E+01   0.594820E+01   0.216384E-07   0.226270E-06   0.216384E-07   0.109650E-08
  2291   0.106637E+03  -0.931831E+01   0.220612E-06  -0.931831E+01   0.591642E+01   0.215487E-07   0.220612E-06   0.215487E-07   0.109547E-08
  2292   0.106655E+03  -0.937029E+01   0.215210E-06  -0.937029E+01   0.588424E+01   0.214597E-07   0.215210E-06   0.214597E-07   0.109445E-08
  2293   0.106677E+03  -0.942041E+01   0.210080E-06  -0.942041E+01   0.585169E+01   0.213712E-07   0.210080E-06   0.213712E-07   0.109343E-08
  2294   0.106701E+03  -0.946883E+01   0.205237E-06  -0.946883E+01   0.581877E+01   0.212831E-07   0.205237E-06   0.212831E-07   0.109241E-08
  2295   0.106729E+03  -0.951532E+01   0.200697E-06  -0.951532E+01   0.578548E+01   0.211953E-07   0.200697E-06   0.211953E-07   0.109139E-08
  2296   0.106758E+03  -0.956002E+01   0.196475E-06  -0.956002E+01   0.575186E+01   0.211075E-07   0.196475E-06   0.211075E-07   0.109038E-08
  2297   0.106791E+03  -0.960286E+01   0.192587E-06  -0.960286E+01   0.571789E+01   0.210196E-07   0.192587E-06   0.210196E-07   0.108936E-08
  2298   0.106826E+03  -0.964393E+01   0.189049E-06  -0.964393E+01   0.568359E+01   0.209315E-07   0.189049E-06   0.209315E-07   0.108835E-08
  2299   0.106864E+03  -0.968306E+01   0.185875E-06  -0.968306E+01   0.564897E+01   0.208430E-07   0.185875E-06   0.208430E-07   0.108733E-08
  2300   0.106903E+03  -0.972026E+01   0.183082E-06  -0.972026E+01   0.561405E+01   0.207539E-07   0.183082E-06   0.207539E-07   0.108632E-08
  2301   0.106945E+03  -0.975568E+01   0.180681E-06  -0.975568E+01   0.557882E+01   0.206642E-07   0.180681E-06   0.206642E-07   0.108531E-08
  2302   0.106988E+03  -0.978909E+01   0.178668E-06  -0.978909E+01   0.554332E+01   0.205736E-07   0.178668E-06   0.205736E-07   0.108430E-08
  2303   0.107033E+03  -0.982072E+01   0.177035E-06  -0.982072E+01   0.550753E+01   0.204822E-07   0.177035E-06   0.204822E-07   0.108329E-08
  2304   0.107080E+03  -0.985035E+01   0.175774E-06  -0.985035E+01   0.547148E+01   0.203898E-07   0.175774E-06   0.203898E-07   0.108229E-08
  2305   0.107129E+03  -0.987812E+01   0.174877E-06  -0.987812E+01   0.543519E+01   0.202963E-07   0.174877E-06   0.202963E-07   0.108128E-08
  2306   0.107178E+03  -0.990395E+01   0.174338E-06  -0.990395E+01   0.539865E+01   0.202017E-07   0.174338E-06   0.202017E-07   0.108028E-08
  2307   0.107230E+03  -0.992786E+01   0.174146E-06  -0.992786E+01   0.536189E+01   0.201059E-07   0.174146E-06   0.201059E-07   0.107928E-08
  2308   0.107282E+03  -0.994983E+01   0.174296E-06  -0.994983E+01   0.532491E+01   0.200087E-07   0.174296E-06   0.200087E-07   0.107827E-08
  2309   0.107335E+03  -0.996987E+01   0.174778E-06  -0.996987E+01   0.528772E+01   0.199102E-07   0.174778E-06   0.199102E-07   0.107727E-08
  2310   0.107389E+03  -0.998806E+01   0.175586E-06  -0.998806E+01   0.525035E+01   0.198102E-07   0.175586E-06   0.198102E-07   0.107627E-08
  2311   0.107444E+03  -0.100043E+02   0.176710E-06  -0.100043E+02   0.521279E+01   0.197086E-07   0.176710E-06   0.197086E-07   0.107528E-08
  2312   0.107499E+03  -0.100186E+02   0.178144E-06  -0.100186E+02   0.517507E+01   0.196053E-07   0.178144E-06   0.196053E-07   0.107428E-08
  2313   0.107555E+03  -0.100310E+02   0.179878E-06  -0.100310E+02   0.513718E+01   0.195003E-07   0.179878E-06   0.195003E-07   0.107329E-08
  2314   0.107611E+03  -0.100415E+02   0.181907E-06  -0.100415E+02   0.509916E+01   0.193935E-07   0.181907E-06   0.193935E-07   0.107229E-08
  2315   0.107668E+03  -0.100500E+02   0.184221E-06  -0.100500E+02   0.506100E+01   0.192847E-07   0.184221E-06   0.192847E-07   0.107130E-08
  2316   0.107724E+03  -0.100567E+02   0.186812E-06  -0.100567E+02   0.502272E+01   0.191740E-07   0.186812E-06   0.191740E-07   0.107031E-08
  2317   0.107781E+03  -0.100614E+02   0.189673E-06  -0.100614E+02   0.498433E+01   0.190611E-07   0.189673E-06   0.190611E-07   0.106932E-08
  2318   0.107837E+03  -0.100642E+02   0.192796E-06  -0.100642E+02   0.494584E+01   0.189461E-07   0.192796E-06   0.189461E-07   0.106833E-08
  2319   0.107893E+03  -0.100652E+02   0.196173E-06  -0.100652E+02   0.490726E+01   0.188288E-07   0.196173E-06   0.188288E-07   0.106734E-08
  2320   0.107949E+03  -0.100643E+02   0.199797E-06  -0.100643E+02   0.486860E+01   0.187092E-07   0.199797E-06   0.187092E-07   0.106636E-08
  2321   0.108004E+03  -0.100614E+02   0.203658E-06  -0.100614E+02   0.482988E+01   0.185871E-07   0.203658E-06   0.185871E-07   0.106537E-08
  2322   0.108058E+03  -0.100567E+02   0.207750E-06  -0.100567E+02   0.479111E+01   0.184625E-07   0.207750E-06   0.184625E-07   0.106439E-08
  2323   0.108112E+03  -0.100502E+02   0.212064E-06  -0.100502E+02   0.475230E+01   0.183353E-07   0.212064E-06   0.183353E-07   0.106341E-08
  2324   0.108165E+03  -0.100418E+02   0.216593E-06  -0.100418E+02   0.471346E+01   0.182054E-07   0.216593E-06   0.182054E-07   0.106243E-08
  2325   0.108217E+03  -0.100316E+02   0.221328E-06  -0.100316E+02   0.467461E+01   0.180727E-07   0.221328E-06   0.180727E-07   0.106145E-08
  2326   0.108268E+03  -0.100195E+02   0.226262E-06  -0.100195E+02   0.463577E+01   0.179371E-07   0.226262E-06   0.179371E-07   0.106047E-08
  2327   0.108318E+03  -0.100056E+02   0.231387E-06  -0.100056E+02   0.459693E+01   0.177986E-07   0.231387E-06   0.177986E-07   0.105949E-08
  2328   0.108366E+03  -0.999001E+01   0.236695E-06  -0.999001E+01   0.455813E+01   0.176571E-07   0.236695E-06   0.176571E-07   0.105851E-08
  2329   0.108414E+03  -0.997261E+01   0.242179E-06  -0.997261E+01   0.451936E+01   0.175124E-07   0.242179E-06   0.175124E-07   0.105754E-08
  2330   0.108459E+03  -0.995343E+01   0.247829E-06  -0.995343E+01   0.448065E+01   0.173645E-07   0.247829E-06   0.173645E-07   0.105657E-08
  2331   0.108503E+03  -0.993254E+01   0.253639E-06  -0.993254E+01   0.444199E+01   0.172133E-07   0.253639E-06   0.172133E-07   0.105559E-08
  2332   0.108545E+03  -0.990986E+01   0.259600E-06  -0.990986E+01   0.440340E+01   0.170587E-07   0.259600E-06   0.170587E-07   0.105462E-08
  2333   0.108586E+03  -0.988548E+01   0.265705E-06  -0.988548E+01   0.436489E+01   0.169006E-07   0.265705E-06   0.169006E-07   0.105365E-08
  2334   0.108625E+03  -0.985938E+01   0.271946E-06  -0.985938E+01   0.432647E+01   0.167390E-07   0.271946E-06   0.167390E-07   0.105268E-08
  2335   0.108662E+03  -0.983158E+01   0.278314E-06  -0.983158E+01   0.428816E+01   0.165737E-07   0.278314E-06   0.165737E-07   0.105172E-08
  2336   0.108696E+03  -0.980214E+01   0.284802E-06  -0.980214E+01   0.424995E+01   0.164047E-07   0.284802E-06   0.164047E-07   0.105075E-08
  2337   0.108729E+03  -0.977107E+01   0.291403E-06  -0.977107E+01   0.421188E+01   0.162319E-07   0.291403E-06   0.162319E-07   0.104979E-08
  2338   0.108758E+03  -0.973829E+01   0.298107E-06  -0.973829E+01   0.417393E+01   0.160552E-07   0.298107E-06   0.160552E-07   0.104882E-08
  2339   0.108786E+03  -0.970395E+01   0.304908E-06  -0.970395E+01   0.413613E+01   0.158744E-07   0.304908E-06   0.158744E-07   0.104786E-08
  2340   0.108811E+03  -0.966805E+01   0.311797E-06  -0.966805E+01   0.409849E+01   0.156896E-07   0.311797E-06   0.156896E-07   0.104690E-08
  2341   0.108834E+03  -0.963051E+01   0.318767E-06  -0.963051E+01   0.406101E+01   0.155007E-07   0.318767E-06   0.155007E-07   0.104594E-08
  2342   0.108854E+03  -0.959141E+01   0.325809E-06  -0.959141E+01   0.402372E+01   0.153074E-07   0.325809E-06   0.153074E-07   0.104498E-08
  2343   0.108871E+03  -0.955083E+01   0.332916E-06  -0.955083E+01   0.398661E+01   0.151099E-07   0.332916E-06   0.151099E-07   0.104402E-08
  2344   0.108885E+03  -0.950876E+01   0.340080E-06  -0.950876E+01   0.394970E+01   0.149079E-07   0.340080E-06   0.149079E-07   0.104307E-08
  2345   0.108897E+03  -0.946513E+01   0.347293E-06  -0.946513E+01   0.391301E+01   0.147014E-07   0.347293E-06   0.147014E-07   0.104211E-08
  2346   0.108906E+03  -0.942009E+01   0.354547E-06  -0.942009E+01   0.387652E+01   0.144903E-07   0.354547E-06   0.144903E-07   0.104116E-08
  2347   0.108911E+03  -0.937356E+01   0.361834E-06  -0.937356E+01   0.384026E+01   0.142745E-07   0.361834E-06   0.142745E-07   0.104021E-08
  2348   0.108913E+03  -0.932562E+01   0.369146E-06  -0.932562E+01   0.380423E+01   0.140540E-07   0.369146E-06   0.140540E-07   0.103925E-08
  2349   0.108912E+03  -0.927627E+01   0.376476E-06  -0.927627E+01   0.376845E+01   0.138286E-07   0.376476E-06   0.138286E-07   0.103830E-08
  2350   0.108907E+03  -0.922558E+01   0.383815E-06  -0.922558E+01   0.373292E+01   0.135982E-07   0.383815E-06   0.135982E-07   0.103736E-08
  2351   0.108900E+03  -0.917347E+01   0.391155E-06  -0.917347E+01   0.369766E+01   0.133629E-07   0.391155E-06   0.133629E-07   0.103641E-08
  2352   0.108889E+03  -0.912011E+01   0.398483E-06  -0.912011E+01   0.366266E+01   0.131232E-07   0.398483E-06   0.131232E-07   0.103546E-08
  2353   0.108874E+03  -0.906540E+01   0.405786E-06  -0.906540E+01   0.362796E+01   0.128794E-07   0.405786E-06   0.128794E-07   0.103452E-08
  2354   0.108856E+03  -0.900951E+01   0.413049E-06  -0.900951E+01   0.359354E+01   0.126322E-07   0.413049E-06   0.126322E-07   0.103357E-08
  2355   0.108834E+03  -0.895228E+01   0.420259E-06  -0.895228E+01   0.355942E+01   0.123821E-07   0.420259E-06   0.123821E-07   0.103263E-08
  2356   0.108808E+03  -0.889386E+01   0.427402E-06  -0.889386E+01   0.352562E+01   0.121296E-07   0.427402E-06   0.121296E-07   0.103169E-08
  2357   0.108780E+03  -0.883432E+01   0.434465E-06  -0.883432E+01   0.349213E+01   0.118753E-07   0.434465E-06   0.118753E-07   0.103075E-08
  2358   0.108746E+03  -0.877360E+01   0.441434E-06  -0.877360E+01   0.345897E+01   0.116196E-07   0.441434E-06   0.116196E-07   0.102981E-08
  2359   0.108710E+03  -0.871176E+01   0.448295E-06  -0.871176E+01   0.342614E+01   0.113631E-07   0.448295E-06   0.113631E-07   0.102887E-08
  2360   0.108669E+03  -0.864873E+01   0.455036E-06  -0.864873E+01   0.339366E+01   0.111063E-07   0.455036E-06   0.111063E-07   0.102793E-08
  2361   0.108625E+03  -0.858473E+01   0.461641E-06  -0.858473E+01   0.336151E+01   0.108498E-07   0.461641E-06   0.108498E-07   0.102700E-08
  2362   0.108576E+03  -0.851962E+01   0.468098E-06  -0.851962E+01   0.332973E+01   0.105941E-07   0.468098E-06   0.105941E-07   0.102606E-08
  2363   0.108523E+03  -0.845354E+01   0.474392E-06  -0.845354E+01   0.329830E+01   0.103397E-07   0.474392E-06   0.103397E-07   0.102513E-08
  2364   0.108466E+03  -0.838643E+01   0.480511E-06  -0.838643E+01   0.326724E+01   0.100871E-07   0.480511E-06   0.100871E-07   0.102420E-08
  2365   0.108405E+03  -0.831842E+01   0.486440E-06  -0.831842E+01   0.323656E+01   0.983695E-08   0.486440E-06   0.983695E-08   0.102327E-08
  2366   0.108341E+03  -0.824944E+01   0.492165E-06  -0.824944E+01   0.320626E+01   0.958966E-08   0.492165E-06   0.958966E-08   0.102234E-08
  2367   0.108271E+03  -0.817957E+01   0.497674E-06  -0.817957E+01   0.317634E+01   0.934580E-08   0.497674E-06   0.934580E-08   0.102141E-08
  2368   0.108197E+03  -0.810881E+01   0.502953E-06  -0.810881E+01   0.314682E+01   0.910590E-08   0.502953E-06   0.910590E-08   0.102048E-08
  2369   0.108120E+03  -0.803730E+01   0.507987E-06  -0.803730E+01   0.311771E+01   0.887048E-08   0.507987E-06   0.887048E-08   0.101955E-08
  2370   0.108038E+03  -0.796491E+01   0.512763E-06  -0.796491E+01   0.308900E+01   0.864008E-08   0.512763E-06   0.864008E-08   0.101863E-08
  2371   0.107952E+03  -0.789177E+01   0.517268E-06  -0.789177E+01   0.306071E+01   0.841522E-08   0.517268E-06   0.841522E-08   0.101770E-08
  2372   0.107861E+03  -0.781788E+01   0.521488E-06  -0.781788E+01   0.303283E+01   0.819643E-08   0.521488E-06   0.819643E-08   0.101678E-08
  2373   0.107767E+03  -0.774333E+01   0.525409E-06  -0.774333E+01   0.300538E+01   0.798424E-08   0.525409E-06   0.798424E-08   0.101586E-08
  2374   0.107667E+03  -0.766810E+01   0.529017E-06  -0.766810E+01   0.297836E+01   0.777918E-08   0.529017E-06   0.777918E-08   0.101494E-08
  2375   0.107564E+03  -0.759221E+01   0.532299E-06  -0.759221E+01   0.295177E+01   0.758178E-08   0.532299E-06   0.758178E-08   0.101402E-08
  2376   0.107457E+03  -0.751572E+01   0.535242E-06  -0.751572E+01   0.292563E+01   0.739257E-08   0.535242E-06   0.739257E-08   0.101310E-08
  2377   0.107344E+03  -0.743864E+01   0.537831E-06  -0.743864E+01   0.289992E+01   0.721207E-08   0.537831E-06   0.721207E-08   0.101218E-08
  2378   0.107227E+03  -0.736101E+01   0.540053E-06  -0.736101E+01   0.287467E+01   0.704081E-08   0.540053E-06   0.704081E-08   0.101127E-08
  2379   0.107106E+03  -0.728287E+01   0.541894E-06  -0.728287E+01   0.284987E+01   0.687933E-08   0.541894E-06   0.687933E-08   0.101035E-08
  2380   0.106982E+03  -0.720425E+01   0.543341E-06  -0.720425E+01   0.282553E+01   0.672815E-08   0.543341E-06   0.672815E-08   0.100944E-08
  2381   0.106852E+03  -0.712518E+01   0.544380E-06  -0.712518E+01   0.280164E+01   0.658780E-08   0.544380E-06   0.658780E-08   0.100853E-08
  2382   0.106717E+03  -0.704569E+01   0.544997E-06  -0.704569E+01   0.277822E+01   0.645880E-08   0.544997E-06   0.645880E-08   0.100762E-08
  2383   0.106579E+03  -0.696581E+01   0.545178E-06  -0.696581E+01   0.275526E+01   0.634170E-08   0.545178E-06   0.634170E-08   0.100671E-08
  2384   0.106435E+03  -0.688556E+01   0.544911E-06  -0.688556E+01   0.273279E+01   0.623701E-08   0.544911E-06   0.623701E-08   0.100580E-08
  2385   0.106288E+03  -0.680498E+01   0.544181E-06  -0.680498E+01   0.271078E+01   0.614526E-08   0.544181E-06   0.614526E-08   0.100489E-08
  2386   0.106136E+03  -0.672411E+01   0.542975E-06  -0.672411E+01   0.268924E+01   0.606699E-08   0.542975E-06   0.606699E-08   0.100398E-08
  2387   0.105979E+03  -0.664299E+01   0.541278E-06  -0.664299E+01   0.266819E+01   0.600272E-08   0.541278E-06   0.600272E-08   0.100308E-08
  2388   0.105819E+03  -0.656164E+01   0.539078E-06  -0.656164E+01   0.264762E+01   0.595298E-08   0.539078E-06   0.595298E-08   0.100217E-08
  2389   0.105654E+03  -0.648009E+01   0.536361E-06  -0.648009E+01   0.262754E+01   0.591829E-08   0.536361E-06   0.591829E-08   0.100127E-08
  2390   0.105484E+03  -0.639838E+01   0.533112E-06  -0.639838E+01   0.260795E+01   0.589920E-08   0.533112E-06   0.589920E-08   0.100037E-08
  2391   0.105311E+03  -0.631656E+01   0.529319E-06  -0.631656E+01   0.258884E+01   0.589622E-08   0.529319E-06   0.589622E-08   0.999466E-09
  2392   0.105133E+03  -0.623464E+01   0.524968E-06  -0.623464E+01   0.257023E+01   0.590989E-08   0.524968E-06   0.590989E-08   0.998566E-09
  2393   0.104951E+03  -0.615265E+01   0.520045E-06  -0.615265E+01   0.255212E+01   0.594073E-08   0.520045E-06   0.594073E-08   0.997668E-09
  2394   0.104764E+03  -0.607063E+01   0.514536E-06  -0.607063E+01   0.253450E+01   0.598927E-08   0.514536E-06   0.598927E-08   0.996770E-09
  2395   0.104574E+03  -0.598860E+01   0.508427E-06  -0.598860E+01   0.251737E+01   0.605605E-08   0.508427E-06   0.605605E-08   0.995873E-09
  2396   0.104379E+03  -0.590661E+01   0.501706E-06  -0.590661E+01   0.250074E+01   0.614158E-08   0.501706E-06   0.614158E-08   0.994978E-09
  2397   0.104180E+03  -0.582466E+01   0.494359E-06  -0.582466E+01   0.248461E+01   0.624641E-08   0.494359E-06   0.624641E-08   0.994083E-09
  2398   0.103977E+03  -0.574280E+01   0.486371E-06  -0.574280E+01   0.246898E+01   0.637105E-08   0.486371E-06   0.637105E-08   0.993190E-09
  2399   0.103770E+03  -0.566106E+01   0.477729E-06  -0.566106E+01   0.245385E+01   0.651603E-08   0.477729E-06   0.651603E-08   0.992298E-09
  2400   0.103558E+03  -0.557946E+01   0.468420E-06  -0.557946E+01   0.243922E+01   0.668189E-08   0.468420E-06   0.668189E-08   0.991407E-09
  2401   0.103342E+03  -0.549803E+01   0.458438E-06  -0.549803E+01   0.242508E+01   0.686881E-08   0.458438E-06   0.686881E-08   0.990517E-09
  2402   0.103123E+03  -0.541681E+01   0.447813E-06  -0.541681E+01   0.241144E+01   0.707557E-08   0.447813E-06   0.707557E-08   0.989628E-09
  2403   0.102899E+03  -0.533583E+01   0.436582E-06  -0.533583E+01   0.239830E+01   0.730061E-08   0.436582E-06   0.730061E-08   0.988741E-09
  2404   0.102672E+03  -0.525511E+01   0.424784E-06  -0.525511E+01   0.238565E+01   0.754238E-08   0.424784E-06   0.754238E-08   0.987854E-09
  2405   0.102440E+03  -0.517469E+01   0.412457E-06  -0.517469E+01   0.237352E+01   0.779932E-08   0.412457E-06   0.779932E-08   0.986969E-09
  2406   0.102205E+03  -0.509459E+01   0.399638E-06  -0.509459E+01   0.236187E+01   0.806986E-08   0.399638E-06   0.806986E-08   0.986084E-09
  2407   0.101966E+03  -0.501484E+01   0.386365E-06  -0.501484E+01   0.235072E+01   0.835246E-08   0.386365E-06   0.835246E-08   0.985201E-09
  2408   0.101723E+03  -0.493546E+01   0.372677E-06  -0.493546E+01   0.234006E+01   0.864554E-08   0.372677E-06   0.864554E-08   0.984319E-09
  2409   0.101476E+03  -0.485648E+01   0.358611E-06  -0.485648E+01   0.232989E+01   0.894755E-08   0.358611E-06   0.894755E-08   0.983438E-09
  2410   0.101225E+03  -0.477794E+01   0.344206E-06  -0.477794E+01   0.232021E+01   0.925694E-08   0.344206E-06   0.925694E-08   0.982558E-09
  2411   0.100971E+03  -0.469985E+01   0.329498E-06  -0.469985E+01   0.231102E+01   0.957213E-08   0.329498E-06   0.957213E-08   0.981679E-09
  2412   0.100713E+03  -0.462224E+01   0.314527E-06  -0.462224E+01   0.230232E+01   0.989158E-08   0.314527E-06   0.989158E-08   0.980801E-09
  2413   0.100452E+03  -0.454515E+01   0.299329E-06  -0.454515E+01   0.229410E+01   0.102137E-07   0.299329E-06   0.102137E-07   0.979924E-09
  2414   0.100187E+03  -0.446858E+01   0.283944E-06  -0.446858E+01   0.228636E+01   0.105370E-07   0.283944E-06   0.105370E-07   0.979048E-09
  2415   0.999181E+02  -0.439259E+01   0.268408E-06  -0.439259E+01   0.227910E+01   0.108599E-07   0.268408E-06   0.108599E-07   0.978174E-09
  2416   0.996465E+02  -0.431717E+01   0.252760E-06  -0.431717E+01   0.227232E+01   0.111807E-07   0.252760E-06   0.111807E-07   0.977300E-09
  2417   0.993711E+02  -0.424238E+01   0.237038E-06  -0.424238E+01   0.226601E+01   0.114981E-07   0.237038E-06   0.114981E-07   0.976428E-09
  2418   0.990927E+02  -0.416823E+01   0.221280E-06  -0.416823E+01   0.226017E+01   0.118103E-07   0.221280E-06   0.118103E-07   0.975557E-09
  2419   0.988107E+02  -0.409474E+01   0.205523E-06  -0.409474E+01   0.225480E+01   0.121159E-07   0.205523E-06   0.121159E-07   0.974686E-09
  2420   0.985264E+02  -0.402194E+01   0.189806E-06  -0.402194E+01   0.224989E+01   0.124132E-07   0.189806E-06   0.124132E-07   0.973817E-09
  2421   0.982383E+02  -0.394984E+01   0.174166E-06  -0.394984E+01   0.224545E+01   0.127008E-07   0.174166E-06   0.127008E-07   0.972949E-09
  2422   0.979474E+02  -0.387849E+01   0.158642E-06  -0.387849E+01   0.224146E+01   0.129770E-07   0.158642E-06   0.129770E-07   0.972082E-09
  2423   0.976541E+02  -0.380788E+01   0.143271E-06  -0.380788E+01   0.223792E+01   0.132403E-07   0.143271E-06   0.132403E-07   0.971216E-09
  2424   0.973572E+02  -0.373806E+01   0.128092E-06  -0.373806E+01   0.223483E+01   0.134892E-07   0.128092E-06   0.134892E-07   0.970351E-09
  2425   0.970580E+02  -0.366903E+01   0.113141E-06  -0.366903E+01   0.223219E+01   0.137221E-07   0.113141E-06   0.137221E-07   0.969487E-09
