#    L    TT             EE             BB             TE          
  1173   0.115832E+04   0.140603E+02   0.996710E-01  -0.108883E+02
  1174   0.115492E+04   0.141451E+02   0.996374E-01  -0.101803E+02
  1175   0.115146E+04   0.142337E+02   0.996026E-01  -0.948394E+01
  1176   0.114795E+04   0.143260E+02   0.995667E-01  -0.879941E+01
  1177   0.114439E+04   0.144221E+02   0.995297E-01  -0.812697E+01
  1178   0.114077E+04   0.145219E+02   0.994916E-01  -0.746688E+01
  1179   0.113711E+04   0.146252E+02   0.994523E-01  -0.681941E+01
  1180   0.113341E+04   0.147321E+02   0.994120E-01  -0.618480E+01
  1181   0.112965E+04   0.148425E+02   0.993705E-01  -0.556330E+01
  1182   0.112585E+04   0.149563E+02   0.993280E-01  -0.495512E+01
  1183   0.112200E+04   0.150735E+02   0.992844E-01  -0.436049E+01
  1184   0.111811E+04   0.151940E+02   0.992397E-01  -0.377964E+01
  1185   0.111418E+04   0.153176E+02   0.991940E-01  -0.321281E+01
  1186   0.111021E+04   0.154444E+02   0.991472E-01  -0.266021E+01
  1187   0.110619E+04   0.155742E+02   0.990993E-01  -0.212207E+01
  1188   0.110215E+04   0.157071E+02   0.990505E-01  -0.159855E+01
  1189   0.109806E+04   0.158429E+02   0.990006E-01  -0.108983E+01
  1190   0.109393E+04   0.159815E+02   0.989497E-01  -0.596050E+00
  1191   0.108978E+04   0.161229E+02   0.988978E-01  -0.117385E+00
  1192   0.108559E+04   0.162671E+02   0.988449E-01   0.346002E+00
  1193   0.108137E+04   0.164139E+02   0.987911E-01   0.793961E+00
  1194   0.107713E+04   0.165631E+02   0.987363E-01   0.122632E+01
  1195   0.107285E+04   0.167149E+02   0.986805E-01   0.164296E+01
  1196   0.106855E+04   0.168690E+02   0.986238E-01   0.204377E+01
  1197   0.106422E+04   0.170255E+02   0.985662E-01   0.242863E+01
  1198   0.105988E+04   0.171841E+02   0.985076E-01   0.279742E+01
  1199   0.105551E+04   0.173450E+02   0.984482E-01   0.314995E+01
  1200   0.105111E+04   0.175078E+02   0.983878E-01   0.348625E+01
  1201   0.104670E+04   0.176727E+02   0.983267E-01   0.380604E+01
  1202   0.104227E+04   0.178395E+02   0.982646E-01   0.410944E+01
  1203   0.103783E+04   0.180080E+02   0.982017E-01   0.439623E+01
  1204   0.103337E+04   0.181784E+02   0.981380E-01   0.466646E+01
  1205   0.102890E+04   0.183503E+02   0.980734E-01   0.491998E+01
  1206   0.102441E+04   0.185238E+02   0.980081E-01   0.515683E+01
  1207   0.101991E+04   0.186988E+02   0.979420E-01   0.537696E+01
  1208   0.101541E+04   0.188752E+02   0.978751E-01   0.558022E+01
  1209   0.101090E+04   0.190528E+02   0.978074E-01   0.576673E+01
  1210   0.100639E+04   0.192318E+02   0.977390E-01   0.593634E+01
  1211   0.100186E+04   0.194118E+02   0.976699E-01   0.608923E+01
  1212   0.997343E+03   0.195929E+02   0.976001E-01   0.622532E+01
  1213   0.992817E+03   0.197749E+02   0.975296E-01   0.634457E+01
  1214   0.988293E+03   0.199579E+02   0.974584E-01   0.644699E+01
  1215   0.983777E+03   0.201417E+02   0.973866E-01   0.653265E+01
  1216   0.979256E+03   0.203261E+02   0.973141E-01   0.660150E+01
  1217   0.974743E+03   0.205112E+02   0.972410E-01   0.665362E+01
  1218   0.970239E+03   0.206968E+02   0.971674E-01   0.668902E+01
  1219   0.965742E+03   0.208828E+02   0.970931E-01   0.670763E+01
  1220   0.961246E+03   0.210692E+02   0.970182E-01   0.670967E+01
  1221   0.956772E+03   0.212558E+02   0.969428E-01   0.669493E+01
  1222   0.952298E+03   0.214426E+02   0.968669E-01   0.666364E+01
  1223   0.947846E+03   0.216295E+02   0.967904E-01   0.661586E+01
  1224   0.943400E+03   0.218164E+02   0.967135E-01   0.655160E+01
  1225   0.938976E+03   0.220032E+02   0.966361E-01   0.647116E+01
  1226   0.934565E+03   0.221898E+02   0.965582E-01   0.637453E+01
  1227   0.930176E+03   0.223762E+02   0.964798E-01   0.626177E+01
  1228   0.925807E+03   0.225623E+02   0.964011E-01   0.613319E+01
  1229   0.921465E+03   0.227480E+02   0.963219E-01   0.598878E+01
  1230   0.917144E+03   0.229332E+02   0.962424E-01   0.582868E+01
  1231   0.912842E+03   0.231178E+02   0.961625E-01   0.565294E+01
  1232   0.908568E+03   0.233019E+02   0.960823E-01   0.546187E+01
  1233   0.904327E+03   0.234850E+02   0.960017E-01   0.525537E+01
  1234   0.900106E+03   0.236674E+02   0.959208E-01   0.503372E+01
  1235   0.895919E+03   0.238489E+02   0.958396E-01   0.479692E+01
  1236   0.891757E+03   0.240295E+02   0.957582E-01   0.454516E+01
  1237   0.887629E+03   0.242088E+02   0.956765E-01   0.427859E+01
  1238   0.883533E+03   0.243871E+02   0.955946E-01   0.399741E+01
  1239   0.879471E+03   0.245641E+02   0.955125E-01   0.370174E+01
  1240   0.875440E+03   0.247397E+02   0.954302E-01   0.339179E+01
  1241   0.871450E+03   0.249140E+02   0.953477E-01   0.306776E+01
  1242   0.867499E+03   0.250868E+02   0.952651E-01   0.272985E+01
  1243   0.863579E+03   0.252580E+02   0.951823E-01   0.237818E+01
  1244   0.859699E+03   0.254277E+02   0.950995E-01   0.201288E+01
  1245   0.855858E+03   0.255955E+02   0.950165E-01   0.163428E+01
  1246   0.852062E+03   0.257616E+02   0.949335E-01   0.124252E+01
  1247   0.848305E+03   0.259258E+02   0.948504E-01   0.837806E+00
  1248   0.844593E+03   0.260881E+02   0.947673E-01   0.420326E+00
  1249   0.840919E+03   0.262483E+02   0.946842E-01  -0.972516E-02
  1250   0.837298E+03   0.264064E+02   0.946010E-01  -0.452127E+00
  1251   0.833714E+03   0.265624E+02   0.945179E-01  -0.906631E+00
  1252   0.830175E+03   0.267162E+02   0.944349E-01  -0.137296E+01
  1253   0.826688E+03   0.268676E+02   0.943519E-01  -0.185083E+01
  1254   0.823245E+03   0.270168E+02   0.942690E-01  -0.233999E+01
  1255   0.819853E+03   0.271636E+02   0.941861E-01  -0.284015E+01
  1256   0.816513E+03   0.273079E+02   0.941035E-01  -0.335104E+01
  1257   0.813224E+03   0.274497E+02   0.940209E-01  -0.387240E+01
  1258   0.809986E+03   0.275891E+02   0.939385E-01  -0.440396E+01
  1259   0.806792E+03   0.277257E+02   0.938562E-01  -0.494544E+01
  1260   0.803663E+03   0.278598E+02   0.937742E-01  -0.549659E+01
  1261   0.800577E+03   0.279912E+02   0.936923E-01  -0.605714E+01
  1262   0.797548E+03   0.281197E+02   0.936107E-01  -0.662683E+01
  1263   0.794577E+03   0.282454E+02   0.935293E-01  -0.720539E+01
  1264   0.791657E+03   0.283683E+02   0.934482E-01  -0.779255E+01
  1265   0.788793E+03   0.284881E+02   0.933673E-01  -0.838801E+01
  1266   0.785979E+03   0.286050E+02   0.932868E-01  -0.899148E+01
  1267   0.783230E+03   0.287189E+02   0.932065E-01  -0.960265E+01
  1268   0.780537E+03   0.288297E+02   0.931265E-01  -0.102212E+02
  1269   0.777901E+03   0.289374E+02   0.930469E-01  -0.108469E+02
  1270   0.775322E+03   0.290420E+02   0.929676E-01  -0.114794E+02
  1271   0.772799E+03   0.291433E+02   0.928887E-01  -0.121184E+02
  1272   0.770339E+03   0.292415E+02   0.928102E-01  -0.127636E+02
  1273   0.767937E+03   0.293363E+02   0.927321E-01  -0.134147E+02
  1274   0.765589E+03   0.294278E+02   0.926543E-01  -0.140714E+02
  1275   0.763304E+03   0.295160E+02   0.925770E-01  -0.147333E+02
  1276   0.761080E+03   0.296009E+02   0.925001E-01  -0.154003E+02
  1277   0.758916E+03   0.296824E+02   0.924237E-01  -0.160719E+02
  1278   0.756812E+03   0.297604E+02   0.923477E-01  -0.167479E+02
  1279   0.754768E+03   0.298348E+02   0.922722E-01  -0.174280E+02
  1280   0.752785E+03   0.299059E+02   0.921971E-01  -0.181118E+02
  1281   0.750863E+03   0.299734E+02   0.921226E-01  -0.187992E+02
  1282   0.749001E+03   0.300373E+02   0.920485E-01  -0.194896E+02
  1283   0.747200E+03   0.300976E+02   0.919750E-01  -0.201830E+02
  1284   0.745460E+03   0.301542E+02   0.919020E-01  -0.208788E+02
  1285   0.743780E+03   0.302071E+02   0.918295E-01  -0.215769E+02
  1286   0.742162E+03   0.302564E+02   0.917576E-01  -0.222769E+02
  1287   0.740604E+03   0.303020E+02   0.916862E-01  -0.229785E+02
  1288   0.739107E+03   0.303438E+02   0.916154E-01  -0.236814E+02
  1289   0.737670E+03   0.303820E+02   0.915452E-01  -0.243852E+02
  1290   0.736295E+03   0.304164E+02   0.914756E-01  -0.250897E+02
  1291   0.734980E+03   0.304471E+02   0.914065E-01  -0.257946E+02
  1292   0.733726E+03   0.304741E+02   0.913381E-01  -0.264994E+02
  1293   0.732531E+03   0.304975E+02   0.912702E-01  -0.272039E+02
  1294   0.731398E+03   0.305170E+02   0.912030E-01  -0.279080E+02
  1295   0.730324E+03   0.305328E+02   0.911364E-01  -0.286111E+02
  1296   0.729310E+03   0.305449E+02   0.910704E-01  -0.293130E+02
  1297   0.728354E+03   0.305532E+02   0.910051E-01  -0.300134E+02
  1298   0.727458E+03   0.305577E+02   0.909404E-01  -0.307120E+02
  1299   0.726621E+03   0.305584E+02   0.908764E-01  -0.314087E+02
  1300   0.725841E+03   0.305553E+02   0.908130E-01  -0.321029E+02
  1301   0.725119E+03   0.305484E+02   0.907503E-01  -0.327945E+02
  1302   0.724455E+03   0.305378E+02   0.906883E-01  -0.334831E+02
  1303   0.723848E+03   0.305235E+02   0.906269E-01  -0.341686E+02
  1304   0.723296E+03   0.305053E+02   0.905662E-01  -0.348505E+02
  1305   0.722802E+03   0.304835E+02   0.905062E-01  -0.355286E+02
  1306   0.722363E+03   0.304580E+02   0.904469E-01  -0.362027E+02
  1307   0.721979E+03   0.304288E+02   0.903883E-01  -0.368723E+02
  1308   0.721650E+03   0.303960E+02   0.903303E-01  -0.375374E+02
  1309   0.721375E+03   0.303594E+02   0.902731E-01  -0.381975E+02
  1310   0.721152E+03   0.303192E+02   0.902166E-01  -0.388524E+02
  1311   0.720983E+03   0.302754E+02   0.901607E-01  -0.395019E+02
  1312   0.720866E+03   0.302279E+02   0.901056E-01  -0.401456E+02
  1313   0.720800E+03   0.301768E+02   0.900512E-01  -0.407832E+02
  1314   0.720785E+03   0.301221E+02   0.899975E-01  -0.414146E+02
  1315   0.720820E+03   0.300639E+02   0.899445E-01  -0.420394E+02
  1316   0.720905E+03   0.300022E+02   0.898923E-01  -0.426575E+02
  1317   0.721038E+03   0.299371E+02   0.898407E-01  -0.432686E+02
  1318   0.721219E+03   0.298685E+02   0.897899E-01  -0.438724E+02
  1319   0.721448E+03   0.297966E+02   0.897397E-01  -0.444686E+02
  1320   0.721723E+03   0.297213E+02   0.896903E-01  -0.450572E+02
  1321   0.722045E+03   0.296427E+02   0.896416E-01  -0.456378E+02
  1322   0.722412E+03   0.295610E+02   0.895936E-01  -0.462102E+02
  1323   0.722822E+03   0.294759E+02   0.895464E-01  -0.467742E+02
  1324   0.723276E+03   0.293878E+02   0.894998E-01  -0.473295E+02
  1325   0.723772E+03   0.292964E+02   0.894539E-01  -0.478759E+02
  1326   0.724311E+03   0.292019E+02   0.894088E-01  -0.484133E+02
  1327   0.724890E+03   0.291043E+02   0.893643E-01  -0.489413E+02
  1328   0.725509E+03   0.290036E+02   0.893206E-01  -0.494598E+02
  1329   0.726166E+03   0.288999E+02   0.892775E-01  -0.499686E+02
  1330   0.726862E+03   0.287933E+02   0.892351E-01  -0.504675E+02
  1331   0.727595E+03   0.286838E+02   0.891934E-01  -0.509563E+02
  1332   0.728364E+03   0.285713E+02   0.891524E-01  -0.514349E+02
  1333   0.729169E+03   0.284560E+02   0.891121E-01  -0.519030E+02
  1334   0.730007E+03   0.283380E+02   0.890725E-01  -0.523604E+02
  1335   0.730879E+03   0.282173E+02   0.890335E-01  -0.528070E+02
  1336   0.731783E+03   0.280938E+02   0.889951E-01  -0.532426E+02
  1337   0.732718E+03   0.279678E+02   0.889575E-01  -0.536671E+02
  1338   0.733685E+03   0.278392E+02   0.889204E-01  -0.540803E+02
  1339   0.734680E+03   0.277080E+02   0.888841E-01  -0.544820E+02
  1340   0.735703E+03   0.275744E+02   0.888483E-01  -0.548722E+02
  1341   0.736754E+03   0.274383E+02   0.888132E-01  -0.552506E+02
  1342   0.737831E+03   0.273000E+02   0.887787E-01  -0.556170E+02
  1343   0.738933E+03   0.271592E+02   0.887448E-01  -0.559715E+02
  1344   0.740059E+03   0.270163E+02   0.887115E-01  -0.563138E+02
  1345   0.741208E+03   0.268710E+02   0.886788E-01  -0.566437E+02
  1346   0.742379E+03   0.267236E+02   0.886466E-01  -0.569612E+02
  1347   0.743571E+03   0.265741E+02   0.886151E-01  -0.572661E+02
  1348   0.744782E+03   0.264224E+02   0.885841E-01  -0.575583E+02
  1349   0.746012E+03   0.262688E+02   0.885537E-01  -0.578377E+02
  1350   0.747259E+03   0.261133E+02   0.885238E-01  -0.581043E+02
  1351   0.748523E+03   0.259559E+02   0.884944E-01  -0.583580E+02
  1352   0.749803E+03   0.257968E+02   0.884656E-01  -0.585987E+02
  1353   0.751099E+03   0.256358E+02   0.884372E-01  -0.588265E+02
  1354   0.752402E+03   0.254734E+02   0.884094E-01  -0.590412E+02
  1355   0.753724E+03   0.253093E+02   0.883821E-01  -0.592428E+02
  1356   0.755057E+03   0.251438E+02   0.883552E-01  -0.594313E+02
  1357   0.756402E+03   0.249769E+02   0.883288E-01  -0.596066E+02
  1358   0.757758E+03   0.248085E+02   0.883029E-01  -0.597687E+02
  1359   0.759118E+03   0.246388E+02   0.882774E-01  -0.599175E+02
  1360   0.760484E+03   0.244680E+02   0.882523E-01  -0.600529E+02
  1361   0.761854E+03   0.242959E+02   0.882277E-01  -0.601750E+02
  1362   0.763236E+03   0.241227E+02   0.882035E-01  -0.602837E+02
  1363   0.764617E+03   0.239484E+02   0.881796E-01  -0.603789E+02
  1364   0.766003E+03   0.237732E+02   0.881561E-01  -0.604607E+02
  1365   0.767395E+03   0.235970E+02   0.881331E-01  -0.605291E+02
  1366   0.768778E+03   0.234200E+02   0.881103E-01  -0.605841E+02
  1367   0.770168E+03   0.232422E+02   0.880879E-01  -0.606256E+02
  1368   0.771556E+03   0.230636E+02   0.880658E-01  -0.606537E+02
  1369   0.772937E+03   0.228844E+02   0.880441E-01  -0.606684E+02
  1370   0.774324E+03   0.227048E+02   0.880226E-01  -0.606697E+02
  1371   0.775697E+03   0.225245E+02   0.880015E-01  -0.606577E+02
  1372   0.777069E+03   0.223438E+02   0.879806E-01  -0.606323E+02
  1373   0.778435E+03   0.221628E+02   0.879600E-01  -0.605937E+02
  1374   0.779793E+03   0.219815E+02   0.879396E-01  -0.605420E+02
  1375   0.781138E+03   0.217999E+02   0.879195E-01  -0.604770E+02
  1376   0.782475E+03   0.216182E+02   0.878995E-01  -0.603989E+02
  1377   0.783807E+03   0.214364E+02   0.878798E-01  -0.603078E+02
  1378   0.785126E+03   0.212546E+02   0.878603E-01  -0.602036E+02
  1379   0.786431E+03   0.210728E+02   0.878410E-01  -0.600865E+02
  1380   0.787716E+03   0.208912E+02   0.878218E-01  -0.599563E+02
  1381   0.788995E+03   0.207096E+02   0.878028E-01  -0.598134E+02
  1382   0.790255E+03   0.205282E+02   0.877840E-01  -0.596575E+02
  1383   0.791495E+03   0.203471E+02   0.877652E-01  -0.594888E+02
  1384   0.792715E+03   0.201664E+02   0.877466E-01  -0.593074E+02
  1385   0.793924E+03   0.199860E+02   0.877281E-01  -0.591135E+02
  1386   0.795113E+03   0.198062E+02   0.877096E-01  -0.589072E+02
  1387   0.796277E+03   0.196269E+02   0.876912E-01  -0.586886E+02
  1388   0.797421E+03   0.194482E+02   0.876729E-01  -0.584579E+02
  1389   0.798540E+03   0.192703E+02   0.876546E-01  -0.582152E+02
  1390   0.799641E+03   0.190931E+02   0.876364E-01  -0.579605E+02
  1391   0.800716E+03   0.189167E+02   0.876182E-01  -0.576943E+02
  1392   0.801767E+03   0.187412E+02   0.875999E-01  -0.574163E+02
  1393   0.802799E+03   0.185667E+02   0.875817E-01  -0.571268E+02
  1394   0.803800E+03   0.183931E+02   0.875634E-01  -0.568259E+02
  1395   0.804768E+03   0.182207E+02   0.875451E-01  -0.565138E+02
  1396   0.805713E+03   0.180492E+02   0.875267E-01  -0.561904E+02
  1397   0.806633E+03   0.178790E+02   0.875083E-01  -0.558560E+02
  1398   0.807514E+03   0.177100E+02   0.874898E-01  -0.555106E+02
  1399   0.808371E+03   0.175423E+02   0.874712E-01  -0.551545E+02
  1400   0.809190E+03   0.173759E+02   0.874525E-01  -0.547879E+02
  1401   0.809986E+03   0.172109E+02   0.874336E-01  -0.544109E+02
  1402   0.810744E+03   0.170473E+02   0.874146E-01  -0.540236E+02
  1403   0.811471E+03   0.168852E+02   0.873955E-01  -0.536263E+02
  1404   0.812168E+03   0.167246E+02   0.873762E-01  -0.532192E+02
  1405   0.812827E+03   0.165657E+02   0.873567E-01  -0.528024E+02
  1406   0.813449E+03   0.164085E+02   0.873371E-01  -0.523760E+02
  1407   0.814034E+03   0.162529E+02   0.873172E-01  -0.519404E+02
  1408   0.814590E+03   0.160991E+02   0.872971E-01  -0.514954E+02
  1409   0.815101E+03   0.159470E+02   0.872768E-01  -0.510415E+02
  1410   0.815583E+03   0.157968E+02   0.872562E-01  -0.505789E+02
  1411   0.816021E+03   0.156484E+02   0.872354E-01  -0.501075E+02
  1412   0.816423E+03   0.155020E+02   0.872143E-01  -0.496277E+02
  1413   0.816781E+03   0.153576E+02   0.871929E-01  -0.491397E+02
  1414   0.817104E+03   0.152153E+02   0.871713E-01  -0.486438E+02
  1415   0.817383E+03   0.150749E+02   0.871493E-01  -0.481401E+02
  1416   0.817626E+03   0.149367E+02   0.871270E-01  -0.476289E+02
  1417   0.817826E+03   0.148007E+02   0.871043E-01  -0.471104E+02
  1418   0.817991E+03   0.146669E+02   0.870814E-01  -0.465850E+02
  1419   0.818113E+03   0.145353E+02   0.870580E-01  -0.460526E+02
  1420   0.818193E+03   0.144060E+02   0.870343E-01  -0.455136E+02
  1421   0.818230E+03   0.142790E+02   0.870102E-01  -0.449683E+02
  1422   0.818225E+03   0.141545E+02   0.869857E-01  -0.444168E+02
  1423   0.818185E+03   0.140322E+02   0.869608E-01  -0.438593E+02
  1424   0.818095E+03   0.139124E+02   0.869355E-01  -0.432959E+02
  1425   0.817964E+03   0.137951E+02   0.869097E-01  -0.427270E+02
  1426   0.817790E+03   0.136803E+02   0.868835E-01  -0.421529E+02
  1427   0.817568E+03   0.135679E+02   0.868569E-01  -0.415736E+02
  1428   0.817303E+03   0.134581E+02   0.868298E-01  -0.409894E+02
  1429   0.816997E+03   0.133509E+02   0.868022E-01  -0.404006E+02
  1430   0.816650E+03   0.132462E+02   0.867742E-01  -0.398074E+02
  1431   0.816254E+03   0.131442E+02   0.867456E-01  -0.392100E+02
  1432   0.815816E+03   0.130449E+02   0.867166E-01  -0.386086E+02
  1433   0.815330E+03   0.129483E+02   0.866870E-01  -0.380035E+02
  1434   0.814802E+03   0.128543E+02   0.866570E-01  -0.373949E+02
  1435   0.814226E+03   0.127630E+02   0.866264E-01  -0.367831E+02
  1436   0.813609E+03   0.126745E+02   0.865952E-01  -0.361682E+02
  1437   0.812943E+03   0.125887E+02   0.865636E-01  -0.355506E+02
  1438   0.812229E+03   0.125058E+02   0.865313E-01  -0.349304E+02
  1439   0.811475E+03   0.124256E+02   0.864985E-01  -0.343079E+02
  1440   0.810679E+03   0.123483E+02   0.864652E-01  -0.336833E+02
  1441   0.809835E+03   0.122737E+02   0.864312E-01  -0.330568E+02
  1442   0.808942E+03   0.122020E+02   0.863967E-01  -0.324287E+02
  1443   0.808002E+03   0.121330E+02   0.863616E-01  -0.317991E+02
  1444   0.807021E+03   0.120670E+02   0.863259E-01  -0.311685E+02
  1445   0.805991E+03   0.120038E+02   0.862896E-01  -0.305368E+02
  1446   0.804913E+03   0.119435E+02   0.862527E-01  -0.299043E+02
  1447   0.803795E+03   0.118861E+02   0.862152E-01  -0.292715E+02
  1448   0.802629E+03   0.118316E+02   0.861771E-01  -0.286383E+02
  1449   0.801414E+03   0.117799E+02   0.861383E-01  -0.280051E+02
  1450   0.800158E+03   0.117311E+02   0.860989E-01  -0.273722E+02
  1451   0.798862E+03   0.116853E+02   0.860589E-01  -0.267397E+02
  1452   0.797518E+03   0.116423E+02   0.860183E-01  -0.261080E+02
  1453   0.796125E+03   0.116022E+02   0.859770E-01  -0.254772E+02
  1454   0.794692E+03   0.115651E+02   0.859351E-01  -0.248477E+02
  1455   0.793217E+03   0.115308E+02   0.858925E-01  -0.242195E+02
  1456   0.791702E+03   0.114994E+02   0.858493E-01  -0.235929E+02
  1457   0.790146E+03   0.114709E+02   0.858054E-01  -0.229682E+02
  1458   0.788542E+03   0.114451E+02   0.857609E-01  -0.223454E+02
  1459   0.786896E+03   0.114223E+02   0.857157E-01  -0.217249E+02
  1460   0.785210E+03   0.114024E+02   0.856699E-01  -0.211069E+02
  1461   0.783482E+03   0.113853E+02   0.856234E-01  -0.204914E+02
  1462   0.781713E+03   0.113710E+02   0.855762E-01  -0.198789E+02
  1463   0.779903E+03   0.113596E+02   0.855284E-01  -0.192695E+02
  1464   0.778052E+03   0.113509E+02   0.854799E-01  -0.186633E+02
  1465   0.776159E+03   0.113450E+02   0.854308E-01  -0.180606E+02
  1466   0.774232E+03   0.113419E+02   0.853809E-01  -0.174616E+02
  1467   0.772264E+03   0.113415E+02   0.853305E-01  -0.168665E+02
  1468   0.770261E+03   0.113440E+02   0.852793E-01  -0.162755E+02
  1469   0.768217E+03   0.113490E+02   0.852275E-01  -0.156888E+02
  1470   0.766131E+03   0.113569E+02   0.851751E-01  -0.151065E+02
  1471   0.764018E+03   0.113674E+02   0.851219E-01  -0.145290E+02
  1472   0.761863E+03   0.113806E+02   0.850681E-01  -0.139563E+02
  1473   0.759665E+03   0.113963E+02   0.850137E-01  -0.133886E+02
  1474   0.757441E+03   0.114148E+02   0.849586E-01  -0.128262E+02
  1475   0.755174E+03   0.114357E+02   0.849028E-01  -0.122693E+02
  1476   0.752879E+03   0.114593E+02   0.848464E-01  -0.117179E+02
  1477   0.750550E+03   0.114854E+02   0.847893E-01  -0.111723E+02
  1478   0.748185E+03   0.115139E+02   0.847316E-01  -0.106326E+02
  1479   0.745792E+03   0.115451E+02   0.846732E-01  -0.100990E+02
  1480   0.743364E+03   0.115786E+02   0.846142E-01  -0.957173E+01
  1481   0.740907E+03   0.116146E+02   0.845545E-01  -0.905090E+01
  1482   0.738415E+03   0.116529E+02   0.844942E-01  -0.853669E+01
  1483   0.735894E+03   0.116936E+02   0.844332E-01  -0.802921E+01
  1484   0.733352E+03   0.117367E+02   0.843717E-01  -0.752864E+01
  1485   0.730774E+03   0.117820E+02   0.843094E-01  -0.703513E+01
  1486   0.728174E+03   0.118296E+02   0.842466E-01  -0.654881E+01
  1487   0.725538E+03   0.118794E+02   0.841831E-01  -0.606984E+01
  1488   0.722881E+03   0.119314E+02   0.841190E-01  -0.559836E+01
  1489   0.720201E+03   0.119856E+02   0.840543E-01  -0.513452E+01
  1490   0.717488E+03   0.120418E+02   0.839890E-01  -0.467843E+01
  1491   0.714753E+03   0.121001E+02   0.839231E-01  -0.423022E+01
  1492   0.711994E+03   0.121605E+02   0.838566E-01  -0.379002E+01
  1493   0.709212E+03   0.122229E+02   0.837895E-01  -0.335798E+01
  1494   0.706406E+03   0.122872E+02   0.837218E-01  -0.293420E+01
  1495   0.703578E+03   0.123534E+02   0.836535E-01  -0.251883E+01
  1496   0.700729E+03   0.124215E+02   0.835847E-01  -0.211197E+01
  1497   0.697859E+03   0.124914E+02   0.835152E-01  -0.171369E+01
  1498   0.694969E+03   0.125632E+02   0.834452E-01  -0.132411E+01
  1499   0.692059E+03   0.126366E+02   0.833747E-01  -0.943320E+00
  1500   0.689132E+03   0.127118E+02   0.833036E-01  -0.571414E+00
  1501   0.686186E+03   0.127886E+02   0.832319E-01  -0.208498E+00
  1502   0.683224E+03   0.128669E+02   0.831598E-01   0.145348E+00
  1503   0.680245E+03   0.129469E+02   0.830870E-01   0.490026E+00
  1504   0.677251E+03   0.130284E+02   0.830138E-01   0.825484E+00
  1505   0.674242E+03   0.131114E+02   0.829401E-01   0.115164E+01
  1506   0.671219E+03   0.131957E+02   0.828658E-01   0.146841E+01
  1507   0.668182E+03   0.132815E+02   0.827911E-01   0.177573E+01
  1508   0.665133E+03   0.133686E+02   0.827158E-01   0.207349E+01
  1509   0.662071E+03   0.134569E+02   0.826401E-01   0.236173E+01
  1510   0.658998E+03   0.135464E+02   0.825639E-01   0.264025E+01
  1511   0.655913E+03   0.136372E+02   0.824872E-01   0.290914E+01
  1512   0.652821E+03   0.137291E+02   0.824101E-01   0.316835E+01
  1513   0.649719E+03   0.138221E+02   0.823326E-01   0.341791E+01
  1514   0.646610E+03   0.139160E+02   0.822546E-01   0.365767E+01
  1515   0.643496E+03   0.140110E+02   0.821762E-01   0.388774E+01
  1516   0.640375E+03   0.141070E+02   0.820973E-01   0.410798E+01
  1517   0.637249E+03   0.142038E+02   0.820181E-01   0.431840E+01
  1518   0.634120E+03   0.143015E+02   0.819385E-01   0.451902E+01
  1519   0.630987E+03   0.144000E+02   0.818585E-01   0.470986E+01
  1520   0.627851E+03   0.144991E+02   0.817781E-01   0.489078E+01
  1521   0.624714E+03   0.145990E+02   0.816973E-01   0.506185E+01
  1522   0.621575E+03   0.146996E+02   0.816162E-01   0.522310E+01
  1523   0.618436E+03   0.148007E+02   0.815347E-01   0.537439E+01
  1524   0.615297E+03   0.149023E+02   0.814530E-01   0.551578E+01
  1525   0.612158E+03   0.150044E+02   0.813709E-01   0.564731E+01
  1526   0.609022E+03   0.151070E+02   0.812884E-01   0.576895E+01
  1527   0.605889E+03   0.152100E+02   0.812057E-01   0.588081E+01
  1528   0.602758E+03   0.153133E+02   0.811227E-01   0.598280E+01
  1529   0.599632E+03   0.154169E+02   0.810394E-01   0.607508E+01
  1530   0.596510E+03   0.155207E+02   0.809559E-01   0.615750E+01
  1531   0.593394E+03   0.156247E+02   0.808721E-01   0.623013E+01
  1532   0.590283E+03   0.157288E+02   0.807881E-01   0.629305E+01
  1533   0.587180E+03   0.158330E+02   0.807038E-01   0.634626E+01
  1534   0.584084E+03   0.159372E+02   0.806193E-01   0.638983E+01
  1535   0.580996E+03   0.160415E+02   0.805346E-01   0.642375E+01
  1536   0.577917E+03   0.161456E+02   0.804497E-01   0.644801E+01
  1537   0.574845E+03   0.162495E+02   0.803646E-01   0.646270E+01
  1538   0.571785E+03   0.163533E+02   0.802794E-01   0.646786E+01
  1539   0.568736E+03   0.164569E+02   0.801940E-01   0.646358E+01
  1540   0.565698E+03   0.165602E+02   0.801084E-01   0.644998E+01
  1541   0.562671E+03   0.166632E+02   0.800227E-01   0.642699E+01
  1542   0.559658E+03   0.167658E+02   0.799368E-01   0.639482E+01
  1543   0.556659E+03   0.168680E+02   0.798509E-01   0.635344E+01
  1544   0.553674E+03   0.169697E+02   0.797648E-01   0.630301E+01
  1545   0.550703E+03   0.170709E+02   0.796787E-01   0.624357E+01
  1546   0.547748E+03   0.171716E+02   0.795924E-01   0.617519E+01
  1547   0.544810E+03   0.172716E+02   0.795061E-01   0.609792E+01
  1548   0.541887E+03   0.173710E+02   0.794197E-01   0.601190E+01
  1549   0.538982E+03   0.174697E+02   0.793333E-01   0.591717E+01
  1550   0.536095E+03   0.175676E+02   0.792469E-01   0.581380E+01
  1551   0.533225E+03   0.176648E+02   0.791604E-01   0.570192E+01
  1552   0.530375E+03   0.177610E+02   0.790739E-01   0.558157E+01
