  0.59752392768859863        2.3208693890898751        2.3208693890898751        4.0292675003747211        6.3501368894645962        5.60587854E-04
  0.60291266441345215        2.3382272486739337        2.3382272486739337        4.1333721578079654        6.4715994064818991        5.49930555E-04
  0.60830146074295044        2.3552774534938132        2.3552774534938132        4.2388123945716565        6.5940898480654697        5.39854693E-04
  0.61369019746780396        2.3722997770255803        2.3722997770255803        4.3455890516764821        6.7178888287020619        5.30710968E-04
  0.61907899379730225        2.3891964808608210        2.3891964808608210        4.4537071012488409        6.8429035821096615        5.22136339E-04
  0.62446773052215576        2.4060431154287150        2.4060431154287150        4.5631674817253662        6.9692105971540812        5.13459439E-04
  0.62985646724700928        2.4228559296410483        2.4228559296410483        4.6739742394051156        7.0968301690461644        5.04395110E-04
  0.68127381801605225        2.5809325995924088        2.5809325995924088        5.7994907907020918        8.3804233902945011        4.31071850E-04
  0.73688852787017822        2.7446209060446369        2.7446209060446369        7.1574588137380726        9.9020797197827086        3.68034351E-04
  0.79704326391220093        2.9141006397131854        2.9141006397131854        8.7919123650056612        11.706013004718846        3.14573292E-04
  0.86210858821868896        3.0895509260690113        3.0895509260690113        10.752410270087566        13.841961196156577        2.68922216E-04
  0.93248546123504639        3.2707297578312904        3.2707297578312904        13.093485202545782        16.364214960377073        2.30060279E-04
   1.0086073875427246        3.4579294248897603        3.4579294248897603        15.873695088720444        19.331624513610205        1.96614536E-04
   1.0909434556961060        3.6508426106380463        3.6508426106380463        19.154144888556647        22.804987499194695        1.68094324E-04
   1.1800009012222290        3.8496018801058187        3.8496018801058187        22.996291424857617        26.845893304963436        1.43611862E-04
   1.2763283252716064        4.0542142494440370        4.0542142494440370        27.459058027390533        31.513272276834570        1.22774261E-04
   1.3805193901062012        4.2645769613114757        4.2645769613114757        32.595600134202520        36.860177095513997        1.04974119E-04
   1.4932159185409546        4.4806507041162815        4.4806507041162815        38.450329720217354        42.930980424333633        8.96829370E-05
   1.6151121854782104        4.7024870178732483        4.7024870178732483        45.056919378172580        49.759406396045826        7.66493031E-05
   1.7469592094421387        4.9300202252674676        4.9300202252674676        52.437301535544812        57.367321760812281        6.55319236E-05
   1.8895695209503174        5.1631695902335419        5.1631695902335419        60.601041755749144        65.764211345982687        5.60133085E-05
   1.9711295366287231        5.2910704901302141        5.2910704901302141        65.321415423349862        70.612485913480072        5.14824860E-05
   2.4582746028900146        5.9858040848268272        5.9858040848268272        93.636296797605993        99.622100882432818        3.30921066E-05
   3.0658125877380367        6.7240239812868721        6.7240239812868721        128.11454167241007        134.83856565369695        2.12778759E-05
   3.8234977722167969        7.5048164418741674        7.5048164418741674        169.42708587190398        176.93190231377815        1.36812014E-05
   4.7684373855590820        8.3270934962212646        8.3270934962212646        218.73645416341861        227.06354765963988        8.79625168E-06
   5.9469089508056632        9.1897454212493646        9.1897454212493646        277.11963409083324        286.30937951208261        5.65499931E-06
   7.4166288375854492        10.091761379958244        10.091761379958244        345.38328138374936        355.47504276370762        3.63597087E-06
   9.2495746612548828        11.031971084246077        11.031971084246077        423.66042093386079        434.69239201810689        2.33764285E-06
   11.535514831542971        12.009168885676566        12.009168885676566        511.87573849054570        523.88490737622226        1.50298160E-06
   14.386403083801270        13.022065650302986        13.022065650302986        609.54144669775201        622.56351234805504        9.66339485E-07
   17.941860198974609        14.069214289545144        14.069214289545144        716.04411935511303        730.11333364465816        6.21291520E-07
   22.376010894775387        15.149111426577287        15.149111426577287        830.60579904767371        845.75491047425101        3.99450556E-07
   27.906021118164059        16.259861422167241        16.259861422167241        952.28772515578510        968.54758657795230        2.56822347E-07
   34.802715301513665        17.399013561621512        17.399013561621512        1080.1964889157957        1097.5955024774173        1.65121946E-07
   43.403861999511719        18.563254315665311        18.563254315665311        1214.0012081736234        1232.5644624892886        1.06162965E-07
   54.130695343017578        19.747765811544692        19.747765811544692        1353.2861959386280        1373.0339617501727        6.82563623E-08
   67.508560180664062        20.945597615276860        20.945597615276860        1497.1293702041785        1518.0749678194554        4.38846612E-08
   84.192626953125000        22.146017302015942        22.146017302015942        1645.5628583391397        1667.7088756411556        2.82151369E-08
   104.99999237060543        23.333533809578313        23.333533809578313        1798.9358364108393        1822.2693702204176        1.81405859E-08
